code,ts,open,high,low,close,pb,pa,nticks,vol,amt,vwap,mid_close
IF0000,2024-06-25 13:20:00,3435.0,3436.0,3433.6,3434.6,3434.2,3434.4,96,104.0,107168340.0,3434.882692307692,3434.3
IF0000,2024-06-25 13:21:00,3434.6,3436.4,3434.2,3436.2,3436.0,3436.6,88,68.0,70083540.0,3435.4676470588233,3436.3
IF0000,2024-06-25 13:22:00,3436.2,3436.8,3434.2,3434.8,3434.4,3434.8,90,87.0,89670420.0,3435.648275862069,3434.6000000000004
IF0000,2024-06-25 13:23:00,3434.8,3437.4,3434.4,3437.2,3436.6,3437.4,101,75.0,77309640.0,3435.984,3437.0
IF0000,2024-06-25 13:24:00,3437.2,3438.8,3436.2,3438.6,3438.2,3438.6,104,124.0,127880940.0,3437.659677419355,3438.3999999999996
IF0000,2024-06-25 13:25:00,3438.2,3438.4,3435.4,3436.2,3436.0,3436.4,96,77.0,79386540.0,3436.646753246753,3436.2
IF0000,2024-06-25 13:26:00,3436.4,3437.2,3435.0,3435.2,3435.2,3435.6,92,66.0,68031060.0,3435.9121212121213,3435.3999999999996
IF0000,2024-06-25 13:27:00,3435.2,3436.4,3435.0,3435.6,3435.2,3435.6,108,48.0,49474320.0,3435.7166666666667,3435.3999999999996
IF0000,2024-06-25 13:28:00,3435.6,3436.8,3435.6,3436.8,3436.6,3437.0,86,33.0,34021440.0,3436.509090909091,3436.8
IF0000,2024-06-25 13:29:00,3436.8,3436.8,3435.2,3435.6,3435.6,3436.2,96,81.0,83495700.0,3436.037037037037,3435.8999999999996
IF0000,2024-06-25 13:30:00,3435.6,3436.8,3435.4,3436.0,3435.8,3436.6,106,62.0,63911880.0,3436.122580645161,3436.2
IF0000,2024-06-25 13:31:00,3436.0,3436.6,3435.0,3435.2,3435.2,3435.6,97,48.0,49471320.0,3435.508333333333,3435.3999999999996
IF0000,2024-06-25 13:32:00,3435.6,3435.6,3433.8,3434.2,3434.0,3434.6,82,96.0,98915160.0,3434.554166666667,3434.3
IF0000,2024-06-25 13:33:00,3434.2,3434.2,3432.2,3432.2,3432.2,3433.0,87,62.0,63855240.0,3433.0774193548386,3432.6
IF0000,2024-06-25 13:34:00,3432.2,3432.4,3431.0,3431.8,3431.6,3432.2,82,61.0,62803080.0,3431.862295081967,3431.8999999999996
IF0000,2024-06-25 13:35:00,3431.8,3431.8,3430.6,3430.6,3430.4,3431.0,74,33.0,33967500.0,3431.060606060606,3430.7
IF0000,2024-06-25 13:36:00,3430.6,3431.4,3429.6,3431.2,3430.8,3431.2,75,57.0,58656420.0,3430.2,3431.0
IF0000,2024-06-25 13:37:00,3431.2,3432.0,3430.6,3431.2,3430.8,3431.4,87,38.0,39115380.0,3431.1736842105265,3431.1000000000004
IF0000,2024-06-25 13:38:00,3431.2,3431.8,3430.2,3430.8,3430.4,3431.2,97,47.0,48373920.0,3430.7744680851065,3430.8
IF0000,2024-06-25 13:39:00,3430.8,3430.8,3428.2,3428.2,3428.2,3428.4,75,40.0,41150940.0,3429.245,3428.3
IF0000,2024-06-25 13:40:00,3428.4,3429.0,3428.0,3429.0,3428.6,3429.0,96,60.0,61710240.0,3428.346666666667,3428.8
IF0000,2024-06-25 13:41:00,3429.0,3430.0,3428.4,3429.8,3429.8,3430.2,64,34.0,34981200.0,3429.529411764706,3430.0
IF0000,2024-06-25 13:42:00,3429.8,3430.4,3429.6,3430.0,3430.0,3430.4,69,22.0,22639080.0,3430.163636363636,3430.2
IF0000,2024-06-25 13:43:00,3430.0,3430.2,3429.0,3429.4,3429.4,3429.6,66,21.0,21605760.0,3429.4857142857145,3429.5
IF0000,2024-06-25 13:44:00,3429.4,3431.2,3429.4,3431.2,3430.8,3431.2,73,29.0,29844000.0,3430.344827586207,3431.0
IF0000,2024-06-25 13:45:00,3431.2,3432.4,3430.6,3432.4,3432.2,3432.6,75,48.0,49409220.0,3431.195833333333,3432.3999999999996
IF0000,2024-06-25 13:46:00,3432.2,3432.2,3430.2,3430.4,3430.2,3430.6,69,32.0,32939160.0,3431.1625,3430.3999999999996
IF0000,2024-06-25 13:47:00,3430.6,3430.6,3429.0,3429.4,3429.0,3429.4,70,31.0,31896240.0,3429.7032258064514,3429.2
IF0000,2024-06-25 13:48:00,3429.0,3429.4,3428.0,3428.8,3428.6,3429.0,69,28.0,28802280.0,3428.842857142857,3428.8
IF0000,2024-06-25 13:49:00,3428.8,3428.8,3427.0,3427.0,3427.0,3427.4,83,37.0,38046960.0,3427.654054054054,3427.2
IF0000,2024-06-25 13:50:00,3427.0,3427.4,3425.4,3425.4,3425.4,3426.0,74,49.0,50371560.0,3426.6367346938778,3425.7
IF0000,2024-06-25 13:51:00,3425.4,3425.6,3423.8,3424.6,3424.6,3425.2,101,108.0,110960580.0,3424.7092592592594,3424.8999999999996
IF0000,2024-06-25 13:52:00,3424.6,3425.2,3423.0,3423.6,3423.8,3424.2,95,81.0,83197440.0,3423.762962962963,3424.0
IF0000,2024-06-25 13:53:00,3424.2,3424.8,3422.2,3424.6,3424.2,3424.8,103,93.0,95509020.0,3423.262365591398,3424.5
IF0000,2024-06-25 13:54:00,3424.8,3425.4,3421.8,3421.8,3421.6,3421.8,100,124.0,127343400.0,3423.2096774193546,3421.7
IF0000,2024-06-25 13:55:00,3422.0,3423.4,3421.6,3422.4,3422.2,3422.8,99,101.0,103695720.0,3422.30099009901,3422.5
IF0000,2024-06-25 13:56:00,3422.8,3423.2,3421.4,3422.6,3422.6,3423.2,96,81.0,83157180.0,3422.106172839506,3422.8999999999996
IF0000,2024-06-25 13:57:00,3422.6,3423.0,3420.2,3420.4,3420.4,3420.8,105,196.0,201151620.0,3420.945918367347,3420.6000000000004
IF0000,2024-06-25 13:58:00,3420.4,3421.4,3419.4,3419.8,3419.4,3420.2,94,118.0,121073280.0,3420.149152542373,3419.8
IF0000,2024-06-25 13:59:00,3419.8,3420.6,3418.0,3419.4,3419.4,3419.8,102,252.0,258478500.0,3419.027777777778,3419.6000000000004
IF0000,2024-06-25 14:00:00,3419.4,3419.4,3417.0,3417.4,3417.4,3417.6,93,129.0,132289740.0,3418.3395348837207,3417.5
IF0000,2024-06-25 14:01:00,3417.4,3419.8,3416.8,3419.6,3419.2,3419.8,97,109.0,111791400.0,3418.697247706422,3419.5
IF0000,2024-06-25 14:02:00,3419.6,3421.2,3418.2,3418.2,3418.6,3418.8,103,108.0,110795760.0,3419.6222222222223,3418.7
IF0000,2024-06-25 14:03:00,3418.2,3418.4,3414.2,3414.8,3414.4,3414.8,109,260.0,266412360.0,3415.543076923077,3414.6000000000004
IF0000,2024-06-25 14:04:00,3414.8,3415.8,3413.2,3415.6,3415.2,3416.0,106,176.0,180273660.0,3414.273863636364,3415.6
IF0000,2024-06-25 14:05:00,3415.6,3416.4,3413.4,3414.2,3414.2,3414.4,109,171.0,175175280.0,3414.722807017544,3414.3
IF0000,2024-06-25 14:06:00,3414.4,3414.4,3412.2,3412.2,3412.2,3412.4,102,127.0,130046340.0,3413.2897637795277,3412.3
IF0000,2024-06-25 14:07:00,3412.2,3412.2,3409.8,3410.6,3410.2,3410.6,116,367.0,375548340.0,3410.974931880109,3410.3999999999996
IF0000,2024-06-25 14:08:00,3410.6,3414.2,3410.0,3413.2,3413.0,3414.0,117,234.0,239515440.0,3411.900854700855,3413.5
IF0000,2024-06-25 14:09:00,3413.2,3414.6,3410.6,3410.6,3410.0,3410.6,106,106.0,108530940.0,3412.922641509434,3410.3
IF0000,2024-06-25 14:10:00,3410.6,3411.6,3408.2,3409.6,3409.4,3409.6,108,204.0,208671900.0,3409.671568627451,3409.5
IF0000,2024-06-25 14:11:00,3409.6,3413.0,3409.6,3412.0,3412.0,3412.4,102,142.0,145333080.0,3411.574647887324,3412.2
IF0000,2024-06-25 14:12:00,3412.0,3412.0,3409.6,3411.4,3411.4,3412.0,103,116.0,118694880.0,3410.7724137931036,3411.7
IF0000,2024-06-25 14:13:00,3411.4,3411.4,3407.2,3408.8,3408.6,3409.0,92,147.0,150333480.0,3408.922448979592,3408.8
IF0000,2024-06-25 14:14:00,3409.0,3409.0,3405.0,3405.2,3405.2,3405.6,98,179.0,182913480.0,3406.2100558659217,3405.3999999999996
IF0000,2024-06-25 14:15:00,3405.2,3405.8,3401.8,3402.0,3401.8,3402.6,117,349.0,356324160.0,3403.287106017192,3402.2
IF0000,2024-06-25 14:16:00,3402.0,3403.6,3401.8,3402.0,3401.8,3402.2,98,144.0,147000420.0,3402.7875,3402.0
IF0000,2024-06-25 14:17:00,3402.0,3406.8,3401.4,3405.2,3405.6,3405.8,110,234.0,239002140.0,3404.588888888889,3405.7
IF0000,2024-06-25 14:18:00,3405.8,3406.0,3402.0,3402.0,3401.2,3401.8,105,152.0,155247060.0,3404.540789473684,3401.5
IF0000,2024-06-25 14:19:00,3402.0,3404.0,3402.0,3403.8,3403.2,3403.8,89,100.0,102095100.0,3403.17,3403.5
IF0000,2024-06-25 14:20:00,3403.8,3405.0,3401.8,3404.2,3404.0,3404.6,97,120.0,122514300.0,3403.175,3404.3
IF0000,2024-06-25 14:21:00,3404.2,3404.4,3401.6,3401.8,3401.2,3401.8,97,112.0,114335160.0,3402.832142857143,3401.5
IF0000,2024-06-25 14:22:00,3401.8,3403.4,3399.4,3400.6,3400.2,3400.6,112,319.0,325440360.0,3400.630721003135,3400.3999999999996
IF0000,2024-06-25 14:23:00,3400.2,3403.6,3399.2,3403.6,3404.2,3404.6,109,244.0,248944740.0,3400.8844262295083,3404.3999999999996
IF0000,2024-06-25 14:24:00,3404.6,3411.6,3403.6,3409.6,3409.6,3410.0,120,619.0,632789100.0,3407.588045234249,3409.8
IF0000,2024-06-25 14:25:00,3409.8,3416.0,3409.8,3415.0,3415.0,3415.4,120,473.0,484470540.0,3414.168710359408,3415.2
IF0000,2024-06-25 14:26:00,3415.0,3417.8,3413.6,3415.8,3415.6,3415.8,116,403.0,412910220.0,3415.303722084367,3415.7
IF0000,2024-06-25 14:27:00,3416.0,3418.8,3415.8,3417.8,3417.2,3418.0,111,252.0,258367680.0,3417.5619047619048,3417.6
IF0000,2024-06-25 14:28:00,3417.8,3417.8,3411.2,3411.6,3411.0,3411.6,114,244.0,249916260.0,3414.156557377049,3411.3
IF0000,2024-06-25 14:29:00,3411.0,3414.0,3408.0,3414.0,3414.0,3414.2,109,227.0,232217100.0,3409.942731277533,3414.1
IF0000,2024-06-25 14:30:00,3414.0,3416.8,3413.2,3416.8,3416.4,3416.8,113,201.0,205925160.0,3415.010945273632,3416.6000000000004
IF0000,2024-06-25 14:31:00,3416.8,3416.8,3413.4,3414.0,3414.0,3414.6,115,252.0,258201900.0,3415.3690476190477,3414.3
IF0000,2024-06-25 14:32:00,3414.0,3415.8,3413.0,3415.6,3415.2,3415.8,104,182.0,186454200.0,3414.912087912088,3415.5
IF0000,2024-06-25 14:33:00,3415.6,3419.6,3415.6,3418.6,3418.0,3418.6,114,445.0,456285300.0,3417.867415730337,3418.3
IF0000,2024-06-25 14:34:00,3418.0,3419.8,3417.8,3419.8,3419.2,3419.6,106,226.0,231787740.0,3418.6982300884956,3419.3999999999996
IF0000,2024-06-25 14:35:00,3419.2,3421.4,3418.0,3419.0,3418.8,3419.0,109,223.0,228784380.0,3419.796412556054,3418.9
IF0000,2024-06-25 14:36:00,3419.0,3420.0,3417.0,3419.6,3419.2,3419.8,103,143.0,146661180.0,3418.6755244755245,3419.5
IF0000,2024-06-25 14:37:00,3419.8,3420.4,3418.0,3419.6,3419.4,3419.8,116,265.0,271840200.0,3419.37358490566,3419.6000000000004
IF0000,2024-06-25 14:38:00,3419.6,3422.4,3419.0,3422.2,3421.2,3422.2,106,169.0,173461440.0,3421.330177514793,3421.7
IF0000,2024-06-25 14:39:00,3422.2,3422.4,3417.4,3418.4,3418.0,3418.4,113,177.0,181574340.0,3419.479096045198,3418.2
IF0000,2024-06-25 14:40:00,3417.8,3418.0,3411.4,3413.8,3413.8,3414.0,116,228.0,233519220.0,3414.0236842105264,3413.9
IF0000,2024-06-25 14:41:00,3413.8,3414.0,3412.0,3413.6,3413.2,3413.8,97,124.0,126957060.0,3412.824193548387,3413.5
IF0000,2024-06-25 14:42:00,3413.8,3415.4,3412.4,3415.2,3415.4,3415.6,103,115.0,117773460.0,3413.7234782608693,3415.5
IF0000,2024-06-25 14:43:00,3415.4,3418.0,3413.6,3418.0,3417.4,3418.6,100,130.0,133182120.0,3414.9261538461537,3418.0
IF0000,2024-06-25 14:44:00,3418.0,3418.0,3415.4,3417.8,3417.2,3417.8,100,135.0,138364620.0,3416.4103703703704,3417.5
IF0000,2024-06-25 14:45:00,3418.0,3421.0,3417.4,3420.0,3419.8,3420.2,98,119.0,122064060.0,3419.1613445378152,3420.0
IF0000,2024-06-25 14:46:00,3419.8,3420.0,3418.8,3419.4,3419.2,3419.6,92,74.0,75912780.0,3419.4945945945947,3419.3999999999996
IF0000,2024-06-25 14:47:00,3419.4,3421.0,3419.4,3421.0,3420.6,3421.0,94,123.0,126205620.0,3420.2065040650405,3420.8
IF0000,2024-06-25 14:48:00,3420.6,3420.6,3417.0,3418.2,3418.0,3418.4,98,98.0,100503420.0,3418.4836734693877,3418.2
IF0000,2024-06-25 14:49:00,3418.4,3418.4,3416.4,3417.0,3416.4,3417.0,100,116.0,118922400.0,3417.310344827586,3416.7
IF0000,2024-06-25 14:50:00,3417.0,3417.0,3414.6,3415.2,3414.8,3415.2,106,182.0,186480960.0,3415.402197802198,3415.0
IF0000,2024-06-25 14:51:00,3415.2,3415.2,3412.4,3412.4,3412.2,3412.6,114,218.0,223229940.0,3413.3018348623855,3412.3999999999996
IF0000,2024-06-25 14:52:00,3412.6,3413.0,3412.0,3413.0,3412.8,3413.0,85,163.0,166872000.0,3412.5153374233128,3412.9
IF0000,2024-06-25 14:53:00,3413.0,3414.0,3412.0,3412.4,3412.2,3412.4,105,273.0,279481440.0,3412.471794871795,3412.3
IF0000,2024-06-25 14:54:00,3412.4,3414.4,3412.4,3414.4,3413.8,3414.2,98,130.0,133123260.0,3413.416923076923,3414.0
IF0000,2024-06-25 14:55:00,3414.2,3414.6,3413.0,3414.0,3413.6,3414.0,101,418.0,428043660.0,3413.426315789474,3413.8
IF0000,2024-06-25 14:56:00,3414.0,3414.0,3412.0,3412.2,3412.2,3412.6,94,203.0,207834240.0,3412.713300492611,3412.3999999999996
IF0000,2024-06-25 14:57:00,3412.6,3417.4,3412.2,3417.2,3416.6,3417.0,109,159.0,162861720.0,3414.291823899371,3416.8
IF0000,2024-06-25 14:58:00,3417.2,3417.6,3415.8,3417.6,3417.2,3417.6,105,185.0,189622860.0,3416.628108108108,3417.3999999999996
IF0000,2024-06-25 14:59:00,3417.8,3417.8,3414.8,3414.8,3414.8,3415.6,109,174.0,178348500.0,3416.637931034483,3415.2
IF0000,2024-06-26 09:30:00,3410.8,3417.8,3410.8,3414.0,3414.0,3414.6,119,494.0,505998180.0,3414.292712550607,3414.3
IF0000,2024-06-26 09:31:00,3414.0,3414.2,3409.2,3410.8,3410.6,3410.8,110,200.0,204674760.0,3411.246,3410.7
IF0000,2024-06-26 09:32:00,3410.6,3410.6,3408.2,3410.0,3409.8,3410.0,116,215.0,219907080.0,3409.4120930232557,3409.9
IF0000,2024-06-26 09:33:00,3410.2,3411.8,3409.8,3411.2,3410.8,3411.4,108,112.0,114603060.0,3410.8053571428572,3411.1000000000004
IF0000,2024-06-26 09:34:00,3411.2,3412.6,3409.6,3410.8,3409.8,3410.8,110,124.0,126887520.0,3410.9548387096775,3410.3
IF0000,2024-06-26 09:35:00,3410.8,3411.2,3409.0,3410.8,3410.8,3411.2,107,122.0,124797420.0,3409.7655737704918,3411.0
IF0000,2024-06-26 09:36:00,3410.8,3412.0,3409.8,3410.4,3409.6,3410.0,106,116.0,118692000.0,3410.689655172414,3409.8
IF0000,2024-06-26 09:37:00,3410.4,3414.0,3409.4,3411.8,3411.2,3411.8,118,238.0,243605760.0,3411.8453781512603,3411.5
IF0000,2024-06-26 09:38:00,3411.8,3415.8,3411.8,3415.4,3415.2,3415.6,106,139.0,142381620.0,3414.4273381294965,3415.3999999999996
IF0000,2024-06-26 09:39:00,3415.6,3416.4,3413.6,3413.6,3413.6,3414.0,106,146.0,149582040.0,3415.115068493151,3413.8
IF0000,2024-06-26 09:40:00,3413.6,3414.4,3412.8,3414.0,3413.6,3414.2,96,59.0,60423660.0,3413.766101694915,3413.8999999999996
IF0000,2024-06-26 09:41:00,3414.0,3414.0,3412.0,3412.2,3412.4,3413.2,96,86.0,88051020.0,3412.8302325581394,3412.8
IF0000,2024-06-26 09:42:00,3412.2,3414.0,3412.2,3413.4,3413.0,3413.4,112,158.0,161790900.0,3413.3101265822784,3413.2
IF0000,2024-06-26 09:43:00,3413.4,3413.4,3409.4,3410.0,3409.6,3410.4,101,99.0,101315040.0,3411.280808080808,3410.0
IF0000,2024-06-26 09:44:00,3409.8,3410.6,3408.0,3408.8,3408.6,3409.4,100,185.0,189193440.0,3408.8908108108108,3409.0
IF0000,2024-06-26 09:45:00,3408.8,3408.8,3405.0,3405.4,3405.2,3405.4,106,224.0,228900000.0,3406.25,3405.3
IF0000,2024-06-26 09:46:00,3405.4,3407.4,3405.2,3406.8,3406.6,3407.0,114,143.0,146136360.0,3406.441958041958,3406.8
IF0000,2024-06-26 09:47:00,3406.8,3409.0,3406.4,3407.0,3406.8,3407.0,106,130.0,132893100.0,3407.5153846153844,3406.9
IF0000,2024-06-26 09:48:00,3407.0,3408.6,3406.2,3408.0,3407.8,3408.4,110,99.0,101195280.0,3407.2484848484846,3408.1000000000004
IF0000,2024-06-26 09:49:00,3408.0,3408.8,3407.4,3407.4,3407.2,3407.8,107,87.0,88956900.0,3408.310344827586,3407.5
IF0000,2024-06-26 09:50:00,3407.4,3407.4,3403.8,3405.0,3405.0,3405.2,102,148.0,151189260.0,3405.1635135135134,3405.1
IF0000,2024-06-26 09:51:00,3405.0,3409.0,3404.8,3409.0,3408.2,3408.8,109,122.0,124691580.0,3406.8737704918035,3408.5
IF0000,2024-06-26 09:52:00,3408.2,3408.8,3407.2,3408.0,3407.8,3408.2,100,102.0,104288760.0,3408.1294117647058,3408.0
IF0000,2024-06-26 09:53:00,3408.0,3408.0,3405.2,3406.6,3406.6,3407.2,95,66.0,67445460.0,3406.336363636364,3406.8999999999996
IF0000,2024-06-26 09:54:00,3406.6,3408.8,3406.0,3408.8,3408.0,3408.8,99,40.0,40888740.0,3407.395,3408.4
IF0000,2024-06-26 09:55:00,3409.0,3409.4,3407.4,3408.0,3408.2,3408.6,100,81.0,82823100.0,3408.358024691358,3408.3999999999996
IF0000,2024-06-26 09:56:00,3408.0,3409.2,3408.0,3408.4,3408.4,3409.0,89,22.0,22496400.0,3408.5454545454545,3408.7
IF0000,2024-06-26 09:57:00,3408.4,3411.0,3408.4,3410.8,3410.8,3411.0,94,73.0,74680020.0,3410.0465753424655,3410.9
IF0000,2024-06-26 09:58:00,3410.8,3411.8,3410.6,3411.8,3411.4,3412.0,80,51.0,52191600.0,3411.2156862745096,3411.7
IF0000,2024-06-26 09:59:00,3412.0,3412.6,3411.2,3412.2,3411.6,3412.2,98,88.0,90075720.0,3411.9590909090907,3411.8999999999996
IF0000,2024-06-26 10:00:00,3412.2,3413.0,3410.2,3412.8,3412.6,3413.4,108,111.0,113600160.0,3411.416216216216,3413.0
IF0000,2024-06-26 10:01:00,3412.8,3413.2,3410.8,3413.0,3412.8,3413.2,107,79.0,80866500.0,3412.0886075949365,3413.0
IF0000,2024-06-26 10:02:00,3412.8,3413.8,3411.0,3412.6,3412.6,3413.0,106,111.0,113626200.0,3412.198198198198,3412.8
IF0000,2024-06-26 10:03:00,3412.6,3412.8,3410.8,3411.6,3411.0,3411.8,82,34.0,34796280.0,3411.4,3411.4
IF0000,2024-06-26 10:04:00,3411.6,3411.6,3410.0,3410.2,3410.0,3410.2,89,57.0,58319280.0,3410.4842105263156,3410.1
IF0000,2024-06-26 10:05:00,3410.0,3411.0,3408.2,3410.4,3410.8,3411.2,104,74.0,75688320.0,3409.3837837837837,3411.0
IF0000,2024-06-26 10:06:00,3411.2,3412.0,3410.2,3412.0,3411.6,3412.2,71,33.0,33771960.0,3411.309090909091,3411.8999999999996
IF0000,2024-06-26 10:07:00,3412.2,3413.2,3411.8,3412.6,3412.4,3413.0,104,56.0,57329460.0,3412.467857142857,3412.7
IF0000,2024-06-26 10:08:00,3412.6,3413.4,3411.2,3412.8,3412.6,3413.2,99,35.0,35828940.0,3412.28,3412.8999999999996
IF0000,2024-06-26 10:09:00,3412.8,3413.0,3410.8,3412.2,3412.0,3412.2,96,89.0,91090860.0,3411.6426966292133,3412.1
IF0000,2024-06-26 10:10:00,3412.2,3412.4,3410.0,3411.0,3411.0,3411.4,87,46.0,47078340.0,3411.473913043478,3411.2
IF0000,2024-06-26 10:11:00,3411.4,3411.6,3410.2,3410.2,3410.0,3410.4,81,37.0,37862400.0,3411.027027027027,3410.2
IF0000,2024-06-26 10:12:00,3410.2,3410.6,3407.6,3409.0,3408.8,3409.2,99,102.0,104318880.0,3409.113725490196,3409.0
IF0000,2024-06-26 10:13:00,3409.0,3409.2,3408.4,3408.4,3408.2,3408.4,45,16.0,16362120.0,3408.775,3408.3
IF0000,2024-06-26 10:14:00,3408.4,3409.8,3408.4,3409.0,3408.8,3409.6,77,45.0,46022040.0,3409.04,3409.2
IF0000,2024-06-26 10:15:00,3409.0,3409.2,3406.8,3407.4,3407.4,3408.0,94,66.0,67474320.0,3407.7939393939396,3407.7
IF0000,2024-06-26 10:16:00,3407.4,3409.0,3406.2,3406.8,3406.8,3407.2,84,49.0,50090340.0,3407.5061224489796,3407.0
IF0000,2024-06-26 10:17:00,3406.8,3407.4,3405.2,3406.4,3406.4,3407.0,93,78.0,79711020.0,3406.4538461538464,3406.7
IF0000,2024-06-26 10:18:00,3406.4,3406.8,3405.2,3406.4,3405.6,3406.2,84,46.0,47001900.0,3405.9347826086955,3405.8999999999996
IF0000,2024-06-26 10:19:00,3406.4,3407.0,3405.0,3405.0,3405.0,3405.6,85,52.0,53130240.0,3405.7846153846153,3405.3
IF0000,2024-06-26 10:20:00,3405.0,3405.8,3404.2,3405.8,3404.6,3405.4,85,45.0,45967560.0,3405.0044444444443,3405.0
IF0000,2024-06-26 10:21:00,3405.8,3405.8,3404.0,3404.4,3404.2,3404.4,74,35.0,35748000.0,3404.5714285714284,3404.3
IF0000,2024-06-26 10:22:00,3404.2,3405.4,3402.6,3405.0,3404.8,3405.0,89,102.0,104162160.0,3403.992156862745,3404.9
IF0000,2024-06-26 10:23:00,3404.8,3406.6,3404.2,3406.0,3405.4,3406.2,96,57.0,58235280.0,3405.5719298245613,3405.8
IF0000,2024-06-26 10:24:00,3406.0,3406.0,3404.2,3404.8,3404.6,3404.8,86,26.0,26558760.0,3404.9692307692308,3404.7
IF0000,2024-06-26 10:25:00,3404.8,3404.8,3402.6,3403.4,3403.0,3403.4,89,60.0,61260180.0,3403.3433333333332,3403.2
IF0000,2024-06-26 10:26:00,3403.4,3404.2,3402.6,3403.2,3403.0,3403.8,87,39.0,39818760.0,3403.3128205128205,3403.4
IF0000,2024-06-26 10:27:00,3403.2,3403.8,3402.8,3403.6,3403.6,3403.8,85,35.0,35736360.0,3403.462857142857,3403.7
IF0000,2024-06-26 10:28:00,3403.6,3405.0,3403.6,3404.6,3404.6,3405.0,76,65.0,66382920.0,3404.2523076923076,3404.8
IF0000,2024-06-26 10:29:00,3404.6,3404.6,3403.4,3403.6,3403.4,3403.6,97,72.0,73526220.0,3403.991666666667,3403.5
IF0000,2024-06-26 10:30:00,3403.6,3404.0,3401.8,3401.8,3401.8,3402.4,100,92.0,93911880.0,3402.604347826087,3402.1000000000004
IF0000,2024-06-26 10:31:00,3401.8,3403.4,3401.8,3403.0,3402.8,3403.2,80,54.0,55124940.0,3402.774074074074,3403.0
IF0000,2024-06-26 10:32:00,3403.0,3403.4,3401.6,3402.4,3402.4,3403.0,74,58.0,59202360.0,3402.4344827586206,3402.7
IF0000,2024-06-26 10:33:00,3402.4,3402.4,3401.0,3402.0,3401.6,3401.8,62,28.0,28574760.0,3401.7571428571428,3401.7
IF0000,2024-06-26 10:34:00,3401.8,3404.8,3401.8,3404.8,3404.0,3404.6,85,231.0,235807620.0,3402.707359307359,3404.3
IF0000,2024-06-26 10:35:00,3404.0,3406.6,3404.0,3405.4,3405.4,3405.8,93,107.0,109314960.0,3405.4504672897197,3405.6000000000004
IF0000,2024-06-26 10:36:00,3405.4,3405.6,3404.2,3405.6,3405.2,3405.6,60,41.0,41879400.0,3404.829268292683,3405.3999999999996
IF0000,2024-06-26 10:37:00,3405.6,3406.2,3405.2,3406.0,3405.4,3406.2,77,54.0,55177140.0,3405.9962962962964,3405.8
IF0000,2024-06-26 10:38:00,3406.0,3406.0,3404.4,3405.0,3405.0,3405.4,73,28.0,28602780.0,3405.092857142857,3405.2
IF0000,2024-06-26 10:39:00,3405.2,3406.2,3404.8,3404.8,3404.8,3405.2,66,28.0,28606320.0,3405.5142857142855,3405.0
IF0000,2024-06-26 10:40:00,3404.8,3405.0,3403.8,3403.8,3403.8,3404.4,73,27.0,27575820.0,3404.4222222222224,3404.1000000000004
IF0000,2024-06-26 10:41:00,3403.8,3405.2,3403.0,3405.0,3404.4,3405.0,65,36.0,36763080.0,3403.988888888889,3404.7
IF0000,2024-06-26 10:42:00,3405.0,3405.6,3404.4,3405.0,3405.0,3405.4,63,7.0,7150380.0,3404.942857142857,3405.2
IF0000,2024-06-26 10:43:00,3405.0,3406.0,3405.0,3406.0,3405.8,3406.2,48,13.0,13282080.0,3405.6615384615384,3406.0
IF0000,2024-06-26 10:44:00,3406.0,3406.2,3405.0,3405.8,3405.2,3405.8,54,20.0,20434260.0,3405.71,3405.5
IF0000,2024-06-26 10:45:00,3405.8,3407.0,3405.8,3406.2,3406.2,3406.4,67,47.0,48030480.0,3406.4170212765957,3406.3
IF0000,2024-06-26 10:46:00,3406.4,3406.6,3405.0,3405.0,3404.6,3404.8,70,44.0,44953800.0,3405.590909090909,3404.7
IF0000,2024-06-26 10:47:00,3404.4,3405.8,3403.8,3405.2,3404.8,3405.2,75,49.0,50048400.0,3404.6530612244896,3405.0
IF0000,2024-06-26 10:48:00,3405.2,3406.8,3404.8,3405.6,3405.2,3406.0,71,32.0,32696520.0,3405.8875,3405.6
IF0000,2024-06-26 10:49:00,3405.6,3405.8,3405.0,3405.0,3404.6,3405.2,43,15.0,15323700.0,3405.266666666667,3404.8999999999996
IF0000,2024-06-26 10:50:00,3405.0,3406.2,3405.0,3406.2,3405.8,3406.4,52,15.0,15324960.0,3405.5466666666666,3406.1000000000004
IF0000,2024-06-26 10:51:00,3406.2,3406.2,3404.2,3405.4,3405.0,3405.6,74,24.0,24516540.0,3405.075,3405.3
IF0000,2024-06-26 10:52:00,3405.4,3407.2,3405.4,3406.8,3406.6,3407.0,55,26.0,26571000.0,3406.5384615384614,3406.8
IF0000,2024-06-26 10:53:00,3406.8,3406.8,3406.0,3406.0,3405.6,3406.2,58,10.0,10219140.0,3406.38,3405.8999999999996
IF0000,2024-06-26 10:54:00,3406.0,3406.0,3403.0,3403.2,3403.0,3403.6,70,34.0,34725540.0,3404.464705882353,3403.3
IF0000,2024-06-26 10:55:00,3403.2,3404.0,3402.0,3402.4,3402.2,3402.4,70,42.0,42871380.0,3402.4904761904763,3402.3
IF0000,2024-06-26 10:56:00,3402.4,3403.6,3402.0,3403.0,3402.4,3403.0,74,67.0,68392980.0,3402.6358208955226,3402.7
IF0000,2024-06-26 10:57:00,3403.0,3403.2,3402.6,3403.2,3402.8,3403.2,49,30.0,30625980.0,3402.8866666666668,3403.0
