hm,mean,sd,n,se
14:08,0.00022152612172538356,0.004571168839627444,894,0.00015288275603268236
14:09,-6.03E-05,0.0047027227497291385,889,0.00015772425875779984
14:10,0.00020407902802839742,0.004583913460215784,891,0.0001535668789797522
14:11,6.46011623365038e-05,0.00477033048899559,889,0.00015999174955612638
14:12,0.0002836281772538604,0.004756548344130914,891,0.0001593503651986719
14:13,0.00018023556396531225,0.0046101854371190295,893,0.00015427397338164733
14:14,-0.000193371,0.0047104768651902405,893,0.00015763009805726
14:15,2.0173885347413696e-05,0.004616532509328555,896,0.0001542275264715288
14:16,0.0001410918357722702,0.004467071904333996,882,0.0001504141350286892
14:17,0.00022003340240215667,0.004457373287445382,891,0.00014932762368696263
14:18,0.00012191923938136678,0.004357373811357174,891,0.000145977515187804
14:19,-1.21E-05,0.004299719846294887,889,0.00014420797519099389
14:20,2.2117158240500125e-05,0.004155290944082715,885,0.00013967857707117452
14:21,-0.000134527,0.004160845126414268,883,0.000140023587100579
14:22,0.0002381883941523702,0.004224286552517994,894,0.00014128127686339944
14:23,8.036398380968307e-06,0.00435244278382015,895,0.00014548611708395227
14:24,1.4688190370339702e-05,0.00418359943323777,889,0.00014031342153542526
14:25,-6.71E-05,0.004090917754640802,892,0.0001369740576205077
14:26,-0.000137395,0.0043996419423214484,893,0.00014722840396689965
14:27,-0.000166007,0.004412736913806525,891,0.00014783224890552624
14:28,-4.92E-05,0.004298015106140179,884,0.00014455789150428358
14:29,-0.000279712,0.004225805547486505,891,0.00014156981250520317
