code,rank,q,voi,n_total,cum1,cum20,cum120
IC0000,2439829,0.06776695887012785,-3.0,36003224,-1.812445e+06,-4.250607e+06,-3.612091e+06
IC0000,2448832,0.06801701980911487,-3.0,36003224,-1.81502e+06,-4.254492e+06,-3.612824e+06
IC0000,2457835,0.0682670807481019,-3.0,36003224,-1.817643e+06,-4.262359e+06,-3.61892e+06
IC0000,2466838,0.06851714168708892,-3.0,36003224,-1.821059e+06,-4.272776e+06,-3.630721e+06
IC0000,2475841,0.06876720262607593,-3.0,36003224,-1.825018e+06,-4.287487e+06,-3.641557e+06
IC0000,2484844,0.06901726356506295,-3.0,36003224,-1.828919e+06,-4.298698e+06,-3.649477e+06
IC0000,2493847,0.06926732450404997,-3.0,36003224,-1.833489e+06,-4.326271e+06,-3.691275e+06
IC0000,2502850,0.069517385443037,-3.0,36003224,-1.838045e+06,-4.341081e+06,-3.708968e+06
IC0000,2511853,0.069767446382024,-3.0,36003224,-1.84272e+06,-4.361707e+06,-3.743155e+06
IC0000,2520856,0.07001750732101103,-3.0,36003224,-1.846824e+06,-4.373129e+06,-3.751381e+06
IC0000,2529859,0.07026756825999805,-3.0,36003224,-1.851595e+06,-4.383508e+06,-3.756574e+06
IC0000,2538862,0.07051762919898506,-3.0,36003224,-1.855693e+06,-4.391952e+06,-3.759719e+06
IC0000,2547865,0.07076769013797209,-3.0,36003224,-1.860485e+06,-4.405957e+06,-3.772008e+06
IC0000,2556869,0.07101777885224946,-3.0,36003224,-1.864915e+06,-4.417302e+06,-3.784178e+06
IC0000,2565872,0.07126783979123648,-3.0,36003224,-1.869091e+06,-4.430266e+06,-3.802547e+06
IC0000,2574875,0.07151790073022349,-3.0,36003224,-1.873537e+06,-4.440642e+06,-3.809222e+06
IC0000,2583878,0.07176796166921051,-3.0,36003224,-1.878288e+06,-4.452639e+06,-3.822876e+06
IC0000,2592881,0.07201802260819753,-3.0,36003224,-1.882545e+06,-4.463513e+06,-3.833239e+06
IC0000,2601884,0.07226808354718456,-3.0,36003224,-1.887327e+06,-4.480667e+06,-3.858694e+06
IC0000,2610887,0.07251814448617157,-3.0,36003224,-1.892624e+06,-4.49485e+06,-3.875531e+06
IC0000,2619890,0.07276820542515859,-3.0,36003224,-1.899135e+06,-4.510058e+06,-3.889064e+06
IC0000,2628893,0.07301826636414561,-3.0,36003224,-1.903457e+06,-4.519482e+06,-3.901933e+06
IC0000,2637896,0.07326832730313262,-3.0,36003224,-1.907428e+06,-4.52509e+06,-3.910213e+06
IC0000,2646899,0.07351838824211965,-3.0,36003224,-1.911036e+06,-4.535586e+06,-3.926989e+06
IC0000,2655902,0.07376844918110667,-3.0,36003224,-1.914445e+06,-4.54622e+06,-3.935454e+06
IC0000,2664905,0.0740185101200937,-3.0,36003224,-1.917873e+06,-4.556872e+06,-3.945963e+06
IC0000,2673908,0.0742685710590807,-3.0,36003224,-1.921436e+06,-4.566405e+06,-3.958609e+06
IC0000,2682911,0.07451863199806773,-3.0,36003224,-1.925703e+06,-4.575513e+06,-3.967029e+06
IC0000,2691914,0.07476869293705475,-3.0,36003224,-1.929211e+06,-4.584847e+06,-3.979438e+06
IC0000,2700917,0.07501875387604177,-3.0,36003224,-1.932085e+06,-4.595586e+06,-3.99289e+06
IC0000,2709921,0.07526884259031913,-3.0,36003224,-1.935551e+06,-4.605422e+06,-4.003636e+06
IC0000,2718924,0.07551890352930615,-3.0,36003224,-1.9393e+06,-4.616613e+06,-4.017206e+06
IC0000,2727927,0.07576896446829318,-3.0,36003224,-1.942437e+06,-4.624833e+06,-4.02329e+06
IC0000,2736930,0.07601902540728019,-3.0,36003224,-1.945616e+06,-4.635991e+06,-4.036024e+06
IC0000,2745933,0.07626908634626721,-3.0,36003224,-1.949314e+06,-4.64861e+06,-4.059014e+06
IC0000,2754936,0.07651914728525423,-3.0,36003224,-1.953238e+06,-4.659452e+06,-4.066614e+06
IC0000,2763939,0.07676920822424126,-3.0,36003224,-1.956382e+06,-4.667091e+06,-4.073844e+06
IC0000,2772942,0.07701926916322827,-3.0,36003224,-1.95934e+06,-4.676548e+06,-4.090935e+06
IC0000,2781945,0.07726933010221529,-3.0,36003224,-1.962664e+06,-4.68542e+06,-4.095294e+06
IC0000,2790948,0.07751939104120231,-3.0,36003224,-1.965251e+06,-4.693161e+06,-4.103328e+06
IC0000,2799951,0.07776945198018934,-3.0,36003224,-1.9686e+06,-4.701416e+06,-4.110918e+06
IC0000,2808954,0.07801951291917635,-3.0,36003224,-1.972016e+06,-4.710471e+06,-4.116005e+06
IC0000,2817957,0.07826957385816337,-3.0,36003224,-1.975765e+06,-4.718452e+06,-4.12143e+06
IC0000,2826960,0.07851963479715039,-3.0,36003224,-1.979763e+06,-4.730845e+06,-4.139016e+06
IC0000,2835963,0.0787696957361374,-3.0,36003224,-1.984556e+06,-4.753894e+06,-4.17551e+06
IC0000,2844966,0.07901975667512443,-3.0,36003224,-1.99019e+06,-4.777418e+06,-4.200683e+06
IC0000,2853969,0.07926981761411145,-3.0,36003224,-1.995153e+06,-4.79134e+06,-4.211874e+06
IC0000,2862972,0.07951987855309847,-3.0,36003224,-1.999054e+06,-4.802279e+06,-4.222722e+06
IC0000,2871976,0.07976996726737583,-3.0,36003224,-2.002969e+06,-4.814091e+06,-4.235066e+06
IC0000,2880979,0.08002002820636285,-3.0,36003224,-2.006967e+06,-4.82666e+06,-4.245216e+06
IC0000,2889982,0.08027008914534987,-3.0,36003224,-2.011256e+06,-4.839891e+06,-4.257912e+06
IC0000,2898985,0.0805201500843369,-3.0,36003224,-2.0141e+06,-4.848225e+06,-4.271263e+06
IC0000,2907988,0.0807702110233239,-3.0,36003224,-2.016916e+06,-4.85692e+06,-4.281653e+06
IC0000,2916991,0.08102027196231093,-3.0,36003224,-2.020652e+06,-4.868333e+06,-4.295881e+06
IC0000,2925994,0.08127033290129795,-3.0,36003224,-2.023921e+06,-4.876263e+06,-4.304739e+06
IC0000,2934997,0.08152039384028496,-3.0,36003224,-2.027564e+06,-4.888223e+06,-4.318153e+06
IC0000,2944000,0.08177045477927199,-3.0,36003224,-2.030655e+06,-4.897385e+06,-4.328439e+06
IC0000,2953003,0.08202051571825901,-3.0,36003224,-2.033981e+06,-4.907788e+06,-4.336066e+06
IC0000,2962006,0.08227057665724603,-3.0,36003224,-2.037398e+06,-4.918373e+06,-4.348029e+06
IC0000,2971009,0.08252063759623304,-3.0,36003224,-2.040413e+06,-4.924726e+06,-4.351128e+06
IC0000,2980012,0.08277069853522007,-3.0,36003224,-2.043836e+06,-4.934036e+06,-4.363888e+06
IC0000,2989015,0.08302075947420709,-3.0,36003224,-2.048335e+06,-4.947391e+06,-4.362566e+06
IC0000,2998018,0.08327082041319411,-3.0,36003224,-2.05721e+06,-4.97067e+06,-4.383401e+06
IC0000,3007021,0.08352088135218112,-3.0,36003224,-2.06317e+06,-4.986145e+06,-4.392186e+06
IC0000,3016024,0.08377094229116815,-3.0,36003224,-2.069676e+06,-5.002042e+06,-4.403041e+06
IC0000,3025027,0.08402100323015517,-3.0,36003224,-2.075668e+06,-5.018291e+06,-4.43367e+06
IC0000,3034031,0.08427109194443254,-3.0,36003224,-2.081515e+06,-5.031718e+06,-4.443837e+06
IC0000,3043034,0.08452115288341955,-3.0,36003224,-2.086487e+06,-5.043193e+06,-4.454499e+06
IC0000,3052037,0.08477121382240657,-3.0,36003224,-2.090925e+06,-5.056217e+06,-4.473251e+06
IC0000,3061040,0.0850212747613936,-3.0,36003224,-2.096007e+06,-5.06835e+06,-4.487597e+06
IC0000,3070043,0.0852713357003806,-3.0,36003224,-2.101493e+06,-5.080846e+06,-4.500507e+06
IC0000,3079046,0.08552139663936763,-3.0,36003224,-2.105962e+06,-5.089504e+06,-4.504519e+06
IC0000,3088049,0.08577145757835465,-3.0,36003224,-2.110635e+06,-5.100215e+06,-4.510595e+06
IC0000,3097052,0.08602151851734167,-3.0,36003224,-2.114966e+06,-5.109983e+06,-4.516032e+06
IC0000,3106055,0.08627157945632868,-3.0,36003224,-2.118615e+06,-5.117397e+06,-4.519567e+06
IC0000,3115058,0.08652164039531571,-3.0,36003224,-2.122311e+06,-5.128424e+06,-4.537318e+06
IC0000,3124061,0.08677170133430273,-3.0,36003224,-2.12741e+06,-5.146765e+06,-4.554305e+06
IC0000,3133064,0.08702176227328975,-3.0,36003224,-2.13102e+06,-5.153976e+06,-4.561867e+06
IC0000,3142067,0.08727182321227676,-3.0,36003224,-2.134271e+06,-5.16046e+06,-4.567515e+06
IC0000,3151070,0.08752188415126379,-3.0,36003224,-2.136991e+06,-5.167297e+06,-4.574951e+06
IC0000,3160073,0.08777194509025081,-3.0,36003224,-2.139943e+06,-5.173245e+06,-4.579887e+06
IC0000,3169076,0.08802200602923782,-3.0,36003224,-2.142678e+06,-5.178104e+06,-4.582975e+06
IC0000,3178079,0.08827206696822484,-3.0,36003224,-2.145375e+06,-5.184613e+06,-4.585749e+06
IC0000,3187083,0.08852215568250221,-3.0,36003224,-2.148113e+06,-5.191999e+06,-4.590923e+06
IC0000,3196086,0.08877221662148924,-3.0,36003224,-2.151452e+06,-5.200785e+06,-4.594259e+06
IC0000,3205089,0.08902227756047625,-3.0,36003224,-2.154963e+06,-5.209786e+06,-4.601425e+06
IC0000,3214092,0.08927233849946327,-3.0,36003224,-2.158682e+06,-5.219719e+06,-4.601877e+06
IC0000,3223095,0.08952239943845029,-3.0,36003224,-2.164372e+06,-5.237865e+06,-4.617665e+06
IC0000,3232098,0.08977246037743732,-3.0,36003224,-2.170685e+06,-5.252835e+06,-4.628717e+06
IC0000,3241101,0.09002252131642433,-3.0,36003224,-2.176166e+06,-5.272471e+06,-4.649534e+06
IC0000,3250104,0.09027258225541135,-3.0,36003224,-2.181231e+06,-5.284154e+06,-4.65035e+06
IC0000,3259107,0.09052264319439837,-3.0,36003224,-2.187081e+06,-5.299122e+06,-4.666393e+06
IC0000,3268110,0.09077270413338538,-3.0,36003224,-2.191672e+06,-5.309321e+06,-4.670494e+06
IC0000,3277113,0.0910227650723724,-3.0,36003224,-2.196452e+06,-5.320558e+06,-4.677654e+06
IC0000,3286116,0.09127282601135943,-3.0,36003224,-2.200693e+06,-5.329228e+06,-4.688647e+06
IC0000,3295119,0.09152288695034645,-3.0,36003224,-2.205458e+06,-5.339284e+06,-4.702211e+06
IC0000,3304122,0.09177294788933346,-3.0,36003224,-2.209462e+06,-5.34684e+06,-4.712064e+06
IC0000,3313125,0.09202300882832049,-3.0,36003224,-2.213515e+06,-5.355975e+06,-4.717609e+06
IC0000,3322128,0.09227306976730751,-3.0,36003224,-2.217438e+06,-5.364751e+06,-4.716508e+06
IC0000,3331131,0.09252313070629453,-3.0,36003224,-2.22237e+06,-5.375117e+06,-4.708637e+06
IC0000,3340134,0.09277319164528154,-3.0,36003224,-2.228699e+06,-5.392951e+06,-4.723986e+06
IC0000,3349138,0.09302328035955891,-3.0,36003224,-2.235496e+06,-5.409407e+06,-4.72917e+06
IC0000,3358141,0.09327334129854593,-3.0,36003224,-2.24083e+06,-5.417334e+06,-4.734441e+06
IC0000,3367144,0.09352340223753294,-3.0,36003224,-2.247835e+06,-5.435467e+06,-4.745487e+06
IC0000,3376147,0.09377346317651997,-3.0,36003224,-2.254397e+06,-5.455492e+06,-4.774811e+06
IC0000,3385150,0.09402352411550699,-3.0,36003224,-2.262289e+06,-5.470324e+06,-4.788703e+06
IC0000,3394153,0.09427358505449401,-3.0,36003224,-2.268579e+06,-5.482575e+06,-4.80783e+06
IC0000,3403156,0.09452364599348102,-3.0,36003224,-2.273789e+06,-5.495384e+06,-4.81437e+06
IC0000,3412159,0.09477370693246805,-3.0,36003224,-2.279007e+06,-5.502795e+06,-4.808969e+06
IC0000,3421162,0.09502376787145507,-3.0,36003224,-2.285933e+06,-5.520226e+06,-4.832712e+06
IC0000,3430165,0.0952738288104421,-2.0,36003224,-2.290304e+06,-5.531148e+06,-4.844473e+06
IC0000,3439168,0.0955238897494291,-2.0,36003224,-2.292649e+06,-5.540601e+06,-4.854994e+06
IC0000,3448171,0.09577395068841613,-2.0,36003224,-2.294773e+06,-5.547573e+06,-4.858852e+06
IC0000,3457174,0.09602401162740315,-2.0,36003224,-2.298129e+06,-5.566788e+06,-4.879333e+06
IC0000,3466177,0.09627407256639016,-2.0,36003224,-2.302053e+06,-5.576094e+06,-4.877803e+06
IC0000,3475180,0.09652413350537718,-2.0,36003224,-2.304645e+06,-5.581313e+06,-4.871371e+06
IC0000,3484183,0.0967741944443642,-2.0,36003224,-2.306737e+06,-5.593875e+06,-4.866205e+06
IC0000,3493186,0.09702425538335123,-2.0,36003224,-2.309899e+06,-5.615912e+06,-4.892833e+06
IC0000,3502189,0.09727431632233824,-2.0,36003224,-2.313728e+06,-5.627719e+06,-4.900737e+06
IC0000,3511193,0.09752440503661561,-2.0,36003224,-2.316832e+06,-5.64042e+06,-4.921186e+06
IC0000,3520196,0.09777446597560263,-2.0,36003224,-2.322658e+06,-5.663618e+06,-4.955143e+06
IC0000,3529199,0.09802452691458965,-2.0,36003224,-2.327482e+06,-5.681047e+06,-4.982847e+06
IC0000,3538202,0.09827458785357666,-2.0,36003224,-2.332077e+06,-5.689256e+06,-4.997443e+06
IC0000,3547205,0.09852464879256369,-2.0,36003224,-2.335212e+06,-5.695112e+06,-4.997192e+06
IC0000,3556208,0.09877470973155071,-2.0,36003224,-2.337422e+06,-5.698125e+06,-4.999868e+06
IC0000,3565211,0.09902477067053772,-2.0,36003224,-2.338924e+06,-5.702068e+06,-4.999237e+06
IC0000,3574214,0.09927483160952474,-2.0,36003224,-2.341074e+06,-5.708811e+06,-5.003147e+06
IC0000,3583217,0.09952489254851177,-2.0,36003224,-2.342916e+06,-5.716683e+06,-5.015815e+06
IC0000,3592220,0.09977495348749879,-2.0,36003224,-2.344704e+06,-5.721163e+06,-5.014749e+06
IC0000,3601223,0.1000250144264858,-2.0,36003224,-2.346682e+06,-5.727016e+06,-5.016411e+06
IC0000,3610226,0.10027507536547282,-2.0,36003224,-2.347777e+06,-5.731952e+06,-5.023127e+06
IC0000,3619229,0.10052513630445985,-2.0,36003224,-2.349154e+06,-5.739547e+06,-5.038062e+06
IC0000,3628232,0.10077519724344687,-2.0,36003224,-2.35026e+06,-5.744925e+06,-5.037213e+06
IC0000,3637235,0.10102525818243388,-2.0,36003224,-2.351519e+06,-5.751097e+06,-5.044692e+06
IC0000,3646238,0.1012753191214209,-2.0,36003224,-2.352527e+06,-5.756205e+06,-5.047915e+06
IC0000,3655241,0.10152538006040793,-2.0,36003224,-2.354164e+06,-5.760677e+06,-5.045356e+06
IC0000,3664245,0.1017754687746853,-2.0,36003224,-2.355629e+06,-5.764609e+06,-5.044754e+06
IC0000,3673248,0.1020255297136723,-2.0,36003224,-2.357375e+06,-5.768597e+06,-5.043792e+06
IC0000,3682251,0.10227559065265933,-2.0,36003224,-2.359811e+06,-5.782365e+06,-5.042372e+06
IC0000,3691254,0.10252565159164635,-2.0,36003224,-2.364008e+06,-5.797792e+06,-5.047691e+06
IC0000,3700257,0.10277571253063336,-2.0,36003224,-2.369184e+06,-5.823328e+06,-5.087325e+06
IC0000,3709260,0.10302577346962039,-2.0,36003224,-2.375522e+06,-5.843772e+06,-5.112004e+06
IC0000,3718263,0.10327583440860741,-2.0,36003224,-2.381691e+06,-5.853523e+06,-5.110659e+06
IC0000,3727266,0.10352589534759443,-2.0,36003224,-2.387974e+06,-5.868664e+06,-5.119117e+06
IC0000,3736269,0.10377595628658144,-2.0,36003224,-2.394523e+06,-5.884741e+06,-5.13812e+06
IC0000,3745272,0.10402601722556847,-2.0,36003224,-2.400415e+06,-5.893134e+06,-5.128849e+06
IC0000,3754275,0.10427607816455549,-2.0,36003224,-2.404517e+06,-5.906664e+06,-5.147823e+06
IC0000,3763278,0.1045261391035425,-2.0,36003224,-2.408842e+06,-5.916273e+06,-5.159712e+06
IC0000,3772281,0.10477620004252952,-2.0,36003224,-2.41273e+06,-5.924274e+06,-5.164811e+06
IC0000,3781284,0.10502626098151654,-2.0,36003224,-2.416862e+06,-5.936523e+06,-5.184818e+06
IC0000,3790287,0.10527632192050357,-2.0,36003224,-2.42131e+06,-5.950349e+06,-5.205479e+06
IC0000,3799290,0.10552638285949058,-2.0,36003224,-2.42422e+06,-5.955266e+06,-5.206675e+06
IC0000,3808293,0.1057764437984776,-2.0,36003224,-2.428523e+06,-5.967344e+06,-5.22311e+06
IC0000,3817296,0.10602650473746462,-2.0,36003224,-2.431911e+06,-5.978409e+06,-5.23668e+06
IC0000,3826300,0.106276593451742,-2.0,36003224,-2.435583e+06,-5.986224e+06,-5.242303e+06
IC0000,3835303,0.106526654390729,-2.0,36003224,-2.438952e+06,-5.996516e+06,-5.262449e+06
IC0000,3844306,0.10677671532971603,-2.0,36003224,-2.442587e+06,-6.004185e+06,-5.269288e+06
IC0000,3853309,0.10702677626870305,-2.0,36003224,-2.445726e+06,-6.012264e+06,-5.276871e+06
IC0000,3862312,0.10727683720769007,-2.0,36003224,-2.448643e+06,-6.020637e+06,-5.281779e+06
IC0000,3871315,0.10752689814667708,-2.0,36003224,-2.451453e+06,-6.030634e+06,-5.296755e+06
IC0000,3880318,0.1077769590856641,-2.0,36003224,-2.453465e+06,-6.035557e+06,-5.289728e+06
IC0000,3889321,0.10802702002465113,-2.0,36003224,-2.455515e+06,-6.041571e+06,-5.300691e+06
IC0000,3898324,0.10827708096363814,-2.0,36003224,-2.458189e+06,-6.04951e+06,-5.306412e+06
IC0000,3907327,0.10852714190262516,-2.0,36003224,-2.46077e+06,-6.056346e+06,-5.310334e+06
IC0000,3916330,0.10877720284161219,-2.0,36003224,-2.46404e+06,-6.066308e+06,-5.327554e+06
IC0000,3925333,0.10902726378059921,-2.0,36003224,-2.466487e+06,-6.073456e+06,-5.328013e+06
IC0000,3934336,0.10927732471958622,-2.0,36003224,-2.469964e+06,-6.0824e+06,-5.341787e+06
IC0000,3943339,0.10952738565857324,-2.0,36003224,-2.472888e+06,-6.089782e+06,-5.343827e+06
IC0000,3952342,0.10977744659756027,-2.0,36003224,-2.476249e+06,-6.101806e+06,-5.355732e+06
IC0000,3961345,0.11002750753654729,-2.0,36003224,-2.479796e+06,-6.114036e+06,-5.365987e+06
IC0000,3970348,0.1102775684755343,-2.0,36003224,-2.484162e+06,-6.127265e+06,-5.372417e+06
IC0000,3979351,0.11052762941452132,-2.0,36003224,-2.488324e+06,-6.139889e+06,-5.38665e+06
IC0000,3988355,0.11077771812879869,-2.0,36003224,-2.491552e+06,-6.152323e+06,-5.393945e+06
IC0000,3997358,0.1110277790677857,-2.0,36003224,-2.494619e+06,-6.169043e+06,-5.415911e+06
IC0000,4006361,0.11127784000677272,-2.0,36003224,-2.498686e+06,-6.184868e+06,-5.437238e+06
IC0000,4015364,0.11152790094575975,-2.0,36003224,-2.502284e+06,-6.19583e+06,-5.447631e+06
IC0000,4024367,0.11177796188474677,-2.0,36003224,-2.507254e+06,-6.210746e+06,-5.474482e+06
IC0000,4033370,0.11202802282373378,-2.0,36003224,-2.511328e+06,-6.218495e+06,-5.474648e+06
IC0000,4042373,0.1122780837627208,-2.0,36003224,-2.516306e+06,-6.226342e+06,-5.483789e+06
IC0000,4051376,0.11252814470170783,-2.0,36003224,-2.520615e+06,-6.231732e+06,-5.484444e+06
IC0000,4060379,0.11277820564069485,-2.0,36003224,-2.524031e+06,-6.238149e+06,-5.489466e+06
IC0000,4069382,0.11302826657968186,-2.0,36003224,-2.525771e+06,-6.242399e+06,-5.482036e+06
IC0000,4078385,0.11327832751866888,-2.0,36003224,-2.528656e+06,-6.25272e+06,-5.4871e+06
IC0000,4087388,0.11352838845765591,-2.0,36003224,-2.53189e+06,-6.264346e+06,-5.498436e+06
IC0000,4096391,0.11377844939664292,-2.0,36003224,-2.534518e+06,-6.270533e+06,-5.49455e+06
IC0000,4105394,0.11402851033562994,-2.0,36003224,-2.536649e+06,-6.27751e+06,-5.500807e+06
IC0000,4114397,0.11427857127461696,-2.0,36003224,-2.539376e+06,-6.282471e+06,-5.500946e+06
IC0000,4123400,0.11452863221360399,-2.0,36003224,-2.541832e+06,-6.291747e+06,-5.506726e+06
IC0000,4132403,0.114778693152591,-2.0,36003224,-2.544459e+06,-6.300764e+06,-5.516431e+06
IC0000,4141406,0.11502875409157802,-2.0,36003224,-2.547536e+06,-6.308385e+06,-5.520947e+06
IC0000,4150410,0.11527884280585539,-2.0,36003224,-2.550195e+06,-6.315892e+06,-5.529832e+06
IC0000,4159413,0.11552890374484241,-2.0,36003224,-2.553187e+06,-6.323852e+06,-5.534064e+06
IC0000,4168416,0.11577896468382942,-2.0,36003224,-2.555909e+06,-6.332372e+06,-5.537329e+06
IC0000,4177419,0.11602902562281645,-2.0,36003224,-2.559129e+06,-6.345925e+06,-5.551844e+06
IC0000,4186422,0.11627908656180347,-2.0,36003224,-2.562419e+06,-6.359071e+06,-5.566557e+06
IC0000,4195425,0.11652914750079048,-2.0,36003224,-2.566163e+06,-6.368029e+06,-5.561405e+06
IC0000,4204428,0.1167792084397775,-2.0,36003224,-2.568763e+06,-6.377333e+06,-5.568029e+06
IC0000,4213431,0.11702926937876452,-2.0,36003224,-2.57094e+06,-6.385547e+06,-5.572754e+06
IC0000,4222434,0.11727933031775155,-2.0,36003224,-2.573677e+06,-6.391545e+06,-5.569235e+06
IC0000,4231437,0.11752939125673856,-2.0,36003224,-2.575891e+06,-6.400879e+06,-5.576396e+06
IC0000,4240440,0.11777945219572558,-2.0,36003224,-2.578305e+06,-6.406406e+06,-5.56062e+06
IC0000,4249443,0.1180295131347126,-2.0,36003224,-2.581602e+06,-6.420616e+06,-5.586428e+06
IC0000,4258446,0.11827957407369963,-2.0,36003224,-2.586236e+06,-6.436951e+06,-5.607014e+06
IC0000,4267449,0.11852963501268664,-2.0,36003224,-2.590113e+06,-6.447927e+06,-5.635047e+06
IC0000,4276452,0.11877969595167366,-2.0,36003224,-2.593356e+06,-6.455522e+06,-5.633528e+06
IC0000,4285455,0.11902975689066068,-2.0,36003224,-2.596489e+06,-6.465847e+06,-5.649087e+06
IC0000,4294458,0.1192798178296477,-2.0,36003224,-2.600081e+06,-6.475056e+06,-5.654805e+06
IC0000,4303462,0.11952990654392506,-2.0,36003224,-2.602648e+06,-6.482209e+06,-5.66361e+06
IC0000,4312465,0.11977996748291209,-2.0,36003224,-2.604495e+06,-6.486068e+06,-5.663244e+06
IC0000,4321468,0.12003002842189911,-2.0,36003224,-2.606277e+06,-6.489126e+06,-5.662598e+06
IC0000,4330471,0.12028008936088612,-2.0,36003224,-2.607822e+06,-6.492484e+06,-5.666867e+06
IC0000,4339474,0.12053015029987314,-2.0,36003224,-2.609375e+06,-6.495875e+06,-5.665179e+06
IC0000,4348477,0.12078021123886017,-2.0,36003224,-2.611386e+06,-6.502077e+06,-5.671569e+06
IC0000,4357480,0.12103027217784719,-2.0,36003224,-2.614034e+06,-6.511524e+06,-5.678034e+06
IC0000,4366483,0.1212803331168342,-2.0,36003224,-2.617524e+06,-6.522357e+06,-5.701048e+06
IC0000,4375486,0.12153039405582122,-2.0,36003224,-2.620854e+06,-6.532211e+06,-5.714354e+06
IC0000,4384489,0.12178045499480825,-2.0,36003224,-2.624021e+06,-6.547521e+06,-5.746466e+06
IC0000,4393492,0.12203051593379526,-2.0,36003224,-2.628311e+06,-6.564585e+06,-5.763877e+06
IC0000,4402495,0.12228057687278228,-2.0,36003224,-2.630895e+06,-6.572506e+06,-5.770889e+06
IC0000,4411498,0.1225306378117693,-2.0,36003224,-2.633134e+06,-6.576465e+06,-5.765736e+06
IC0000,4420501,0.12278069875075633,-2.0,36003224,-2.636794e+06,-6.588819e+06,-5.779274e+06
IC0000,4429504,0.12303075968974334,-2.0,36003224,-2.640239e+06,-6.604355e+06,-5.808863e+06
IC0000,4438507,0.12328082062873036,-2.0,36003224,-2.645451e+06,-6.63124e+06,-5.840775e+06
IC0000,4447510,0.12353088156771738,-2.0,36003224,-2.649926e+06,-6.654046e+06,-5.871179e+06
IC0000,4456513,0.1237809425067044,-2.0,36003224,-2.655343e+06,-6.668261e+06,-5.881194e+06
IC0000,4465517,0.12403103122098176,-2.0,36003224,-2.659656e+06,-6.681082e+06,-5.887963e+06
IC0000,4474520,0.12428109215996878,-2.0,36003224,-2.664177e+06,-6.698401e+06,-5.917219e+06
IC0000,4483523,0.12453115309895581,-2.0,36003224,-2.668121e+06,-6.713343e+06,-5.934431e+06
IC0000,4492526,0.12478121403794283,-2.0,36003224,-2.673171e+06,-6.740174e+06,-5.993995e+06
IC0000,4501529,0.12503127497692984,-2.0,36003224,-2.678488e+06,-6.757502e+06,-6.003816e+06
IC0000,4510532,0.12528133591591686,-2.0,36003224,-2.683268e+06,-6.768516e+06,-6.015843e+06
IC0000,4519535,0.1255313968549039,-2.0,36003224,-2.68755e+06,-6.778592e+06,-6.023462e+06
IC0000,4528538,0.1257814577938909,-2.0,36003224,-2.690277e+06,-6.785157e+06,-6.029298e+06
IC0000,4537541,0.12603151873287793,-2.0,36003224,-2.693728e+06,-6.794388e+06,-6.035647e+06
IC0000,4546544,0.12628157967186493,-2.0,36003224,-2.696719e+06,-6.801124e+06,-6.024976e+06
