code,rank,q,oir,n_total,cum1,cum5,cum10,cum20
IM0000,1609598,0.25881472164921265,-0.33333334,6219113,-190988.0,-235165.0,-267278.0,-251419.0
IM0000,1611153,0.25906475730542283,-0.33333334,6219113,-191071.0,-235316.0,-267292.0,-251070.0
IM0000,1612708,0.25931479296163296,-0.33333334,6219113,-191084.0,-235724.0,-267960.0,-252326.0
IM0000,1614264,0.2595649894124773,-0.33333334,6219113,-191085.0,-235799.0,-267753.0,-251659.0
IM0000,1615819,0.2598150250686874,-0.33333334,6219113,-191047.0,-236117.0,-268129.0,-252339.0
IM0000,1617374,0.2600650607248976,-0.33333334,6219113,-191109.0,-236396.0,-268474.0,-252921.0
IM0000,1618929,0.2603150963811077,-0.33333334,6219113,-191218.0,-236792.0,-268942.0,-253613.0
IM0000,1620484,0.26056513203731785,-0.33333334,6219113,-191181.0,-236823.0,-268842.0,-253820.0
IM0000,1622039,0.260815167693528,-0.33333334,6219113,-191136.0,-237046.0,-268962.0,-253671.0
IM0000,1623595,0.26106536414437237,-0.33333334,6219113,-191060.0,-237152.0,-268921.0,-253485.0
IM0000,1625150,0.2613153998005825,-0.33333334,6219113,-191039.0,-237501.0,-269351.0,-254133.0
IM0000,1626705,0.2615654354567926,-0.33333334,6219113,-191141.0,-237546.0,-269551.0,-254258.0
IM0000,1628260,0.2618154711130028,-0.33333334,6219113,-191186.0,-237612.0,-269890.0,-254248.0
IM0000,1629815,0.2620655067692129,-0.33333334,6219113,-191197.0,-237491.0,-269925.0,-253996.0
IM0000,1631370,0.26231554242542304,-0.33333334,6219113,-191233.0,-237600.0,-269857.0,-254408.0
IM0000,1632926,0.2625657388762674,-0.33333334,6219113,-191345.0,-237578.0,-269865.0,-254358.0
IM0000,1634481,0.26281577453247756,-0.33333334,6219113,-191395.0,-237579.0,-269739.0,-254266.0
IM0000,1636036,0.2630658101886877,-0.33333334,6219113,-191472.0,-237828.0,-270002.0,-254913.0
IM0000,1637591,0.2633158458448978,-0.33333334,6219113,-191573.0,-238022.0,-270413.0,-255716.0
IM0000,1639146,0.26356588150110793,-0.33333334,6219113,-191750.0,-238174.0,-270507.0,-256413.0
IM0000,1640701,0.2638159171573181,-0.33333334,6219113,-191854.0,-238449.0,-270928.0,-257205.0
IM0000,1642257,0.26406611360816246,-0.33333334,6219113,-191792.0,-238485.0,-271132.0,-257789.0
IM0000,1643812,0.2643161492643726,-0.33333334,6219113,-191705.0,-238720.0,-271591.0,-258506.0
IM0000,1645367,0.2645661849205827,-0.33333334,6219113,-191777.0,-238758.0,-271780.0,-258612.0
IM0000,1646922,0.2648162205767929,-0.33333334,6219113,-191933.0,-238772.0,-271774.0,-258775.0
IM0000,1648477,0.265066256233003,-0.33333334,6219113,-191975.0,-238890.0,-271786.0,-258832.0
IM0000,1650032,0.26531629188921313,-0.33333334,6219113,-192137.0,-239019.0,-272170.0,-258863.0
IM0000,1651588,0.26556648834005747,-0.33333334,6219113,-192227.0,-239318.0,-272431.0,-259215.0
IM0000,1653143,0.26581652399626765,-0.33333334,6219113,-192308.0,-239354.0,-272647.0,-259663.0
IM0000,1654698,0.2660665596524778,-0.33333334,6219113,-192357.0,-239388.0,-272900.0,-259797.0
IM0000,1656253,0.2663165953086879,-0.33333334,6219113,-192371.0,-239445.0,-272961.0,-259780.0
IM0000,1657808,0.266566630964898,-0.33333334,6219113,-192365.0,-239190.0,-272533.0,-258719.0
IM0000,1659363,0.2668166666211082,-0.33333334,6219113,-192558.0,-239271.0,-272516.0,-258412.0
IM0000,1660919,0.26706686307195254,-0.33333334,6219113,-192464.0,-239269.0,-272308.0,-257473.0
IM0000,1662474,0.26731689872816267,-0.33333334,6219113,-192545.0,-239455.0,-272462.0,-257639.0
IM0000,1664029,0.26756693438437285,-0.33333334,6219113,-192667.0,-239698.0,-272624.0,-257923.0
IM0000,1665584,0.26781697004058297,-0.33333334,6219113,-192578.0,-239570.0,-272401.0,-257180.0
IM0000,1667139,0.2680670056967931,-0.33333334,6219113,-192684.0,-239732.0,-272570.0,-257466.0
IM0000,1668694,0.2683170413530032,-0.33333334,6219113,-192659.0,-240040.0,-272802.0,-258003.0
IM0000,1670250,0.2685672378038476,-0.33333334,6219113,-192730.0,-240218.0,-273089.0,-258386.0
IM0000,1671805,0.26881727346005774,-0.33333334,6219113,-192802.0,-240280.0,-273188.0,-258457.0
IM0000,1673360,0.26906730911626786,-0.33333334,6219113,-192857.0,-240364.0,-273196.0,-258377.0
IM0000,1674915,0.269317344772478,-0.33333334,6219113,-192824.0,-240422.0,-273304.0,-258693.0
IM0000,1676470,0.26956738042868816,-0.33333334,6219113,-192710.0,-240320.0,-273367.0,-258916.0
IM0000,1678025,0.2698174160848983,-0.33333334,6219113,-192737.0,-240436.0,-273664.0,-259739.0
IM0000,1679581,0.27006761253574263,-0.33333334,6219113,-192878.0,-240943.0,-274207.0,-260318.0
IM0000,1681136,0.27031764819195275,-0.33333334,6219113,-192848.0,-240874.0,-274405.0,-260400.0
IM0000,1682691,0.27056768384816293,-0.33333334,6219113,-192771.0,-240729.0,-274272.0,-259316.0
IM0000,1684246,0.27081771950437306,-0.33333334,6219113,-192849.0,-240744.0,-274193.0,-259320.0
IM0000,1685801,0.2710677551605832,-0.33333334,6219113,-192840.0,-240617.0,-274162.0,-259658.0
IM0000,1687356,0.2713177908167933,-0.33333334,6219113,-192795.0,-240536.0,-274169.0,-259580.0
IM0000,1688912,0.2715679872676377,-0.33333334,6219113,-192859.0,-240550.0,-274252.0,-260294.0
IM0000,1690467,0.2718180229238478,-0.33333334,6219113,-192848.0,-240745.0,-274570.0,-260670.0
IM0000,1692022,0.27206805858005795,-0.33333334,6219113,-192754.0,-240989.0,-274952.0,-261770.0
IM0000,1693577,0.27231809423626807,-0.33333334,6219113,-192671.0,-241029.0,-274629.0,-261396.0
IM0000,1695132,0.27256812989247825,-0.33333334,6219113,-192605.0,-240730.0,-274338.0,-260849.0
IM0000,1696687,0.2728181655486884,-0.33333334,6219113,-192697.0,-240909.0,-274632.0,-261509.0
IM0000,1698243,0.2730683619995327,-0.33333334,6219113,-192852.0,-241250.0,-274770.0,-261590.0
IM0000,1699798,0.2733183976557429,-0.33333334,6219113,-192941.0,-241670.0,-275218.0,-262514.0
IM0000,1701353,0.273568433311953,-0.33333334,6219113,-193025.0,-241688.0,-275171.0,-262440.0
IM0000,1702908,0.27381846896816314,-0.33333334,6219113,-193028.0,-241838.0,-274898.0,-262316.0
IM0000,1704463,0.27406850462437327,-0.33333334,6219113,-193048.0,-242281.0,-275715.0,-263900.0
IM0000,1706018,0.27431854028058344,-0.33333334,6219113,-192930.0,-241996.0,-275495.0,-262956.0
IM0000,1707574,0.2745687367314278,-0.33333334,6219113,-193053.0,-242268.0,-275546.0,-262138.0
IM0000,1709129,0.2748187723876379,-0.33333334,6219113,-192989.0,-242730.0,-276289.0,-263168.0
IM0000,1710684,0.27506880804384803,-0.33333334,6219113,-193417.0,-242933.0,-276597.0,-263666.0
IM0000,1712239,0.2753188437000582,-0.33333334,6219113,-193650.0,-243220.0,-276901.0,-263623.0
IM0000,1713794,0.27556887935626834,-0.33333334,6219113,-193613.0,-243072.0,-276567.0,-262745.0
IM0000,1715349,0.27581891501247846,-0.33333334,6219113,-194368.0,-244340.0,-279223.0,-264011.0
IM0000,1716905,0.2760691114633228,-0.33333334,6219113,-194593.0,-244077.0,-278407.0,-262942.0
IM0000,1718460,0.276319147119533,-0.33333334,6219113,-195030.0,-245254.0,-279544.0,-263921.0
IM0000,1720015,0.2765691827757431,-0.33333334,6219113,-195473.0,-246079.0,-281233.0,-267300.0
IM0000,1721570,0.27681921843195323,-0.33333334,6219113,-196285.0,-247073.0,-283627.0,-270292.0
IM0000,1723125,0.27706925408816335,-0.33333334,6219113,-196170.0,-247597.0,-284531.0,-272404.0
IM0000,1724680,0.27731928974437353,-0.33333334,6219113,-196188.0,-248345.0,-285530.0,-272742.0
IM0000,1726236,0.2775694861952179,-0.33333334,6219113,-196036.0,-247598.0,-285001.0,-273458.0
IM0000,1727791,0.277819521851428,-0.33333334,6219113,-196708.0,-248272.0,-286065.0,-274073.0
IM0000,1729346,0.2780695575076381,-0.33333334,6219113,-197000.0,-249171.0,-287790.0,-276581.0
IM0000,1730901,0.2783195931638483,-0.33333334,6219113,-197273.0,-250076.0,-288590.0,-277902.0
IM0000,1732456,0.2785696288200584,-0.33333334,6219113,-197227.0,-250647.0,-288661.0,-277436.0
IM0000,1734011,0.27881966447626855,-0.33333334,6219113,-197224.0,-250246.0,-287852.0,-275439.0
IM0000,1735567,0.27906986092711294,-0.33333334,6219113,-197523.0,-250852.0,-288875.0,-277389.0
IM0000,1737122,0.27931989658332307,-0.33333334,6219113,-197677.0,-251452.0,-289081.0,-277101.0
IM0000,1738677,0.2795699322395332,-0.33333334,6219113,-197925.0,-251919.0,-289516.0,-277077.0
IM0000,1740232,0.2798199678957433,-0.33333334,6219113,-197601.0,-251536.0,-289126.0,-276362.0
IM0000,1741787,0.2800700035519535,-0.33333334,6219113,-197843.0,-252063.0,-289658.0,-276606.0
IM0000,1743342,0.2803200392081636,-0.33333334,6219113,-197897.0,-252550.0,-290306.0,-277730.0
IM0000,1744898,0.28057023565900796,-0.33333334,6219113,-198335.0,-253034.0,-289680.0,-276079.0
IM0000,1746453,0.2808202713152181,-0.33333334,6219113,-198506.0,-252662.0,-288745.0,-274979.0
IM0000,1748008,0.28107030697142826,-0.33333334,6219113,-198689.0,-252871.0,-288311.0,-273431.0
IM0000,1749563,0.2813203426276384,-0.33333334,6219113,-198852.0,-253038.0,-288632.0,-273231.0
IM0000,1751118,0.2815703782838485,-0.33333334,6219113,-198694.0,-252933.0,-288704.0,-273162.0
IM0000,1752673,0.28182041394005863,-0.33333334,6219113,-198833.0,-253234.0,-288955.0,-273632.0
IM0000,1754229,0.28207061039090303,-0.33333334,6219113,-198905.0,-252900.0,-287923.0,-272031.0
IM0000,1755784,0.28232064604711316,-0.33333334,6219113,-198805.0,-252960.0,-288139.0,-272572.0
IM0000,1757339,0.2825706817033233,-0.33333334,6219113,-198997.0,-253614.0,-288449.0,-273577.0
IM0000,1758894,0.2828207173595334,-0.33333334,6219113,-198862.0,-253679.0,-288429.0,-273101.0
IM0000,1760449,0.2830707530157436,-0.33333334,6219113,-198877.0,-253653.0,-288545.0,-272848.0
IM0000,1762004,0.2833207886719537,-0.33333334,6219113,-198982.0,-253665.0,-288572.0,-272636.0
IM0000,1763560,0.28357098512279805,-0.33333334,6219113,-199238.0,-253243.0,-288107.0,-271981.0
IM0000,1765115,0.28382102077900817,-0.33333334,6219113,-199281.0,-253433.0,-288280.0,-272499.0
IM0000,1766670,0.28407105643521835,-0.33333334,6219113,-199349.0,-253327.0,-288453.0,-272923.0
IM0000,1768225,0.2843210920914285,-0.33333334,6219113,-199538.0,-253621.0,-288962.0,-274068.0
IM0000,1769780,0.2845711277476386,-0.33333334,6219113,-199540.0,-253168.0,-288314.0,-273093.0
IM0000,1771335,0.2848211634038487,-0.33333334,6219113,-199633.0,-253438.0,-288657.0,-273372.0
IM0000,1772891,0.2850713598546931,-0.33333334,6219113,-199460.0,-252947.0,-288398.0,-273482.0
IM0000,1774446,0.28532139551090324,-0.33333334,6219113,-199468.0,-253152.0,-288633.0,-273454.0
IM0000,1776001,0.28557143116711337,-0.33333334,6219113,-199566.0,-253615.0,-288925.0,-273929.0
IM0000,1777556,0.28582146682332354,-0.33333334,6219113,-199929.0,-253848.0,-290009.0,-275727.0
IM0000,1779111,0.28607150247953367,-0.33333334,6219113,-199992.0,-254044.0,-290208.0,-274798.0
IM0000,1780666,0.2863215381357438,-0.33333334,6219113,-200101.0,-254096.0,-290330.0,-275211.0
IM0000,1782222,0.28657173458658813,-0.33333334,6219113,-200222.0,-253945.0,-289454.0,-273286.0
IM0000,1783777,0.2868217702427983,-0.33333334,6219113,-200248.0,-253915.0,-289307.0,-273158.0
IM0000,1785332,0.28707180589900844,-0.33333334,6219113,-200279.0,-253901.0,-289044.0,-272200.0
IM0000,1786887,0.28732184155521856,-0.33333334,6219113,-200368.0,-253802.0,-288866.0,-272295.0
IM0000,1788442,0.2875718772114287,-0.33333334,6219113,-200655.0,-254400.0,-289704.0,-273719.0
IM0000,1789997,0.28782191286763886,-0.33333334,6219113,-200712.0,-254128.0,-289730.0,-273511.0
IM0000,1791553,0.2880721093184832,-0.33333334,6219113,-200857.0,-254444.0,-290273.0,-274825.0
IM0000,1793108,0.28832214497469333,-0.33333334,6219113,-201078.0,-254308.0,-289557.0,-274643.0
IM0000,1794663,0.28857218063090345,-0.33333334,6219113,-201232.0,-254356.0,-289638.0,-274389.0
IM0000,1796218,0.28882221628711363,-0.33333334,6219113,-201386.0,-254937.0,-290184.0,-274572.0
IM0000,1797773,0.28907225194332375,-0.33333334,6219113,-201480.0,-255080.0,-290661.0,-275667.0
IM0000,1799328,0.2893222875995339,-0.33333334,6219113,-201458.0,-254875.0,-290662.0,-276451.0
IM0000,1800884,0.2895724840503782,-0.33333334,6219113,-201466.0,-254811.0,-290527.0,-276025.0
IM0000,1802439,0.2898225197065884,-0.33333334,6219113,-201487.0,-255167.0,-291282.0,-277464.0
IM0000,1803994,0.2900725553627985,-0.33333334,6219113,-201630.0,-255747.0,-292151.0,-278787.0
IM0000,1805549,0.29032259101900865,-0.33333334,6219113,-201596.0,-255481.0,-292115.0,-279015.0
IM0000,1807104,0.29057262667521877,-0.33333334,6219113,-201978.0,-256266.0,-293506.0,-281852.0
IM0000,1808659,0.29082266233142895,-0.33333334,6219113,-202086.0,-256495.0,-293958.0,-281877.0
IM0000,1810215,0.2910728587822733,-0.33333334,6219113,-202248.0,-256756.0,-294423.0,-282868.0
IM0000,1811770,0.2913228944384834,-0.33333334,6219113,-202317.0,-257088.0,-294750.0,-283431.0
IM0000,1813325,0.2915729300946936,-0.33333334,6219113,-202364.0,-256673.0,-294314.0,-283489.0
IM0000,1814880,0.2918229657509037,-0.33333334,6219113,-202501.0,-256672.0,-294040.0,-282441.0
IM0000,1816435,0.29207300140711384,-0.33333334,6219113,-202654.0,-256681.0,-293995.0,-282186.0
IM0000,1817990,0.29232303706332396,-0.33333334,6219113,-202649.0,-256904.0,-294144.0,-282453.0
IM0000,1819546,0.29257323351416836,-0.33333334,6219113,-202776.0,-257452.0,-295026.0,-283341.0
IM0000,1821101,0.2928232691703785,-0.33333334,6219113,-203051.0,-258276.0,-296337.0,-285938.0
IM0000,1822656,0.2930733048265886,-0.33333334,6219113,-203200.0,-258128.0,-295837.0,-284984.0
IM0000,1824211,0.29332334048279873,-0.33333334,6219113,-203171.0,-257737.0,-295392.0,-284490.0
IM0000,1825766,0.2935733761390089,-0.33333334,6219113,-203292.0,-257944.0,-295828.0,-285328.0
IM0000,1827321,0.29382341179521904,-0.33333334,6219113,-203569.0,-258331.0,-296297.0,-285785.0
IM0000,1828877,0.2940736082460634,-0.33333334,6219113,-203715.0,-258711.0,-296030.0,-285174.0
IM0000,1830432,0.2943236439022735,-0.33333334,6219113,-203803.0,-258512.0,-295533.0,-284123.0
IM0000,1831987,0.2945736795584837,-0.33333334,6219113,-203888.0,-258643.0,-295732.0,-284752.0
IM0000,1833542,0.2948237152146938,-0.33333334,6219113,-204061.0,-259005.0,-296429.0,-286068.0
IM0000,1835097,0.29507375087090393,-0.33333334,6219113,-204281.0,-258837.0,-295757.0,-284821.0
IM0000,1836652,0.29532378652711405,-0.33333334,6219113,-204428.0,-259516.0,-296131.0,-285888.0
IM0000,1838208,0.29557398297795845,-0.33333334,6219113,-204602.0,-259528.0,-296325.0,-286864.0
IM0000,1839763,0.2958240186341686,-0.33333334,6219113,-204783.0,-260099.0,-297588.0,-288547.0
IM0000,1841318,0.2960740542903787,-0.33333334,6219113,-204775.0,-260154.0,-297959.0,-289762.0
IM0000,1842873,0.2963240899465888,-0.33333334,6219113,-204861.0,-260064.0,-297893.0,-290154.0
IM0000,1844428,0.296574125602799,-0.33333334,6219113,-204879.0,-260313.0,-297937.0,-290091.0
IM0000,1845983,0.2968241612590091,-0.33333334,6219113,-204803.0,-260548.0,-298113.0,-290722.0
IM0000,1847539,0.29707435770985346,-0.33333334,6219113,-204637.0,-260132.0,-297895.0,-290419.0
IM0000,1849094,0.29732439336606364,-0.33333334,6219113,-204695.0,-260647.0,-298414.0,-291328.0
IM0000,1850649,0.29757442902227377,-0.33333334,6219113,-204665.0,-261239.0,-299300.0,-291913.0
IM0000,1852204,0.2978244646784839,-0.33333334,6219113,-204690.0,-261706.0,-299750.0,-292258.0
IM0000,1853759,0.298074500334694,-0.33333334,6219113,-204924.0,-262141.0,-300130.0,-293044.0
IM0000,1855314,0.2983245359909042,-0.33333334,6219113,-205065.0,-262269.0,-300267.0,-293698.0
IM0000,1856870,0.29857473244174854,-0.33333334,6219113,-205226.0,-262881.0,-301325.0,-294335.0
IM0000,1858425,0.29882476809795866,-0.33333334,6219113,-205247.0,-262954.0,-301518.0,-294200.0
IM0000,1859980,0.2990748037541688,-0.33333334,6219113,-205386.0,-263307.0,-301859.0,-294457.0
IM0000,1861535,0.29932483941037896,-0.33333334,6219113,-205510.0,-263662.0,-301977.0,-294598.0
IM0000,1863090,0.2995748750665891,-0.33333334,6219113,-205516.0,-263472.0,-301739.0,-293359.0
IM0000,1864645,0.2998249107227992,-0.33333334,6219113,-205702.0,-263602.0,-301333.0,-292790.0
IM0000,1866201,0.30007510717364355,-0.33333334,6219113,-205653.0,-263735.0,-301339.0,-292586.0
IM0000,1867756,0.30032514282985373,-0.33333334,6219113,-205856.0,-264482.0,-302472.0,-294730.0
IM0000,1869311,0.30057517848606385,-0.33333334,6219113,-206054.0,-265112.0,-303146.0,-295379.0
IM0000,1870866,0.300825214142274,-0.33333334,6219113,-206174.0,-265418.0,-303773.0,-297023.0
IM0000,1872421,0.3010752497984841,-0.33333334,6219113,-206251.0,-265663.0,-303837.0,-296927.0
IM0000,1873976,0.3013252854546943,-0.33333334,6219113,-206217.0,-265655.0,-304274.0,-297185.0
IM0000,1875532,0.3015754819055386,-0.33333334,6219113,-206245.0,-265613.0,-304110.0,-297127.0
IM0000,1877087,0.30182551756174875,-0.33333334,6219113,-206350.0,-265386.0,-303623.0,-296397.0
IM0000,1878642,0.30207555321795887,-0.33333334,6219113,-206264.0,-265102.0,-303424.0,-296021.0
IM0000,1880197,0.30232558887416905,-0.33333334,6219113,-206474.0,-265423.0,-303660.0,-296045.0
IM0000,1881752,0.3025756245303792,-0.33333334,6219113,-206528.0,-265590.0,-303921.0,-297096.0
IM0000,1883307,0.3028256601865893,-0.33333334,6219113,-206717.0,-266080.0,-304935.0,-297762.0
IM0000,1884863,0.3030758566374337,-0.33333334,6219113,-206751.0,-265987.0,-304865.0,-297248.0
IM0000,1886418,0.3033258922936438,-0.33333334,6219113,-206866.0,-266506.0,-305568.0,-299039.0
IM0000,1887973,0.30357592794985394,-0.33333334,6219113,-206961.0,-266627.0,-306294.0,-300282.0
IM0000,1889528,0.30382596360606406,-0.29411766,6219113,-206822.0,-266313.0,-305999.0,-299899.0
IM0000,1891083,0.30407599926227424,-0.2857143,6219113,-206896.0,-266155.0,-305812.0,-299612.0
IM0000,1892638,0.30432603491848437,-0.2857143,6219113,-206773.0,-265988.0,-305449.0,-299096.0
IM0000,1894194,0.3045762313693287,-0.27272728,6219113,-206786.0,-265812.0,-305274.0,-299567.0
IM0000,1895749,0.30482626702553883,-0.27272728,6219113,-206775.0,-265712.0,-304903.0,-298615.0
IM0000,1897304,0.305076302681749,-0.27272728,6219113,-206947.0,-265963.0,-305203.0,-298837.0
IM0000,1898859,0.30532633833795914,-0.27272728,6219113,-206992.0,-265064.0,-303810.0,-297065.0
IM0000,1900414,0.30557637399416926,-0.2631579,6219113,-207157.0,-265110.0,-303507.0,-297066.0
IM0000,1901969,0.3058264096503794,-0.25,6219113,-207227.0,-265508.0,-304436.0,-298585.0
IM0000,1903525,0.3060766061012238,-0.25,6219113,-207369.0,-265028.0,-304400.0,-297812.0
IM0000,1905080,0.3063266417574339,-0.25,6219113,-207282.0,-265016.0,-304431.0,-297331.0
IM0000,1906635,0.306576677413644,-0.25,6219113,-207472.0,-265293.0,-304707.0,-297900.0
IM0000,1908190,0.30682671306985415,-0.25,6219113,-207571.0,-265005.0,-304695.0,-297705.0
IM0000,1909745,0.30707674872606433,-0.25,6219113,-207780.0,-265204.0,-305094.0,-298007.0
IM0000,1911300,0.30732678438227445,-0.25,6219113,-207949.0,-265175.0,-305344.0,-298136.0
IM0000,1912856,0.3075769808331188,-0.25,6219113,-207984.0,-264968.0,-305258.0,-297927.0
IM0000,1914411,0.3078270164893289,-0.25,6219113,-207969.0,-264876.0,-305078.0,-297792.0
IM0000,1915966,0.3080770521455391,-0.25,6219113,-208088.0,-265068.0,-305271.0,-297924.0
IM0000,1917521,0.3083270878017492,-0.25,6219113,-208289.0,-265186.0,-305520.0,-298127.0
IM0000,1919076,0.30857712345795935,-0.25,6219113,-208332.0,-265367.0,-305756.0,-298074.0
IM0000,1920631,0.30882715911416947,-0.25,6219113,-208414.0,-265063.0,-305470.0,-298083.0
IM0000,1922187,0.30907735556501387,-0.25,6219113,-208319.0,-264253.0,-304615.0,-297492.0
IM0000,1923742,0.309327391221224,-0.25,6219113,-208354.0,-264662.0,-305559.0,-298641.0
IM0000,1925297,0.3095774268774341,-0.25,6219113,-208717.0,-265274.0,-306423.0,-299241.0
IM0000,1926852,0.3098274625336443,-0.25,6219113,-208847.0,-265751.0,-306895.0,-299883.0
IM0000,1928407,0.3100774981898544,-0.25,6219113,-209055.0,-266590.0,-307928.0,-300420.0
IM0000,1929962,0.31032753384606454,-0.23076923,6219113,-209177.0,-266816.0,-308807.0,-301524.0
IM0000,1931518,0.3105777302969089,-0.23076923,6219113,-209235.0,-267060.0,-308688.0,-301558.0
IM0000,1933073,0.31082776595311906,-0.22222222,6219113,-209276.0,-266044.0,-307654.0,-300422.0
IM0000,1934628,0.3110778016093292,-0.2,6219113,-209279.0,-266047.0,-307567.0,-300508.0
IM0000,1936183,0.3113278372655393,-0.2,6219113,-209511.0,-266469.0,-308050.0,-300847.0
IM0000,1937738,0.31157787292174943,-0.2,6219113,-209606.0,-266423.0,-307663.0,-300513.0
IM0000,1939293,0.3118279085779596,-0.2,6219113,-209754.0,-266527.0,-307546.0,-301022.0
IM0000,1940849,0.31207810502880395,-0.2,6219113,-209915.0,-266100.0,-307450.0,-301030.0
IM0000,1942404,0.3123281406850141,-0.2,6219113,-209814.0,-265667.0,-306466.0,-300309.0
IM0000,1943959,0.3125781763412242,-0.2,6219113,-209845.0,-265907.0,-307334.0,-301579.0
IM0000,1945514,0.3128282119974344,-0.2,6219113,-209767.0,-266792.0,-308922.0,-302513.0
IM0000,1947069,0.3130782476536445,-0.2,6219113,-209733.0,-266519.0,-307216.0,-299629.0
IM0000,1948624,0.3133282833098546,-0.2,6219113,-209363.0,-266220.0,-306652.0,-298881.0
IM0000,1950180,0.31357847976069897,-0.2,6219113,-209336.0,-266267.0,-306721.0,-299091.0
IM0000,1951735,0.31382851541690915,-0.2,6219113,-209620.0,-266735.0,-307017.0,-299528.0
IM0000,1953290,0.31407855107311927,-0.2,6219113,-209517.0,-266766.0,-307194.0,-299061.0
IM0000,1954845,0.3143285867293294,-0.2,6219113,-209562.0,-266862.0,-307228.0,-299507.0
IM0000,1956400,0.3145786223855395,-0.2,6219113,-209649.0,-267219.0,-307721.0,-299600.0
IM0000,1957955,0.3148286580417497,-0.2,6219113,-209873.0,-267239.0,-307519.0,-299408.0
IM0000,1959511,0.31507885449259404,-0.2,6219113,-209813.0,-266901.0,-306945.0,-298535.0
IM0000,1961066,0.31532889014880416,-0.2,6219113,-209778.0,-267075.0,-307154.0,-299220.0
IM0000,1962621,0.31557892580501434,-0.2,6219113,-209839.0,-267211.0,-306957.0,-298861.0
IM0000,1964176,0.31582896146122447,-0.2,6219113,-210021.0,-267394.0,-307274.0,-299256.0
IM0000,1965731,0.3160789971174346,-0.2,6219113,-210063.0,-267649.0,-307885.0,-300060.0
IM0000,1967286,0.3163290327736447,-0.2,6219113,-210021.0,-267866.0,-308309.0,-300783.0
IM0000,1968842,0.3165792292244891,-0.2,6219113,-210092.0,-267732.0,-308240.0,-300582.0
IM0000,1970397,0.31682926488069924,-0.2,6219113,-210270.0,-268143.0,-308983.0,-301171.0
IM0000,1971952,0.31707930053690936,-0.2,6219113,-210184.0,-268066.0,-308504.0,-300906.0
IM0000,1973507,0.3173293361931195,-0.2,6219113,-210423.0,-268650.0,-309487.0,-301918.0
IM0000,1975062,0.31757937184932966,-0.2,6219113,-210586.0,-269249.0,-310309.0,-302905.0
IM0000,1976617,0.3178294075055398,-0.2,6219113,-210459.0,-269243.0,-310400.0,-303309.0
IM0000,1978173,0.3180796039563841,-0.2,6219113,-210396.0,-269450.0,-310692.0,-303782.0
IM0000,1979728,0.31832963961259425,-0.2,6219113,-210437.0,-269531.0,-310538.0,-303185.0
IM0000,1981283,0.31857967526880443,-0.2,6219113,-210503.0,-269876.0,-311186.0,-304137.0
IM0000,1982838,0.31882971092501455,-0.2,6219113,-210643.0,-270023.0,-311333.0,-304152.0
IM0000,1984393,0.3190797465812247,-0.2,6219113,-210568.0,-270151.0,-311292.0,-304298.0
IM0000,1985948,0.3193297822374348,-0.2,6219113,-210653.0,-270234.0,-311606.0,-304725.0
IM0000,1987504,0.3195799786882792,-0.2,6219113,-210734.0,-270313.0,-311684.0,-304788.0
IM0000,1989059,0.3198300143444893,-0.2,6219113,-210786.0,-270578.0,-312054.0,-305395.0
IM0000,1990614,0.32008005000069945,-0.2,6219113,-210838.0,-270644.0,-312581.0,-306613.0
IM0000,1992169,0.32033008565690957,-0.2,6219113,-210805.0,-270805.0,-312835.0,-307225.0
IM0000,1993724,0.32058012131311975,-0.2,6219113,-211059.0,-271382.0,-313706.0,-308421.0
IM0000,1995279,0.32083015696932987,-0.2,6219113,-211189.0,-271405.0,-313822.0,-308466.0
IM0000,1996835,0.3210803534201742,-0.2,6219113,-211297.0,-271610.0,-314179.0,-309143.0
IM0000,1998390,0.3213303890763844,-0.2,6219113,-211413.0,-271955.0,-314711.0,-310114.0
IM0000,1999945,0.3215804247325945,-0.2,6219113,-211536.0,-272167.0,-314769.0,-310071.0
IM0000,2001500,0.32183046038880464,-0.2,6219113,-211612.0,-272450.0,-315034.0,-310488.0
IM0000,2003055,0.32208049604501476,-0.2,6219113,-211617.0,-272582.0,-315052.0,-310266.0
IM0000,2004610,0.32233053170122494,-0.2,6219113,-211722.0,-272860.0,-315173.0,-310424.0
IM0000,2006166,0.3225807281520693,-0.2,6219113,-211801.0,-273261.0,-315661.0,-310818.0
IM0000,2007721,0.3228307638082794,-0.2,6219113,-211807.0,-273443.0,-315907.0,-311168.0
IM0000,2009276,0.32308079946448953,-0.2,6219113,-211854.0,-273681.0,-316175.0,-312015.0
IM0000,2010831,0.3233308351206997,-0.2,6219113,-212009.0,-274115.0,-316799.0,-313211.0
IM0000,2012386,0.32358087077690983,-0.2,6219113,-211973.0,-274430.0,-317033.0,-313537.0
IM0000,2013941,0.32383090643311996,-0.2,6219113,-212077.0,-274490.0,-317212.0,-313938.0
IM0000,2015497,0.3240811028839643,-0.2,6219113,-212159.0,-274642.0,-317208.0,-313899.0
IM0000,2017052,0.3243311385401745,-0.2,6219113,-212303.0,-274624.0,-317045.0,-313879.0
IM0000,2018607,0.3245811741963846,-0.2,6219113,-212445.0,-274738.0,-317230.0,-314285.0
IM0000,2020162,0.3248312098525947,-0.2,6219113,-212716.0,-275057.0,-317469.0,-314319.0
IM0000,2021717,0.32508124550880485,-0.2,6219113,-212723.0,-275131.0,-317715.0,-314588.0
