code,factor,basis,J,k,bucket,mean_dy,n,nrows
IF0000,oir,last,20,120,pos0.1,-0.8332007,36439,36438104
IF0000,oir,last,20,240,neg0.1,0.6562995,36011,36009988
IF0000,oir,last,20,240,neg1,0.7160789,360100,36009988
IF0000,oir,last,20,240,neg5,0.37654623,1800504,36009988
IF0000,oir,last,20,240,pos5,-0.27910358,1800500,36009988
IF0000,oir,last,20,240,pos1,-0.7535046,360100,36009988
IF0000,oir,last,20,240,pos0.1,-0.780095,36011,36009988
IF0000,oir,last,20,600,neg0.1,1.5853108,34556,34555962
IF0000,oir,last,20,600,neg1,1.1820878,345564,34555962
IF0000,oir,last,20,600,neg5,0.57826984,1727799,34555962
IF0000,oir,last,20,600,pos5,-0.48659363,1727799,34555962
IF0000,oir,last,20,600,pos1,-0.9715129,345560,34555962
IF0000,oir,last,20,600,pos0.1,-1.1366767,34556,34555962
IF0000,oir,last,60,1,neg0.1,0.0020435967,36700,36699592
IF0000,oir,last,60,1,neg1,-0.0011335274,366996,36699592
IF0000,oir,last,60,1,neg5,-0.0064000697,1834980,36699592
IF0000,oir,last,60,1,pos5,0.0010207095,1834998,36699592
IF0000,oir,last,60,1,pos1,-0.0017902103,366996,36699592
IF0000,oir,last,60,1,pos0.1,-0.005831063,36700,36699592
IF0000,oir,last,60,5,neg0.1,0.05753925,36688,36687568
IF0000,oir,last,60,5,neg1,0.029454013,366877,36687568
IF0000,oir,last,60,5,neg5,0.0064904797,1834379,36687568
IF0000,oir,last,60,5,pos5,-0.023333224,1834380,36687568
IF0000,oir,last,60,5,pos1,-0.047073126,366876,36687568
IF0000,oir,last,60,5,pos0.1,-0.054431967,36688,36687568
IF0000,oir,last,60,20,neg0.1,0.282264,36643,36642213
IF0000,oir,last,60,20,neg1,0.1494666,366423,36642213
IF0000,oir,last,60,20,neg5,0.0741216,1832111,36642213
IF0000,oir,last,60,20,pos5,-0.1116428,1832111,36642213
IF0000,oir,last,60,20,pos1,-0.1932084,366423,36642213
IF0000,oir,last,60,20,pos0.1,-0.26545316,36643,36642213
IF0000,oir,last,60,60,neg0.1,0.27843803,36518,36517288
IF0000,oir,last,60,60,neg1,0.29736316,365173,36517288
IF0000,oir,last,60,60,neg5,0.14179471,1825865,36517288
IF0000,oir,last,60,60,pos5,-0.20149793,1825865,36517288
IF0000,oir,last,60,60,pos1,-0.31769875,365173,36517288
IF0000,oir,last,60,60,pos0.1,-0.65230846,36518,36517288
IF0000,oir,last,60,120,neg0.1,0.52564776,36319,36318616
IF0000,oir,last,60,120,neg1,0.39489025,363187,36318616
IF0000,oir,last,60,120,neg5,0.22025366,1815938,36318616
IF0000,oir,last,60,120,pos5,-0.28068632,1815931,36318616
IF0000,oir,last,60,120,pos1,-0.47671586,363187,36318616
IF0000,oir,last,60,120,pos0.1,-0.9695476,36319,36318616
IF0000,oir,last,60,240,neg0.1,0.9103979,35892,35891461
IF0000,oir,last,60,240,neg1,0.7500049,358915,35891461
IF0000,oir,last,60,240,neg5,0.41403952,1794575,35891461
IF0000,oir,last,60,240,pos5,-0.37234184,1794574,35891461
IF0000,oir,last,60,240,pos1,-0.759684,358915,35891461
IF0000,oir,last,60,240,pos0.1,-1.3487685,35892,35891461
IF0000,oir,last,60,600,neg0.1,2.2184024,34441,34440666
IF0000,oir,last,60,600,neg1,1.4336787,344407,34440666
IF0000,oir,last,60,600,neg5,0.78953564,1722035,34440666
IF0000,oir,last,60,600,pos5,-0.6171957,1722034,34440666
IF0000,oir,last,60,600,pos1,-1.1085547,344407,34440666
IF0000,oir,last,60,600,pos0.1,-1.6629018,34441,34440666
IF0000,oir,last,120,1,neg0.1,0.0044359257,36520,36519232
IF0000,oir,last,120,1,neg1,0.001456764,365193,36519232
IF0000,oir,last,120,1,neg5,-0.0026145123,1825962,36519232
IF0000,oir,last,120,1,pos5,0.0027612841,1825962,36519232
IF0000,oir,last,120,1,pos1,-0.0026807743,365193,36519232
IF0000,oir,last,120,1,pos0.1,-0.015333644,36521,36519232
IF0000,oir,last,120,5,neg0.1,0.052207734,36508,36507208
IF0000,oir,last,120,5,neg1,0.027879355,365073,36507208
IF0000,oir,last,120,5,neg5,0.009778339,1825361,36507208
IF0000,oir,last,120,5,pos5,-0.010088963,1825361,36507208
IF0000,oir,last,120,5,pos1,-0.030958192,365073,36507208
IF0000,oir,last,120,5,pos0.1,-0.09154158,36508,36507208
IF0000,oir,last,120,20,neg0.1,0.21057539,36462,36461903
IF0000,oir,last,120,20,neg1,0.13025616,364620,36461903
IF0000,oir,last,120,20,neg5,0.06215416,1823096,36461903
IF0000,oir,last,120,20,pos5,-0.05900128,1823096,36461903
IF0000,oir,last,120,20,pos1,-0.100271516,364620,36461903
IF0000,oir,last,120,20,pos0.1,-0.33582908,36462,36461903
IF0000,oir,last,120,60,neg0.1,0.37456656,36338,36337141
IF0000,oir,last,120,60,neg1,0.26654503,363372,36337141
IF0000,oir,last,120,60,neg5,0.16791846,1816858,36337141
IF0000,oir,last,120,60,pos5,-0.11743729,1816859,36337141
IF0000,oir,last,120,60,pos1,-0.21451846,363372,36337141
IF0000,oir,last,120,60,pos0.1,-0.66272223,36338,36337141
IF0000,oir,last,120,120,neg0.1,0.68352747,36139,36138925
IF0000,oir,last,120,120,neg1,0.39704198,361390,36138925
IF0000,oir,last,120,120,neg5,0.31323,1806947,36138925
IF0000,oir,last,120,120,pos5,-0.18592964,1806947,36138925
IF0000,oir,last,120,120,pos1,-0.35590082,361390,36138925
IF0000,oir,last,120,120,pos0.1,-0.7400592,36139,36138925
IF0000,oir,last,120,240,neg0.1,0.9375858,35713,35712637
IF0000,oir,last,120,240,neg1,0.7932248,357127,35712637
IF0000,oir,last,120,240,neg5,0.5400553,1785632,35712637
IF0000,oir,last,120,240,pos5,-0.39891142,1785632,35712637
IF0000,oir,last,120,240,pos1,-0.7477172,357127,35712637
IF0000,oir,last,120,240,pos0.1,-1.2484529,35713,35712637
IF0000,oir,last,120,600,neg0.1,2.4197917,34267,34266406
IF0000,oir,last,120,600,neg1,1.5114733,342665,34266406
IF0000,oir,last,120,600,neg5,1.0458524,1713321,34266406
IF0000,oir,last,120,600,pos5,-0.5007223,1713321,34266406
IF0000,oir,last,120,600,pos1,-0.89957833,342665,34266406
IF0000,oir,last,120,600,pos0.1,-1.86719,34267,34266406
IF0000,oir,last,240,1,neg0.1,0.0012998147,36159,36158512
IF0000,oir,last,240,1,neg1,0.0024005354,361586,36158512
IF0000,oir,last,240,1,neg5,-0.00022511983,1807926,36158512
IF0000,oir,last,240,1,pos5,0.0025316302,1807926,36158512
IF0000,oir,last,240,1,pos1,-0.0004922757,361586,36158512
IF0000,oir,last,240,1,pos0.1,-0.010232584,36159,36158512
IF0000,oir,last,240,5,neg0.1,0.021910531,36147,36146488
IF0000,oir,last,240,5,neg1,0.02406042,361465,36146488
IF0000,oir,last,240,5,neg5,0.013441965,1807325,36146488
IF0000,oir,last,240,5,pos5,-0.00067503075,1807325,36146488
IF0000,oir,last,240,5,pos1,-0.015901955,361465,36146488
IF0000,oir,last,240,5,pos0.1,-0.073699065,36147,36146488
IF0000,oir,last,240,20,neg0.1,0.09157387,36102,36101213
IF0000,oir,last,240,20,neg1,0.11280757,361013,36101213
IF0000,oir,last,240,20,neg5,0.06390366,1805061,36101213
IF0000,oir,last,240,20,pos5,-0.025304962,1805061,36101213
IF0000,oir,last,240,20,pos1,-0.07739057,361013,36101213
IF0000,oir,last,240,20,pos0.1,-0.28106475,36102,36101213
IF0000,oir,last,240,60,neg0.1,0.35658893,35977,35976652
IF0000,oir,last,240,60,neg1,0.27975607,359767,35976652
IF0000,oir,last,240,60,neg5,0.1720849,1798833,35976652
IF0000,oir,last,240,60,pos5,-0.087980375,1798833,35976652
IF0000,oir,last,240,60,pos1,-0.20122746,359767,35976652
IF0000,oir,last,240,60,pos0.1,-0.5816772,35977,35976652
IF0000,oir,last,240,120,neg0.1,0.52316934,35780,35779041
IF0000,oir,last,240,120,neg1,0.4246138,357791,35779041
IF0000,oir,last,240,120,neg5,0.29719284,1788953,35779041
IF0000,oir,last,240,120,pos5,-0.19570833,1788953,35779041
IF0000,oir,last,240,120,pos1,-0.36635914,357791,35779041
IF0000,oir,last,240,120,pos0.1,-1.2234489,35780,35779041
IF0000,oir,last,240,240,neg0.1,0.8887569,35355,35354238
IF0000,oir,last,240,240,neg1,0.699813,353543,35354238
IF0000,oir,last,240,240,neg5,0.51148546,1767712,35354238
IF0000,oir,last,240,240,pos5,-0.34039256,1767712,35354238
IF0000,oir,last,240,240,pos1,-0.7236489,353543,35354238
IF0000,oir,last,240,240,pos0.1,-1.7503041,35355,35354238
IF0000,oir,last,240,600,neg0.1,1.5523189,33917,33916703
IF0000,oir,last,240,600,neg1,1.868511,339169,33916703
IF0000,oir,last,240,600,neg5,1.220506,1695836,33916703
IF0000,oir,last,240,600,pos5,-0.40527856,1695836,33916703
IF0000,oir,last,240,600,pos1,-0.7156129,339168,33916703
IF0000,oir,last,240,600,pos0.1,-0.63071615,33917,33916703
IF0000,oir,last,600,1,neg0.1,-0.0056447242,35077,35076352
IF0000,oir,last,600,1,neg1,0.00393712,350764,35076352
IF0000,oir,last,600,1,neg5,0.0008701017,1753818,35076352
IF0000,oir,last,600,1,pos5,0.0008056708,1753818,35076352
IF0000,oir,last,600,1,pos1,-0.0017875266,350764,35076352
IF0000,oir,last,600,1,pos0.1,-0.013741198,35077,35076352
IF0000,oir,last,600,5,neg0.1,-0.01782404,35065,35064328
IF0000,oir,last,600,5,neg1,0.027874425,350644,35064328
IF0000,oir,last,600,5,neg5,0.012483338,1753217,35064328
IF0000,oir,last,600,5,pos5,-0.002720713,1753217,35064328
IF0000,oir,last,600,5,pos1,-0.019190405,350644,35064328
IF0000,oir,last,600,5,pos0.1,-0.07565949,35065,35064328
IF0000,oir,last,600,20,neg0.1,-0.07078812,35020,35019064
IF0000,oir,last,600,20,neg1,0.13044845,350192,35019064
IF0000,oir,last,600,20,neg5,0.06380229,1750956,35019064
IF0000,oir,last,600,20,pos5,-0.017825712,1750954,35019064
IF0000,oir,last,600,20,pos1,-0.070635736,350191,35019064
IF0000,oir,last,600,20,pos0.1,-0.2984866,35020,35019064
IF0000,oir,last,600,60,neg0.1,-0.07456656,34895,34894983
IF0000,oir,last,600,60,neg1,0.38911304,348950,34894983
IF0000,oir,last,600,60,neg5,0.19762659,1744750,34894983
IF0000,oir,last,600,60,pos5,-0.044718727,1744750,34894983
IF0000,oir,last,600,60,pos1,-0.1537183,348950,34894983
IF0000,oir,last,600,60,pos0.1,-0.70967185,34895,34894983
IF0000,oir,last,600,120,neg0.1,0.343641,34699,34698949
IF0000,oir,last,600,120,neg1,0.7338252,346990,34698949
IF0000,oir,last,600,120,neg5,0.43394962,1734948,34698949
IF0000,oir,last,600,120,pos5,-0.104204275,1734948,34698949
IF0000,oir,last,600,120,pos1,-0.27428743,346990,34698949
IF0000,oir,last,600,120,pos0.1,-1.0402606,34699,34698949
IF0000,oir,last,600,240,neg0.1,1.1013681,34281,34280146
IF0000,oir,last,600,240,neg1,1.0692382,342802,34280146
IF0000,oir,last,600,240,neg5,0.82544595,1714008,34280146
IF0000,oir,last,600,240,pos5,-0.15688609,1714008,34280146
IF0000,oir,last,600,240,pos1,-0.34811932,342802,34280146
IF0000,oir,last,600,240,pos0.1,-1.4127651,34281,34280146
IF0000,oir,last,600,600,neg0.1,2.2485168,32867,32866382
IF0000,oir,last,600,600,neg1,1.9624053,328664,32866382
IF0000,oir,last,600,600,neg5,1.5225666,1643320,32866382
IF0000,oir,last,600,600,pos5,-0.21135993,1643320,32866382
IF0000,oir,last,600,600,pos1,0.20559295,328664,32866382
IF0000,oir,last,600,600,pos0.1,0.27386132,32867,32866382
IF0000,mpb,mid,1,1,neg0.1,-1.0666802,36930,36876946
IF0000,mpb,mid,1,1,neg1,-0.6108218,374078,36876946
IF0000,mpb,mid,1,1,neg5,-0.45373592,1907722,36876946
IF0000,mpb,mid,1,1,pos5,0.4393379,1899902,36876946
IF0000,mpb,mid,1,1,pos1,0.588169,373028,36876946
IF0000,mpb,mid,1,1,pos0.1,0.97266406,36966,36876946
IF0000,mpb,mid,1,5,neg0.1,-0.9309854,36898,36864920
IF0000,mpb,mid,1,5,neg1,-0.60301656,373673,36864920
IF0000,mpb,mid,1,5,neg5,-0.50035644,1906410,36864920
IF0000,mpb,mid,1,5,pos5,0.47333187,1898596,36864920
IF0000,mpb,mid,1,5,pos1,0.5687615,372614,36864920
IF0000,mpb,mid,1,5,pos0.1,0.8793692,36906,36864920
IF0000,mpb,mid,1,20,neg0.1,-0.77815276,40298,36819506
IF0000,mpb,mid,1,20,neg1,-0.5520265,372829,36819506
IF0000,mpb,mid,1,20,neg5,-0.50691146,1902921,36819506
IF0000,mpb,mid,1,20,pos5,0.4456744,1895137,36819506
IF0000,mpb,mid,1,20,pos1,0.5080645,371752,36819506
IF0000,mpb,mid,1,20,pos0.1,0.65835315,38291,36819506
IF0000,mpb,mid,1,60,neg0.1,-0.8635543,39884,36694131
IF0000,mpb,mid,1,60,neg1,-0.58609104,370898,36694131
IF0000,mpb,mid,1,60,neg5,-0.5147928,1895750,36694131
IF0000,mpb,mid,1,60,pos5,0.36809736,1888279,36694131
IF0000,mpb,mid,1,60,pos1,0.37973037,369977,36694131
IF0000,mpb,mid,1,60,pos0.1,0.440377,37930,36694131
IF0000,mpb,mid,1,120,neg0.1,-0.93032753,39047,36494634
IF0000,mpb,mid,1,120,neg1,-0.637174,367628,36494634
IF0000,mpb,mid,1,120,neg5,-0.54134786,1884754,36494634
IF0000,mpb,mid,1,120,pos5,0.30056214,1877244,36494634
IF0000,mpb,mid,1,120,pos1,0.2734834,366759,36494634
IF0000,mpb,mid,1,120,pos0.1,0.4576474,37176,36494634
IF0000,mpb,mid,1,240,neg0.1,-0.93215406,37283,36065647
IF0000,mpb,mid,1,240,neg1,-0.7225107,360704,36065647
IF0000,mpb,mid,1,240,neg5,-0.6175041,1860548,36065647
IF0000,mpb,mid,1,240,pos5,0.14128336,1852635,36065647
IF0000,mpb,mid,1,240,pos1,0.011611053,360820,36065647
IF0000,mpb,mid,1,240,pos0.1,-0.05636419,36069,36065647
IF0000,mpb,mid,1,600,neg0.1,-1.3555102,34608,34607287
IF0000,mpb,mid,1,600,neg1,-1.1015131,346443,34607287
IF0000,mpb,mid,1,600,neg5,-0.9378688,1774889,34607287
IF0000,mpb,mid,1,600,pos5,-0.3148863,1765561,34607287
IF0000,mpb,mid,1,600,pos1,-0.535325,346978,34607287
IF0000,mpb,mid,1,600,pos0.1,-0.73916453,38277,34607287
IF0000,mpb,mid,5,1,neg0.1,-0.17596637,36865,36864922
IF0000,mpb,mid,5,1,neg1,-0.14169668,369063,36864922
IF0000,mpb,mid,5,1,neg5,-0.14797348,1844398,36864922
IF0000,mpb,mid,5,1,pos5,0.14307003,1845418,36864922
IF0000,mpb,mid,5,1,pos1,0.13364725,374411,36864922
IF0000,mpb,mid,5,1,pos0.1,0.14890881,36932,36864922
IF0000,mpb,mid,5,5,neg0.1,-0.20261297,37046,36852896
IF0000,mpb,mid,5,5,neg1,-0.18068627,368805,36852896
IF0000,mpb,mid,5,5,neg5,-0.20019789,1843431,36852896
IF0000,mpb,mid,5,5,pos5,0.18818578,1844446,36852896
IF0000,mpb,mid,5,5,pos1,0.17099117,374186,36852896
IF0000,mpb,mid,5,5,pos0.1,0.21206126,36895,36852896
IF0000,mpb,mid,5,20,neg0.1,-0.12713239,36989,36807498
IF0000,mpb,mid,5,20,neg1,-0.12677369,368160,36807498
IF0000,mpb,mid,5,20,neg5,-0.2200002,1840771,36807498
IF0000,mpb,mid,5,20,pos5,0.17083935,1841897,36807498
IF0000,mpb,mid,5,20,pos1,0.12886147,373595,36807498
IF0000,mpb,mid,5,20,pos0.1,0.16856833,36810,36807498
IF0000,mpb,mid,5,60,neg0.1,-0.19394548,36799,36682174
IF0000,mpb,mid,5,60,neg1,-0.20636483,368321,36682174
IF0000,mpb,mid,5,60,neg5,-0.23664404,1834612,36682174
IF0000,mpb,mid,5,60,pos5,0.084413424,1836106,36682174
IF0000,mpb,mid,5,60,pos1,-0.008942672,372316,36682174
IF0000,mpb,mid,5,60,pos0.1,-0.13268322,37224,36682174
IF0000,mpb,mid,5,120,neg0.1,-0.49420562,36501,36482704
IF0000,mpb,mid,5,120,neg1,-0.30891386,365678,36482704
IF0000,mpb,mid,5,120,neg5,-0.29431516,1824534,36482704
IF0000,mpb,mid,5,120,pos5,0.00875017,1826136,36482704
IF0000,mpb,mid,5,120,pos1,-0.13691165,369764,36482704
IF0000,mpb,mid,5,120,pos0.1,-0.3153564,36825,36482704
IF0000,mpb,mid,5,240,neg0.1,-0.35733524,36386,36053871
IF0000,mpb,mid,5,240,neg1,-0.45767328,361722,36053871
IF0000,mpb,mid,5,240,neg5,-0.3830106,1804561,36053871
IF0000,mpb,mid,5,240,pos5,-0.1624955,1802933,36053871
IF0000,mpb,mid,5,240,pos1,-0.386733,363888,36053871
IF0000,mpb,mid,5,240,pos0.1,-0.7592828,36115,36053871
IF0000,mpb,mid,5,600,neg0.1,-0.7580566,34599,34595917
IF0000,mpb,mid,5,600,neg1,-0.85071456,352948,34595917
IF0000,mpb,mid,5,600,neg5,-0.71565944,1730504,34595917
IF0000,mpb,mid,5,600,pos5,-0.5724857,1729796,34595917
IF0000,mpb,mid,5,600,pos1,-0.90940756,347242,34595917
IF0000,mpb,mid,5,600,pos0.1,-1.0481694,34825,34595917
IF0000,mpb,mid,20,1,neg0.1,-0.049158067,36820,36819832
IF0000,mpb,mid,20,1,neg1,-0.059217297,368237,36819832
IF0000,mpb,mid,20,1,neg5,-0.06653967,1840992,36819832
IF0000,mpb,mid,20,1,pos5,0.06389729,1841776,36819832
IF0000,mpb,mid,20,1,pos1,0.059895366,368334,36819832
IF0000,mpb,mid,20,1,pos0.1,0.06717796,36835,36819832
IF0000,mpb,mid,20,5,neg0.1,-0.052434254,36808,36807808
IF0000,mpb,mid,20,5,neg1,-0.07678935,368137,36807808
IF0000,mpb,mid,20,5,neg5,-0.10004944,1840395,36807808
IF0000,mpb,mid,20,5,pos5,0.0902576,1841086,36807808
IF0000,mpb,mid,20,5,pos1,0.09296796,368186,36807808
IF0000,mpb,mid,20,5,pos0.1,0.13422681,36822,36807808
IF0000,mpb,mid,20,20,neg0.1,-0.06210048,36763,36762421
IF0000,mpb,mid,20,20,neg1,-0.05959252,367672,36762421
IF0000,mpb,mid,20,20,neg5,-0.11016489,1838122,36762421
IF0000,mpb,mid,20,20,pos5,0.07625385,1839022,36762421
IF0000,mpb,mid,20,20,pos1,0.07423882,367685,36762421
IF0000,mpb,mid,20,20,pos0.1,0.015062943,36779,36762421
IF0000,mpb,mid,20,60,neg0.1,-0.44683117,36638,36637275
IF0000,mpb,mid,20,60,neg1,-0.18607701,366437,36637275
IF0000,mpb,mid,20,60,neg5,-0.14618443,1831864,36637275
IF0000,mpb,mid,20,60,pos5,-0.010635086,1831908,36637275
IF0000,mpb,mid,20,60,pos1,-0.03440874,366404,36637275
IF0000,mpb,mid,20,60,pos0.1,-0.120371126,36645,36637275
IF0000,mpb,mid,20,120,neg0.1,-0.63057315,36447,36438005
IF0000,mpb,mid,20,120,neg1,-0.3641488,364384,36438005
IF0000,mpb,mid,20,120,neg5,-0.22725509,1821902,36438005
IF0000,mpb,mid,20,120,pos5,-0.10171353,1823366,36438005
IF0000,mpb,mid,20,120,pos1,-0.17197073,364658,36438005
IF0000,mpb,mid,20,120,pos0.1,-0.27257136,36440,36438005
IF0000,mpb,mid,20,240,neg0.1,-0.4102055,36010,36009629
IF0000,mpb,mid,20,240,neg1,-0.52064914,360160,36009629
IF0000,mpb,mid,20,240,neg5,-0.3153301,1800526,36009629
IF0000,mpb,mid,20,240,pos5,-0.31376553,1801291,36009629
IF0000,mpb,mid,20,240,pos1,-0.39195144,360500,36009629
IF0000,mpb,mid,20,240,pos0.1,-0.4737821,36025,36009629
IF0000,mpb,mid,20,600,neg0.1,-0.7962293,34556,34553113
IF0000,mpb,mid,20,600,neg1,-0.8588646,345824,34553113
IF0000,mpb,mid,20,600,neg5,-0.6455395,1727809,34553113
IF0000,mpb,mid,20,600,pos5,-0.67612463,1727657,34553113
IF0000,mpb,mid,20,600,pos1,-0.94069433,345532,34553113
IF0000,mpb,mid,20,600,pos0.1,-0.6524872,34557,34553113
IF0000,mpb,mid,60,1,neg0.1,-0.059700273,36700,36699592
IF0000,mpb,mid,60,1,neg1,-0.03742416,367049,36699592
IF0000,mpb,mid,60,1,neg5,-0.03524009,1834998,36699592
IF0000,mpb,mid,60,1,pos5,0.032907717,1834980,36699592
IF0000,mpb,mid,60,1,pos1,0.03474485,367004,36699592
IF0000,mpb,mid,60,1,pos0.1,0.051226158,36700,36699592
IF0000,mpb,mid,60,5,neg0.1,-0.18587822,36688,36687568
IF0000,mpb,mid,60,5,neg1,-0.07156892,366933,36687568
IF0000,mpb,mid,60,5,neg5,-0.05707277,1834430,36687568
IF0000,mpb,mid,60,5,pos5,0.043524537,1834379,36687568
IF0000,mpb,mid,60,5,pos1,0.05252614,366884,36687568
IF0000,mpb,mid,60,5,pos0.1,0.09767499,36688,36687568
IF0000,mpb,mid,60,20,neg0.1,-0.36733246,36648,36642200
IF0000,mpb,mid,60,20,neg1,-0.13987966,366465,36642200
IF0000,mpb,mid,60,20,neg5,-0.09000291,1832113,36642200
IF0000,mpb,mid,60,20,pos5,0.016012685,1832110,36642200
IF0000,mpb,mid,60,20,pos1,0.029412808,366422,36642200
IF0000,mpb,mid,60,20,pos0.1,0.09251426,36643,36642200
IF0000,mpb,mid,60,60,neg0.1,-0.7599332,36519,36517255
IF0000,mpb,mid,60,60,neg1,-0.26119423,365188,36517255
IF0000,mpb,mid,60,60,neg5,-0.123319365,1825869,36517255
IF0000,mpb,mid,60,60,pos5,-0.059615854,1825865,36517255
IF0000,mpb,mid,60,60,pos1,-0.027458912,365182,36517255
IF0000,mpb,mid,60,60,pos0.1,-0.07389507,36518,36517255
IF0000,mpb,mid,60,120,neg0.1,-0.772089,36319,36318521
IF0000,mpb,mid,60,120,neg1,-0.37507847,363188,36318521
IF0000,mpb,mid,60,120,neg5,-0.15490863,1815935,36318521
IF0000,mpb,mid,60,120,pos5,-0.093918145,1815927,36318521
IF0000,mpb,mid,60,120,pos1,-0.13671294,363188,36318521
IF0000,mpb,mid,60,120,pos0.1,-0.25342712,36328,36318521
IF0000,mpb,mid,60,240,neg0.1,-1.5848657,35892,35891107
IF0000,mpb,mid,60,240,neg1,-0.5840378,358916,35891107
IF0000,mpb,mid,60,240,neg5,-0.17189409,1794669,35891107
IF0000,mpb,mid,60,240,pos5,-0.28647196,1794556,35891107
IF0000,mpb,mid,60,240,pos1,-0.17727187,358912,35891107
IF0000,mpb,mid,60,240,pos0.1,-0.3502034,35892,35891107
IF0000,mpb,mid,60,600,neg0.1,-3.8944657,34439,34437837
IF0000,mpb,mid,60,600,neg1,-0.86421925,344386,34437837
IF0000,mpb,mid,60,600,neg5,-0.4750022,1721892,34437837
IF0000,mpb,mid,60,600,pos5,-0.6584863,1721931,34437837
IF0000,mpb,mid,60,600,pos1,-0.70469743,344379,34437837
IF0000,mpb,mid,60,600,pos0.1,-0.48415995,34438,34437837
IF0000,mpb,mid,120,1,neg0.1,-0.051725082,36520,36519232
IF0000,mpb,mid,120,1,neg1,-0.029220894,365201,36519232
IF0000,mpb,mid,120,1,neg5,-0.024548143,1825963,36519232
IF0000,mpb,mid,120,1,pos5,0.022491433,1825962,36519232
IF0000,mpb,mid,120,1,pos1,0.02108474,365193,36519232
IF0000,mpb,mid,120,1,pos0.1,0.02379518,36520,36519232
IF0000,mpb,mid,120,5,neg0.1,-0.16036211,36508,36507208
IF0000,mpb,mid,120,5,neg1,-0.05788352,365078,36507208
IF0000,mpb,mid,120,5,neg5,-0.043225423,1825361,36507208
IF0000,mpb,mid,120,5,pos5,0.029614141,1825361,36507208
IF0000,mpb,mid,120,5,pos1,0.026796011,365073,36507208
IF0000,mpb,mid,120,5,pos0.1,0.041716885,36508,36507208
IF0000,mpb,mid,120,20,neg0.1,-0.3304262,36462,36461891
IF0000,mpb,mid,120,20,neg1,-0.06641819,364629,36461891
IF0000,mpb,mid,120,20,neg5,-0.061474305,1823095,36461891
IF0000,mpb,mid,120,20,pos5,0.0080953,1823095,36461891
IF0000,mpb,mid,120,20,pos1,-0.027894871,364619,36461891
IF0000,mpb,mid,120,20,pos0.1,-0.15905601,36462,36461891
IF0000,mpb,mid,120,60,neg0.1,-0.5724861,36338,36337114
IF0000,mpb,mid,120,60,neg1,-0.1679491,363372,36337114
IF0000,mpb,mid,120,60,neg5,-0.07494843,1816856,36337114
IF0000,mpb,mid,120,60,pos5,-0.044469457,1816865,36337114
IF0000,mpb,mid,120,60,pos1,-0.11346637,363372,36337114
IF0000,mpb,mid,120,60,pos0.1,-0.5870301,36338,36337114
IF0000,mpb,mid,120,120,neg0.1,-1.0229115,36139,36138839
IF0000,mpb,mid,120,120,neg1,-0.12864393,361389,36138839
IF0000,mpb,mid,120,120,neg5,-0.067224346,1806942,36138839
IF0000,mpb,mid,120,120,pos5,-0.12099254,1806942,36138839
IF0000,mpb,mid,120,120,pos1,-0.20074905,361389,36138839
IF0000,mpb,mid,120,120,pos0.1,-0.9719832,36139,36138839
IF0000,mpb,mid,120,240,neg0.1,-2.9617786,35713,35712284
IF0000,mpb,mid,120,240,neg1,-0.3578687,357124,35712284
IF0000,mpb,mid,120,240,neg5,-0.095119886,1785615,35712284
IF0000,mpb,mid,120,240,pos5,-0.32557186,1785615,35712284
IF0000,mpb,mid,120,240,pos1,-0.2859477,357123,35712284
IF0000,mpb,mid,120,240,pos0.1,-1.303811,35713,35712284
IF0000,mpb,mid,120,600,neg0.1,-4.5020285,34264,34263625
IF0000,mpb,mid,120,600,neg1,-0.6080006,342637,34263625
IF0000,mpb,mid,120,600,neg5,-0.46429625,1713182,34263625
IF0000,mpb,mid,120,600,pos5,-0.7100054,1713182,34263625
IF0000,mpb,mid,120,600,pos1,-1.0947502,342638,34263625
IF0000,mpb,mid,120,600,pos0.1,-1.4631684,34264,34263625
