code,rank,q,mpb,n_total,cum1,cum5,cum10,cum20
IC0000,1019794,0.1742936391676584,-2.0,5851011,1.392703e+06,2.291874e+06,2.440912e+06,2.482507e+06
IC0000,1021257,0.17454368142531265,-2.0,5851011,1.393558e+06,2.293727e+06,2.442756e+06,2.484294e+06
IC0000,1022720,0.17479372368296692,-2.0,5851011,1.394351e+06,2.295438e+06,2.444343e+06,2.48589e+06
IC0000,1024183,0.1750437659406212,-2.0,5851011,1.395094e+06,2.297122e+06,2.446412e+06,2.487921e+06
IC0000,1025646,0.17529380819827547,-2.0,5851011,1.396116e+06,2.298882e+06,2.448255e+06,2.489376e+06
IC0000,1027110,0.17554402136656383,-2.0,5851011,1.396994e+06,2.299993e+06,2.449368e+06,2.49036e+06
IC0000,1028573,0.1757940636242181,-2.0,5851011,1.397817e+06,2.301612e+06,2.451143e+06,2.491857e+06
IC0000,1030036,0.1760441058818724,-2.0,5851011,1.398646e+06,2.30311e+06,2.45251e+06,2.493364e+06
IC0000,1031499,0.17629414813952665,-2.0,5851011,1.399624e+06,2.305136e+06,2.454659e+06,2.495628e+06
IC0000,1032962,0.17654419039718094,-2.0,5851011,1.400816e+06,2.307032e+06,2.456895e+06,2.498269e+06
IC0000,1034425,0.1767942326548352,-2.0,5851011,1.401938e+06,2.309024e+06,2.459073e+06,2.500377e+06
IC0000,1035888,0.17704427491248947,-2.0,5851011,1.403021e+06,2.310919e+06,2.461072e+06,2.501906e+06
IC0000,1037351,0.17729431717014377,-2.0,5851011,1.404058e+06,2.313029e+06,2.463232e+06,2.504115e+06
IC0000,1038814,0.17754435942779803,-2.0,5851011,1.405269e+06,2.314939e+06,2.465517e+06,2.50642e+06
IC0000,1040278,0.1777945725960864,-2.0,5851011,1.406622e+06,2.317117e+06,2.467743e+06,2.508853e+06
IC0000,1041741,0.17804461485374065,-2.0,5851011,1.407612e+06,2.318886e+06,2.469521e+06,2.51081e+06
IC0000,1043204,0.17829465711139494,-2.0,5851011,1.40871e+06,2.32078e+06,2.471464e+06,2.512732e+06
IC0000,1044667,0.1785446993690492,-2.0,5851011,1.410037e+06,2.322842e+06,2.473671e+06,2.515106e+06
IC0000,1046130,0.17879474162670347,-2.0,5851011,1.411113e+06,2.324793e+06,2.475593e+06,2.516829e+06
IC0000,1047593,0.17904478388435777,-2.0,5851011,1.412217e+06,2.326463e+06,2.477078e+06,2.518161e+06
IC0000,1049056,0.17929482614201203,-2.0,5851011,1.413199e+06,2.328462e+06,2.479422e+06,2.520736e+06
IC0000,1050519,0.17954486839966632,-2.0,5851011,1.414357e+06,2.330632e+06,2.481516e+06,2.523724e+06
IC0000,1051983,0.17979508156795468,-2.0,5851011,1.4165e+06,2.332159e+06,2.48241e+06,2.52471e+06
IC0000,1053446,0.18004512382560894,-2.0,5851011,1.4177e+06,2.332948e+06,2.482634e+06,2.524572e+06
IC0000,1054909,0.1802951660832632,-2.0,5851011,1.419096e+06,2.334295e+06,2.48361e+06,2.525038e+06
IC0000,1056372,0.1805452083409175,-2.0,5851011,1.42064e+06,2.33569e+06,2.48549e+06,2.526278e+06
IC0000,1057835,0.18079525059857177,-2.0,5851011,1.421817e+06,2.337219e+06,2.487169e+06,2.527158e+06
IC0000,1059298,0.18104529285622603,-2.0,5851011,1.422928e+06,2.338673e+06,2.48902e+06,2.529064e+06
IC0000,1060761,0.18129533511388032,-2.0,5851011,1.424061e+06,2.3399e+06,2.490431e+06,2.529933e+06
IC0000,1062224,0.1815453773715346,-2.0,5851011,1.425468e+06,2.34104e+06,2.491763e+06,2.531158e+06
IC0000,1063687,0.18179541962918888,-2.0,5851011,1.426658e+06,2.342375e+06,2.492993e+06,2.532653e+06
IC0000,1065151,0.18204563279747724,-2.0,5851011,1.427896e+06,2.343799e+06,2.494102e+06,2.533741e+06
IC0000,1066614,0.1822956750551315,-2.0,5851011,1.429363e+06,2.344976e+06,2.495103e+06,2.534846e+06
IC0000,1068077,0.18254571731278577,-2.0,5851011,1.430921e+06,2.346815e+06,2.49647e+06,2.535555e+06
IC0000,1069540,0.18279575957044006,-2.0,5851011,1.432165e+06,2.347751e+06,2.497156e+06,2.535945e+06
IC0000,1071003,0.18304580182809432,-2.0,5851011,1.433502e+06,2.349371e+06,2.498752e+06,2.537949e+06
IC0000,1072466,0.1832958440857486,-2.0,5851011,1.434843e+06,2.350672e+06,2.49966e+06,2.538444e+06
IC0000,1073929,0.18354588634340288,-2.0,5851011,1.436308e+06,2.35234e+06,2.501106e+06,2.540378e+06
IC0000,1075392,0.18379592860105715,-2.0,5851011,1.437742e+06,2.354162e+06,2.502904e+06,2.541943e+06
IC0000,1076856,0.1840461417693455,-2.0,5851011,1.43902e+06,2.355723e+06,2.504608e+06,2.543174e+06
IC0000,1078319,0.18429618402699977,-2.0,5851011,1.440309e+06,2.357606e+06,2.506551e+06,2.544832e+06
IC0000,1079782,0.18454622628465406,-2.0,5851011,1.441466e+06,2.359596e+06,2.508631e+06,2.546667e+06
IC0000,1081245,0.18479626854230832,-2.0,5851011,1.442393e+06,2.361252e+06,2.510479e+06,2.549016e+06
IC0000,1082708,0.18504631079996262,-2.0,5851011,1.443216e+06,2.362834e+06,2.51205e+06,2.550768e+06
IC0000,1084171,0.18529635305761688,-2.0,5851011,1.444126e+06,2.364624e+06,2.514104e+06,2.552689e+06
IC0000,1085634,0.18554639531527115,-2.0,5851011,1.445089e+06,2.366531e+06,2.515993e+06,2.554582e+06
IC0000,1087097,0.18579643757292544,-1.95,5851011,1.445946e+06,2.367266e+06,2.516552e+06,2.554683e+06
IC0000,1088561,0.1860466507412138,-1.9285715,5851011,1.446306e+06,2.367179e+06,2.51633e+06,2.554608e+06
IC0000,1090024,0.18629669299886806,-1.9166666,5851011,1.447158e+06,2.3679e+06,2.516895e+06,2.555167e+06
IC0000,1091487,0.18654673525652232,-1.9166666,5851011,1.447886e+06,2.369079e+06,2.518168e+06,2.556532e+06
IC0000,1092950,0.18679677751417662,-1.9166666,5851011,1.448784e+06,2.37009e+06,2.519149e+06,2.557144e+06
IC0000,1094413,0.18704681977183088,-1.9,5851011,1.449484e+06,2.370837e+06,2.520028e+06,2.558083e+06
IC0000,1095876,0.18729686202948517,-1.882353,5851011,1.449894e+06,2.371494e+06,2.520516e+06,2.558622e+06
IC0000,1097339,0.18754690428713944,-1.85,5851011,1.450139e+06,2.371016e+06,2.519936e+06,2.558587e+06
IC0000,1098802,0.1877969465447937,-1.8333334,5851011,1.450674e+06,2.371153e+06,2.520213e+06,2.559009e+06
IC0000,1100265,0.188046988802448,-1.8333334,5851011,1.451527e+06,2.371922e+06,2.521437e+06,2.559713e+06
IC0000,1101729,0.18829720197073635,-1.8333334,5851011,1.452253e+06,2.373142e+06,2.522665e+06,2.561196e+06
IC0000,1103192,0.18854724422839061,-1.8333334,5851011,1.452842e+06,2.372857e+06,2.522374e+06,2.561085e+06
IC0000,1104655,0.18879728648604488,-1.8,5851011,1.453307e+06,2.372975e+06,2.522478e+06,2.56178e+06
IC0000,1106118,0.18904732874369917,-1.7857143,5851011,1.453942e+06,2.373381e+06,2.522957e+06,2.562193e+06
IC0000,1107581,0.18929737100135344,-1.75,5851011,1.454216e+06,2.37382e+06,2.523678e+06,2.562954e+06
IC0000,1109044,0.18954741325900773,-1.75,5851011,1.454867e+06,2.375062e+06,2.525344e+06,2.564333e+06
IC0000,1110507,0.189797455516662,-1.75,5851011,1.455571e+06,2.37608e+06,2.526319e+06,2.564831e+06
IC0000,1111970,0.19004749777431626,-1.75,5851011,1.456112e+06,2.377589e+06,2.527836e+06,2.566539e+06
IC0000,1113434,0.19029771094260461,-1.75,5851011,1.456775e+06,2.379278e+06,2.529977e+06,2.56946e+06
IC0000,1114897,0.1905477532002589,-1.75,5851011,1.457517e+06,2.380752e+06,2.531576e+06,2.570583e+06
IC0000,1116360,0.19079779545791317,-1.75,5851011,1.458926e+06,2.382429e+06,2.53306e+06,2.571253e+06
IC0000,1117823,0.19104783771556744,-1.75,5851011,1.46034e+06,2.384016e+06,2.533982e+06,2.570905e+06
IC0000,1119286,0.19129787997322173,-1.75,5851011,1.461472e+06,2.385724e+06,2.535827e+06,2.572627e+06
IC0000,1120749,0.191547922230876,-1.75,5851011,1.462453e+06,2.387126e+06,2.537419e+06,2.573825e+06
IC0000,1122212,0.19179796448853026,-1.75,5851011,1.463755e+06,2.387636e+06,2.536847e+06,2.572863e+06
IC0000,1123675,0.19204800674618455,-1.75,5851011,1.465153e+06,2.388725e+06,2.537666e+06,2.574234e+06
IC0000,1125138,0.19229804900383882,-1.75,5851011,1.46622e+06,2.389854e+06,2.538657e+06,2.575012e+06
IC0000,1126602,0.19254826217212717,-1.75,5851011,1.467471e+06,2.391025e+06,2.540277e+06,2.576923e+06
IC0000,1128065,0.19279830442978146,-1.75,5851011,1.468789e+06,2.392692e+06,2.541977e+06,2.578934e+06
IC0000,1129528,0.19304834668743573,-1.75,5851011,1.470023e+06,2.393879e+06,2.543136e+06,2.579674e+06
IC0000,1130991,0.19329838894509,-1.75,5851011,1.471477e+06,2.395636e+06,2.544752e+06,2.581302e+06
IC0000,1132454,0.1935484312027443,-1.75,5851011,1.472433e+06,2.397029e+06,2.54638e+06,2.58327e+06
IC0000,1133917,0.19379847346039855,-1.75,5851011,1.473416e+06,2.398182e+06,2.547273e+06,2.583907e+06
IC0000,1135380,0.19404851571805282,-1.75,5851011,1.474327e+06,2.399747e+06,2.549055e+06,2.585708e+06
IC0000,1136843,0.1942985579757071,-1.75,5851011,1.475135e+06,2.401205e+06,2.55036e+06,2.58706e+06
IC0000,1138307,0.19454877114399546,-1.75,5851011,1.475933e+06,2.402725e+06,2.552019e+06,2.58877e+06
IC0000,1139770,0.19479881340164973,-1.75,5851011,1.476627e+06,2.404203e+06,2.553591e+06,2.590425e+06
IC0000,1141233,0.19504885565930402,-1.75,5851011,1.477222e+06,2.40538e+06,2.554794e+06,2.591908e+06
IC0000,1142696,0.1952988979169583,-1.75,5851011,1.477873e+06,2.40679e+06,2.556206e+06,2.593001e+06
IC0000,1144159,0.19554894017461255,-1.75,5851011,1.478681e+06,2.408059e+06,2.557682e+06,2.594368e+06
IC0000,1145622,0.19579898243226684,-1.75,5851011,1.479398e+06,2.409115e+06,2.558441e+06,2.594499e+06
IC0000,1147085,0.1960490246899211,-1.75,5851011,1.480084e+06,2.410365e+06,2.559989e+06,2.596056e+06
IC0000,1148548,0.19629906694757537,-1.75,5851011,1.480515e+06,2.411351e+06,2.561242e+06,2.596958e+06
IC0000,1150011,0.19654910920522967,-1.75,5851011,1.481052e+06,2.412532e+06,2.562636e+06,2.59818e+06
IC0000,1151475,0.19679932237351802,-1.75,5851011,1.481733e+06,2.413689e+06,2.563752e+06,2.599196e+06
IC0000,1152938,0.19704936463117229,-1.75,5851011,1.482648e+06,2.414967e+06,2.564513e+06,2.599337e+06
IC0000,1154401,0.19729940688882655,-1.75,5851011,1.483642e+06,2.416268e+06,2.565626e+06,2.600303e+06
IC0000,1155864,0.19754944914648084,-1.75,5851011,1.484565e+06,2.417736e+06,2.567322e+06,2.601891e+06
IC0000,1157327,0.1977994914041351,-1.75,5851011,1.485151e+06,2.419058e+06,2.568713e+06,2.603166e+06
IC0000,1158790,0.1980495336617894,-1.75,5851011,1.485992e+06,2.420628e+06,2.570378e+06,2.605144e+06
IC0000,1160253,0.19829957591944367,-1.75,5851011,1.487074e+06,2.422376e+06,2.57221e+06,2.607487e+06
IC0000,1161716,0.19854961817709793,-1.75,5851011,1.487849e+06,2.423658e+06,2.573764e+06,2.608929e+06
IC0000,1163180,0.19879983134538629,-1.75,5851011,1.488544e+06,2.425027e+06,2.575436e+06,2.610484e+06
IC0000,1164643,0.19904987360304058,-1.75,5851011,1.489352e+06,2.426335e+06,2.576622e+06,2.611686e+06
IC0000,1166106,0.19929991586069484,-1.75,5851011,1.490266e+06,2.428107e+06,2.578643e+06,2.613627e+06
IC0000,1167569,0.1995499581183491,-1.75,5851011,1.49137e+06,2.429696e+06,2.580057e+06,2.614474e+06
IC0000,1169032,0.1998000003760034,-1.75,5851011,1.492454e+06,2.431331e+06,2.581774e+06,2.616089e+06
IC0000,1170495,0.20005004263365767,-1.75,5851011,1.493329e+06,2.432952e+06,2.583592e+06,2.618415e+06
IC0000,1171958,0.20030008489131196,-1.75,5851011,1.494296e+06,2.434547e+06,2.585098e+06,2.619647e+06
IC0000,1173421,0.20055012714896622,-1.75,5851011,1.495296e+06,2.435849e+06,2.586329e+06,2.620906e+06
IC0000,1174884,0.2008001694066205,-1.75,5851011,1.496245e+06,2.437416e+06,2.587712e+06,2.622429e+06
IC0000,1176348,0.20105038257490884,-1.75,5851011,1.497241e+06,2.438754e+06,2.589207e+06,2.62351e+06
IC0000,1177811,0.20130042483256314,-1.75,5851011,1.49834e+06,2.440192e+06,2.590643e+06,2.625099e+06
IC0000,1179274,0.2015504670902174,-1.75,5851011,1.499393e+06,2.441427e+06,2.591567e+06,2.625161e+06
IC0000,1180737,0.20180050934787166,-1.75,5851011,1.500373e+06,2.442454e+06,2.592479e+06,2.626124e+06
IC0000,1182200,0.20205055160552596,-1.75,5851011,1.501324e+06,2.443793e+06,2.593626e+06,2.627393e+06
IC0000,1183663,0.20230059386318022,-1.75,5851011,1.50239e+06,2.445131e+06,2.595019e+06,2.629009e+06
IC0000,1185126,0.20255063612083452,-1.75,5851011,1.503239e+06,2.446578e+06,2.596623e+06,2.63075e+06
IC0000,1186589,0.20280067837848878,-1.75,5851011,1.504036e+06,2.448176e+06,2.598165e+06,2.63261e+06
IC0000,1188053,0.20305089154677713,-1.75,5851011,1.5049e+06,2.449632e+06,2.599556e+06,2.634067e+06
IC0000,1189516,0.2033009338044314,-1.75,5851011,1.505491e+06,2.450622e+06,2.600572e+06,2.635187e+06
IC0000,1190979,0.2035509760620857,-1.75,5851011,1.506157e+06,2.452021e+06,2.602313e+06,2.636878e+06
IC0000,1192442,0.20380101831973996,-1.75,5851011,1.506813e+06,2.453431e+06,2.604159e+06,2.638863e+06
IC0000,1193905,0.20405106057739422,-1.75,5851011,1.507455e+06,2.454728e+06,2.605718e+06,2.640731e+06
IC0000,1195368,0.20430110283504851,-1.75,5851011,1.508045e+06,2.456058e+06,2.607348e+06,2.641808e+06
IC0000,1196831,0.20455114509270278,-1.75,5851011,1.508792e+06,2.457645e+06,2.608941e+06,2.643444e+06
IC0000,1198294,0.20480118735035704,-1.75,5851011,1.509399e+06,2.459013e+06,2.61037e+06,2.64497e+06
IC0000,1199757,0.20505122960801134,-1.75,5851011,1.510086e+06,2.460639e+06,2.612374e+06,2.647139e+06
IC0000,1201221,0.2053014427762997,-1.75,5851011,1.510679e+06,2.461834e+06,2.613864e+06,2.64911e+06
IC0000,1202684,0.20555148503395396,-1.75,5851011,1.511308e+06,2.463148e+06,2.615276e+06,2.650675e+06
IC0000,1204147,0.20580152729160825,-1.75,5851011,1.511987e+06,2.464735e+06,2.616931e+06,2.65224e+06
IC0000,1205610,0.20605156954926251,-1.75,5851011,1.51262e+06,2.465984e+06,2.618069e+06,2.653231e+06
IC0000,1207073,0.20630161180691678,-1.75,5851011,1.513429e+06,2.467414e+06,2.619388e+06,2.654393e+06
IC0000,1208536,0.20655165406457107,-1.75,5851011,1.514193e+06,2.468891e+06,2.621084e+06,2.656238e+06
IC0000,1209999,0.20680169632222534,-1.75,5851011,1.515093e+06,2.470322e+06,2.62308e+06,2.658433e+06
IC0000,1211462,0.2070517385798796,-1.75,5851011,1.515828e+06,2.471644e+06,2.624778e+06,2.660069e+06
IC0000,1212926,0.20730195174816796,-1.75,5851011,1.516478e+06,2.472822e+06,2.625507e+06,2.661322e+06
IC0000,1214389,0.20755199400582225,-1.75,5851011,1.517161e+06,2.474141e+06,2.626907e+06,2.663081e+06
IC0000,1215852,0.20780203626347651,-1.75,5851011,1.517735e+06,2.475457e+06,2.628617e+06,2.664692e+06
IC0000,1217315,0.20805207852113078,-1.75,5851011,1.518636e+06,2.476939e+06,2.630107e+06,2.666442e+06
IC0000,1218778,0.20830212077878507,-1.75,5851011,1.519666e+06,2.478462e+06,2.631682e+06,2.668401e+06
IC0000,1220241,0.20855216303643934,-1.75,5851011,1.520714e+06,2.480073e+06,2.633195e+06,2.669869e+06
IC0000,1221704,0.20880220529409363,-1.75,5851011,1.521629e+06,2.48181e+06,2.634938e+06,2.671641e+06
IC0000,1223167,0.2090522475517479,-1.75,5851011,1.522619e+06,2.483382e+06,2.636575e+06,2.673373e+06
IC0000,1224631,0.20930246072003625,-1.75,5851011,1.52341e+06,2.484837e+06,2.638262e+06,2.67523e+06
IC0000,1226094,0.2095525029776905,-1.75,5851011,1.524223e+06,2.486452e+06,2.639864e+06,2.677006e+06
IC0000,1227557,0.2098025452353448,-1.75,5851011,1.525286e+06,2.487873e+06,2.64146e+06,2.678709e+06
IC0000,1229020,0.21005258749299907,-1.75,5851011,1.526331e+06,2.489398e+06,2.643081e+06,2.680433e+06
IC0000,1230483,0.21030262975065334,-1.75,5851011,1.52733e+06,2.490935e+06,2.644755e+06,2.682419e+06
IC0000,1231946,0.21055267200830763,-1.75,5851011,1.528362e+06,2.492403e+06,2.646386e+06,2.683782e+06
IC0000,1233409,0.2108027142659619,-1.75,5851011,1.529285e+06,2.493755e+06,2.647806e+06,2.685534e+06
IC0000,1234872,0.2110527565236162,-1.75,5851011,1.530253e+06,2.495147e+06,2.649001e+06,2.686892e+06
IC0000,1236335,0.21130279878127045,-1.75,5851011,1.53111e+06,2.496919e+06,2.650658e+06,2.688807e+06
IC0000,1237799,0.2115530119495588,-1.75,5851011,1.531933e+06,2.498693e+06,2.65262e+06,2.690827e+06
IC0000,1239262,0.21180305420721307,-1.75,5851011,1.532687e+06,2.500187e+06,2.654272e+06,2.692844e+06
IC0000,1240725,0.21205309646486736,-1.75,5851011,1.533705e+06,2.501588e+06,2.656e+06,2.69469e+06
IC0000,1242188,0.21230313872252163,-1.75,5851011,1.534993e+06,2.503351e+06,2.657759e+06,2.696591e+06
IC0000,1243651,0.2125531809801759,-1.75,5851011,1.536057e+06,2.505462e+06,2.659726e+06,2.699243e+06
IC0000,1245114,0.21280322323783019,-1.75,5851011,1.536821e+06,2.505961e+06,2.659671e+06,2.699328e+06
IC0000,1246577,0.21305326549548445,-1.75,5851011,1.537772e+06,2.506834e+06,2.660671e+06,2.700259e+06
IC0000,1248040,0.21330330775313874,-1.75,5851011,1.538954e+06,2.507941e+06,2.662277e+06,2.701334e+06
IC0000,1249504,0.21355352092142707,-1.75,5851011,1.539953e+06,2.508876e+06,2.663712e+06,2.703038e+06
IC0000,1250967,0.21380356317908136,-1.75,5851011,1.541062e+06,2.510161e+06,2.664815e+06,2.704013e+06
IC0000,1252430,0.21405360543673563,-1.75,5851011,1.542307e+06,2.511153e+06,2.66608e+06,2.705398e+06
IC0000,1253893,0.21430364769438992,-1.75,5851011,1.543324e+06,2.512599e+06,2.667565e+06,2.707195e+06
IC0000,1255356,0.21455368995204419,-1.75,5851011,1.544467e+06,2.513388e+06,2.668145e+06,2.708151e+06
IC0000,1256819,0.21480373220969845,-1.75,5851011,1.545676e+06,2.514612e+06,2.669263e+06,2.709288e+06
IC0000,1258282,0.21505377446735274,-1.75,5851011,1.547132e+06,2.515853e+06,2.670859e+06,2.711175e+06
IC0000,1259745,0.215303816725007,-1.75,5851011,1.548404e+06,2.517236e+06,2.67219e+06,2.712476e+06
IC0000,1261208,0.2155538589826613,-1.75,5851011,1.549467e+06,2.518071e+06,2.672852e+06,2.713255e+06
IC0000,1262672,0.21580407215094963,-1.75,5851011,1.5506e+06,2.519682e+06,2.674072e+06,2.714371e+06
IC0000,1264135,0.21605411440860392,-1.75,5851011,1.551693e+06,2.521024e+06,2.675337e+06,2.715646e+06
IC0000,1265598,0.21630415666625818,-1.75,5851011,1.552717e+06,2.522386e+06,2.676362e+06,2.71662e+06
IC0000,1267061,0.21655419892391248,-1.75,5851011,1.553638e+06,2.523887e+06,2.677483e+06,2.717818e+06
IC0000,1268524,0.21680424118156674,-1.75,5851011,1.55451e+06,2.524942e+06,2.678534e+06,2.71847e+06
IC0000,1269987,0.217054283439221,-1.75,5851011,1.555558e+06,2.526394e+06,2.680331e+06,2.72021e+06
IC0000,1271450,0.2173043256968753,-1.75,5851011,1.556659e+06,2.527789e+06,2.68145e+06,2.720936e+06
IC0000,1272913,0.21755436795452956,-1.75,5851011,1.557774e+06,2.529761e+06,2.683377e+06,2.723063e+06
IC0000,1274377,0.21780458112281792,-1.75,5851011,1.558742e+06,2.531389e+06,2.685081e+06,2.725366e+06
IC0000,1275840,0.21805462338047218,-1.75,5851011,1.559624e+06,2.532899e+06,2.686518e+06,2.727141e+06
IC0000,1277303,0.21830466563812648,-1.75,5851011,1.560417e+06,2.53405e+06,2.687778e+06,2.728242e+06
IC0000,1278766,0.21855470789578074,-1.75,5851011,1.56121e+06,2.535456e+06,2.689545e+06,2.729939e+06
IC0000,1280229,0.21880475015343503,-1.7142857,5851011,1.561868e+06,2.536414e+06,2.690538e+06,2.731046e+06
IC0000,1281692,0.2190547924110893,-1.7,5851011,1.562363e+06,2.536381e+06,2.690226e+06,2.73069e+06
IC0000,1283155,0.21930483466874356,-1.6666666,5851011,1.562878e+06,2.536905e+06,2.690469e+06,2.730888e+06
IC0000,1284618,0.21955487692639786,-1.6666666,5851011,1.563426e+06,2.536926e+06,2.690583e+06,2.731029e+06
IC0000,1286081,0.21980491918405212,-1.6666666,5851011,1.564018e+06,2.537534e+06,2.691399e+06,2.732129e+06
IC0000,1287545,0.22005513235234048,-1.6666666,5851011,1.564859e+06,2.538382e+06,2.69171e+06,2.732542e+06
IC0000,1289008,0.22030517460999474,-1.6590909,5851011,1.565245e+06,2.538762e+06,2.69212e+06,2.733165e+06
IC0000,1290471,0.22055521686764903,-1.6428572,5851011,1.565819e+06,2.53873e+06,2.691736e+06,2.733385e+06
IC0000,1291934,0.2208052591253033,-1.625,5851011,1.56618e+06,2.538396e+06,2.691514e+06,2.732902e+06
IC0000,1293397,0.22105530138295756,-1.6,5851011,1.566425e+06,2.538453e+06,2.692129e+06,2.733789e+06
IC0000,1294860,0.22130534364061186,-1.5833334,5851011,1.566907e+06,2.538786e+06,2.692799e+06,2.734543e+06
IC0000,1296323,0.22155538589826612,-1.5833334,5851011,1.567486e+06,2.538918e+06,2.69253e+06,2.734064e+06
IC0000,1297786,0.22180542815592041,-1.5833334,5851011,1.568189e+06,2.53979e+06,2.693418e+06,2.734748e+06
IC0000,1299250,0.22205564132420877,-1.5833334,5851011,1.568656e+06,2.540043e+06,2.694153e+06,2.736079e+06
IC0000,1300713,0.22230568358186303,-1.5833334,5851011,1.569178e+06,2.540334e+06,2.694283e+06,2.736274e+06
IC0000,1302176,0.2225557258395173,-1.55,5851011,1.569502e+06,2.540293e+06,2.694805e+06,2.737223e+06
IC0000,1303639,0.2228057680971716,-1.5357143,5851011,1.569584e+06,2.540264e+06,2.694822e+06,2.736986e+06
IC0000,1305102,0.22305581035482586,-1.5,5851011,1.569833e+06,2.540027e+06,2.694677e+06,2.736611e+06
IC0000,1306565,0.22330585261248012,-1.5,5851011,1.570295e+06,2.540991e+06,2.695954e+06,2.738045e+06
IC0000,1308028,0.22355589487013441,-1.5,5851011,1.570894e+06,2.541904e+06,2.696675e+06,2.73816e+06
IC0000,1309491,0.22380593712778868,-1.5,5851011,1.571466e+06,2.542533e+06,2.6972e+06,2.738714e+06
IC0000,1310954,0.22405597938544297,-1.5,5851011,1.571972e+06,2.543849e+06,2.698387e+06,2.740038e+06
IC0000,1312418,0.22430619255373133,-1.5,5851011,1.572817e+06,2.544761e+06,2.698843e+06,2.740162e+06
IC0000,1313881,0.2245562348113856,-1.5,5851011,1.573743e+06,2.545895e+06,2.699803e+06,2.740669e+06
IC0000,1315344,0.22480627706903986,-1.5,5851011,1.574864e+06,2.547165e+06,2.700907e+06,2.741915e+06
IC0000,1316807,0.22505631932669415,-1.5,5851011,1.575768e+06,2.548192e+06,2.701503e+06,2.741917e+06
IC0000,1318270,0.2253063615843484,-1.5,5851011,1.576668e+06,2.549179e+06,2.702251e+06,2.742931e+06
IC0000,1319733,0.22555640384200268,-1.5,5851011,1.577749e+06,2.550218e+06,2.702751e+06,2.742359e+06
IC0000,1321196,0.22580644609965697,-1.5,5851011,1.578915e+06,2.550949e+06,2.70275e+06,2.742376e+06
IC0000,1322659,0.22605648835731124,-1.5,5851011,1.579815e+06,2.55192e+06,2.703561e+06,2.743053e+06
IC0000,1324123,0.2263067015255996,-1.5,5851011,1.580868e+06,2.552715e+06,2.704272e+06,2.744009e+06
IC0000,1325586,0.22655674378325386,-1.5,5851011,1.581774e+06,2.553592e+06,2.705123e+06,2.745321e+06
IC0000,1327049,0.22680678604090815,-1.5,5851011,1.582771e+06,2.554511e+06,2.706394e+06,2.74603e+06
IC0000,1328512,0.2270568282985624,-1.5,5851011,1.583778e+06,2.5551e+06,2.706739e+06,2.745938e+06
IC0000,1329975,0.2273068705562167,-1.5,5851011,1.584801e+06,2.556282e+06,2.708008e+06,2.747158e+06
IC0000,1331438,0.22755691281387097,-1.5,5851011,1.585849e+06,2.557628e+06,2.709379e+06,2.748204e+06
IC0000,1332901,0.22780695507152524,-1.5,5851011,1.586647e+06,2.55854e+06,2.710094e+06,2.748947e+06
IC0000,1334364,0.22805699732917953,-1.5,5851011,1.587386e+06,2.55962e+06,2.711301e+06,2.750753e+06
IC0000,1335827,0.2283070395868338,-1.5,5851011,1.588033e+06,2.560868e+06,2.71248e+06,2.751754e+06
IC0000,1337291,0.22855725275512215,-1.5,5851011,1.588743e+06,2.561798e+06,2.713315e+06,2.752957e+06
IC0000,1338754,0.2288072950127764,-1.5,5851011,1.589261e+06,2.563115e+06,2.714811e+06,2.75449e+06
IC0000,1340217,0.2290573372704307,-1.5,5851011,1.589691e+06,2.563813e+06,2.715521e+06,2.75505e+06
IC0000,1341680,0.22930737952808497,-1.5,5851011,1.59005e+06,2.564805e+06,2.716163e+06,2.755796e+06
IC0000,1343143,0.22955742178573926,-1.5,5851011,1.590712e+06,2.565722e+06,2.717236e+06,2.756534e+06
IC0000,1344606,0.22980746404339353,-1.5,5851011,1.591339e+06,2.566954e+06,2.718703e+06,2.757892e+06
IC0000,1346069,0.2300575063010478,-1.5,5851011,1.591819e+06,2.567765e+06,2.719645e+06,2.758916e+06
IC0000,1347532,0.23030754855870209,-1.5,5851011,1.592356e+06,2.568814e+06,2.720918e+06,2.759886e+06
IC0000,1348996,0.23055776172699044,-1.5,5851011,1.592907e+06,2.569679e+06,2.721898e+06,2.76087e+06
IC0000,1350459,0.2308078039846447,-1.5,5851011,1.593602e+06,2.570546e+06,2.722651e+06,2.761581e+06
IC0000,1351922,0.23105784624229897,-1.5,5851011,1.594266e+06,2.571351e+06,2.723771e+06,2.762791e+06
IC0000,1353385,0.23130788849995326,-1.5,5851011,1.59497e+06,2.572541e+06,2.724767e+06,2.763612e+06
IC0000,1354848,0.23155793075760753,-1.5,5851011,1.595538e+06,2.573463e+06,2.725806e+06,2.764599e+06
IC0000,1356311,0.23180797301526182,-1.5,5851011,1.596237e+06,2.574836e+06,2.727206e+06,2.766344e+06
IC0000,1357774,0.23205801527291608,-1.5,5851011,1.597027e+06,2.576092e+06,2.728685e+06,2.768115e+06
IC0000,1359237,0.23230805753057035,-1.5,5851011,1.597605e+06,2.577131e+06,2.729536e+06,2.768846e+06
IC0000,1360701,0.2325582706988587,-1.5,5851011,1.598245e+06,2.578587e+06,2.731145e+06,2.770917e+06
IC0000,1362164,0.232808312956513,-1.5,5851011,1.598795e+06,2.579496e+06,2.731965e+06,2.771938e+06
IC0000,1363627,0.23305835521416726,-1.5,5851011,1.599601e+06,2.580806e+06,2.732978e+06,2.772711e+06
