code,rank,q,voi,n_total,cum1,cum5,cum10,cum20
IC0000,403821,0.06901730316350456,-3.0,5851011,-269577.0,-605222.0,-707010.0,-728192.0
IC0000,405284,0.06926734542115884,-3.0,5851011,-270130.0,-606584.0,-708355.0,-729478.0
IC0000,406747,0.06951738767881312,-3.0,5851011,-270640.0,-607925.0,-709879.0,-731288.0
IC0000,408210,0.0697674299364674,-3.0,5851011,-271193.0,-609159.0,-711480.0,-732986.0
IC0000,409674,0.07001764310475574,-3.0,5851011,-271693.0,-610455.0,-713122.0,-734663.0
IC0000,411137,0.07026768536241002,-3.0,5851011,-272340.0,-612254.0,-715696.0,-737347.0
IC0000,412600,0.0705177276200643,-3.0,5851011,-273219.0,-614000.0,-717724.0,-739522.0
IC0000,414063,0.07076776987771857,-3.0,5851011,-273718.0,-614829.0,-718669.0,-740493.0
IC0000,415526,0.07101781213537284,-3.0,5851011,-274248.0,-615959.0,-719521.0,-741038.0
IC0000,416989,0.07126785439302712,-3.0,5851011,-274773.0,-617075.0,-720549.0,-741897.0
IC0000,418452,0.0715178966506814,-3.0,5851011,-275172.0,-618229.0,-721916.0,-743316.0
IC0000,419915,0.07176793890833567,-3.0,5851011,-275671.0,-619456.0,-723372.0,-744543.0
IC0000,421379,0.07201815207662403,-3.0,5851011,-276261.0,-621047.0,-725254.0,-746737.0
IC0000,422842,0.0722681943342783,-3.0,5851011,-276958.0,-622553.0,-727180.0,-748337.0
IC0000,424305,0.07251823659193257,-3.0,5851011,-277607.0,-623993.0,-728915.0,-750018.0
IC0000,425768,0.07276827884958685,-3.0,5851011,-278196.0,-625859.0,-731140.0,-752267.0
IC0000,427231,0.07301832110724113,-3.0,5851011,-278709.0,-627305.0,-732755.0,-753547.0
IC0000,428694,0.0732683633648954,-3.0,5851011,-279202.0,-628735.0,-734395.0,-755160.0
IC0000,430157,0.07351840562254967,-3.0,5851011,-279754.0,-630389.0,-736615.0,-757699.0
IC0000,431620,0.07376844788020395,-3.0,5851011,-280425.0,-631832.0,-738507.0,-760193.0
IC0000,433084,0.0740186610484923,-3.0,5851011,-280922.0,-633489.0,-740255.0,-761861.0
IC0000,434547,0.07426870330614659,-3.0,5851011,-281529.0,-634886.0,-741975.0,-763934.0
IC0000,436010,0.07451874556380085,-3.0,5851011,-282049.0,-636096.0,-743133.0,-764946.0
IC0000,437473,0.07476878782145513,-3.0,5851011,-282468.0,-637250.0,-744569.0,-765877.0
IC0000,438936,0.07501883007910941,-3.0,5851011,-283015.0,-638298.0,-746072.0,-767152.0
IC0000,440399,0.07526887233676369,-3.0,5851011,-283442.0,-639517.0,-747592.0,-768805.0
IC0000,441862,0.07551891459441795,-3.0,5851011,-283955.0,-640700.0,-748993.0,-770379.0
IC0000,443325,0.07576895685207223,-3.0,5851011,-284606.0,-642124.0,-750842.0,-772584.0
IC0000,444788,0.07601899910972651,-3.0,5851011,-285193.0,-643405.0,-752281.0,-774267.0
IC0000,446252,0.07626921227801486,-3.0,5851011,-285775.0,-644689.0,-753919.0,-775898.0
IC0000,447715,0.07651925453566913,-3.0,5851011,-286226.0,-645802.0,-755063.0,-777034.0
IC0000,449178,0.07676929679332341,-3.0,5851011,-286685.0,-647204.0,-757000.0,-779287.0
IC0000,450641,0.07701933905097769,-3.0,5851011,-287245.0,-649088.0,-759753.0,-782810.0
IC0000,452104,0.07726938130863197,-3.0,5851011,-287943.0,-650548.0,-761439.0,-784406.0
IC0000,453567,0.07751942356628623,-3.0,5851011,-288489.0,-651864.0,-762890.0,-785425.0
IC0000,455030,0.07776946582394051,-3.0,5851011,-288972.0,-653138.0,-764293.0,-786739.0
IC0000,456493,0.07801950808159479,-3.0,5851011,-289515.0,-654103.0,-765586.0,-787961.0
IC0000,457957,0.07826972124988314,-3.0,5851011,-289954.0,-655055.0,-766727.0,-789254.0
IC0000,459420,0.07851976350753742,-3.0,5851011,-290464.0,-655969.0,-767706.0,-790275.0
IC0000,460883,0.07876980576519169,-3.0,5851011,-291043.0,-656922.0,-769122.0,-791478.0
IC0000,462346,0.07901984802284596,-3.0,5851011,-291573.0,-657907.0,-770288.0,-792826.0
IC0000,463809,0.07926989028050024,-3.0,5851011,-292080.0,-658832.0,-771580.0,-793933.0
IC0000,465272,0.07951993253815452,-3.0,5851011,-292464.0,-659467.0,-772696.0,-795041.0
IC0000,466735,0.07976997479580879,-3.0,5851011,-293029.0,-660406.0,-773536.0,-795559.0
IC0000,468198,0.08002001705346307,-3.0,5851011,-293423.0,-661359.0,-774432.0,-796112.0
IC0000,469661,0.08027005931111734,-3.0,5851011,-293879.0,-662452.0,-775878.0,-797509.0
IC0000,471125,0.0805202724794057,-3.0,5851011,-294397.0,-663773.0,-777222.0,-798641.0
IC0000,472588,0.08077031473705996,-3.0,5851011,-295035.0,-665242.0,-778885.0,-800474.0
IC0000,474051,0.08102035699471424,-3.0,5851011,-295546.0,-666483.0,-780407.0,-802362.0
IC0000,475514,0.08127039925236852,-3.0,5851011,-296253.0,-668250.0,-782276.0,-804038.0
IC0000,476977,0.0815204415100228,-3.0,5851011,-296769.0,-669560.0,-783628.0,-805493.0
IC0000,478440,0.08177048376767708,-3.0,5851011,-297356.0,-670884.0,-785060.0,-807401.0
IC0000,479903,0.08202052602533134,-3.0,5851011,-297901.0,-672317.0,-786563.0,-809051.0
IC0000,481366,0.08227056828298562,-3.0,5851011,-298393.0,-673790.0,-788059.0,-810492.0
IC0000,482830,0.08252078145127398,-3.0,5851011,-299230.0,-675511.0,-790324.0,-812992.0
IC0000,484293,0.08277082370892826,-3.0,5851011,-299968.0,-677627.0,-793053.0,-815403.0
IC0000,485756,0.08302086596658252,-3.0,5851011,-300793.0,-680574.0,-797115.0,-819190.0
IC0000,487219,0.0832709082242368,-3.0,5851011,-302636.0,-687143.0,-804724.0,-825006.0
IC0000,488682,0.08352095048189108,-3.0,5851011,-304646.0,-693464.0,-812028.0,-830977.0
IC0000,490145,0.08377099273954536,-3.0,5851011,-306796.0,-698778.0,-817713.0,-837836.0
IC0000,491608,0.08402103499719962,-3.0,5851011,-308373.0,-701884.0,-820941.0,-840190.0
IC0000,493071,0.0842710772548539,-3.0,5851011,-309671.0,-704807.0,-824644.0,-843985.0
IC0000,494534,0.08452111951250818,-3.0,5851011,-310969.0,-708734.0,-829369.0,-848800.0
IC0000,495998,0.08477133268079654,-3.0,5851011,-312009.0,-711944.0,-832563.0,-851968.0
IC0000,497461,0.08502137493845081,-3.0,5851011,-313000.0,-714131.0,-834707.0,-854171.0
IC0000,498924,0.08527141719610508,-3.0,5851011,-313953.0,-716320.0,-836791.0,-856286.0
IC0000,500387,0.08552145945375936,-3.0,5851011,-314688.0,-718338.0,-839017.0,-858372.0
IC0000,501850,0.08577150171141364,-3.0,5851011,-315618.0,-720111.0,-840858.0,-860052.0
IC0000,503313,0.08602154396906792,-3.0,5851011,-316748.0,-722473.0,-843845.0,-862753.0
IC0000,504776,0.08627158622672218,-3.0,5851011,-317835.0,-724891.0,-846958.0,-866525.0
IC0000,506239,0.08652162848437646,-3.0,5851011,-318858.0,-726668.0,-848868.0,-868280.0
IC0000,507703,0.08677184165266481,-3.0,5851011,-319889.0,-729236.0,-851940.0,-871920.0
IC0000,509166,0.08702188391031909,-3.0,5851011,-320957.0,-731478.0,-854415.0,-874023.0
IC0000,510629,0.08727192616797336,-3.0,5851011,-321949.0,-734039.0,-857768.0,-877858.0
IC0000,512092,0.08752196842562764,-3.0,5851011,-323052.0,-736263.0,-859665.0,-879116.0
IC0000,513555,0.08777201068328191,-3.0,5851011,-324193.0,-738802.0,-862622.0,-882247.0
IC0000,515018,0.0880220529409362,-3.0,5851011,-324966.0,-740228.0,-864161.0,-883843.0
IC0000,516481,0.08827209519859047,-3.0,5851011,-325815.0,-742136.0,-866301.0,-885916.0
IC0000,517944,0.08852213745624474,-3.0,5851011,-327059.0,-744717.0,-869882.0,-890517.0
IC0000,519407,0.08877217971389902,-3.0,5851011,-328128.0,-746705.0,-872767.0,-892989.0
IC0000,520871,0.08902239288218737,-3.0,5851011,-329070.0,-748589.0,-874822.0,-894309.0
IC0000,522334,0.08927243513984165,-3.0,5851011,-329809.0,-750117.0,-876860.0,-896391.0
IC0000,523797,0.08952247739749591,-3.0,5851011,-330954.0,-752616.0,-880093.0,-899852.0
IC0000,525260,0.08977251965515019,-3.0,5851011,-331806.0,-754566.0,-882161.0,-901870.0
IC0000,526723,0.09002256191280447,-3.0,5851011,-332946.0,-756696.0,-884889.0,-904729.0
IC0000,528186,0.09027260417045875,-3.0,5851011,-333797.0,-758366.0,-886755.0,-906606.0
IC0000,529649,0.09052264642811302,-3.0,5851011,-334696.0,-760280.0,-889220.0,-908701.0
IC0000,531112,0.0907726886857673,-3.0,5851011,-335870.0,-762146.0,-891541.0,-911645.0
IC0000,532576,0.09102290185405565,-3.0,5851011,-336615.0,-763524.0,-893099.0,-913427.0
IC0000,534039,0.09127294411170993,-3.0,5851011,-337428.0,-764783.0,-894246.0,-914762.0
IC0000,535502,0.0915229863693642,-3.0,5851011,-338257.0,-766621.0,-896287.0,-917050.0
IC0000,536965,0.09177302862701847,-3.0,5851011,-339192.0,-768580.0,-898545.0,-919551.0
IC0000,538428,0.09202307088467275,-3.0,5851011,-339923.0,-769976.0,-899751.0,-920532.0
IC0000,539891,0.09227311314232703,-3.0,5851011,-340599.0,-771804.0,-901821.0,-922878.0
IC0000,541354,0.09252315539998131,-3.0,5851011,-341366.0,-773393.0,-903485.0,-924247.0
IC0000,542817,0.09277319765763557,-3.0,5851011,-342261.0,-775075.0,-905343.0,-926302.0
IC0000,544281,0.09302341082592393,-3.0,5851011,-342845.0,-776616.0,-907237.0,-927956.0
IC0000,545744,0.0932734530835782,-3.0,5851011,-343460.0,-777866.0,-908600.0,-929431.0
IC0000,547207,0.09352349534123248,-3.0,5851011,-344105.0,-779722.0,-910397.0,-931345.0
IC0000,548670,0.09377353759888675,-2.0,5851011,-344641.0,-780719.0,-911820.0,-932816.0
IC0000,550133,0.09402357985654103,-2.0,5851011,-345052.0,-781442.0,-912594.0,-933599.0
IC0000,551596,0.09427362211419531,-2.0,5851011,-345464.0,-782678.0,-914270.0,-935253.0
IC0000,553059,0.09452366437184959,-2.0,5851011,-345981.0,-783605.0,-915233.0,-936235.0
IC0000,554522,0.09477370662950386,-2.0,5851011,-346461.0,-785073.0,-917254.0,-938450.0
IC0000,555985,0.09502374888715813,-2.0,5851011,-347056.0,-786637.0,-919096.0,-940294.0
IC0000,557449,0.09527396205544648,-2.0,5851011,-347844.0,-788221.0,-921103.0,-942844.0
IC0000,558912,0.09552400431310076,-2.0,5851011,-348356.0,-789740.0,-923299.0,-945214.0
IC0000,560375,0.09577404657075504,-2.0,5851011,-348808.0,-791024.0,-925146.0,-947361.0
IC0000,561838,0.0960240888284093,-2.0,5851011,-349458.0,-792800.0,-927249.0,-949120.0
IC0000,563301,0.09627413108606359,-2.0,5851011,-349775.0,-794011.0,-928507.0,-950591.0
IC0000,564764,0.09652417334371786,-2.0,5851011,-350453.0,-795740.0,-930721.0,-952012.0
IC0000,566227,0.09677421560137214,-2.0,5851011,-350931.0,-796711.0,-931922.0,-953387.0
IC0000,567690,0.09702425785902641,-2.0,5851011,-351346.0,-797850.0,-933440.0,-955300.0
IC0000,569154,0.09727447102731476,-2.0,5851011,-351885.0,-799246.0,-935471.0,-957668.0
IC0000,570617,0.09752451328496904,-2.0,5851011,-352560.0,-801593.0,-938872.0,-961963.0
IC0000,572080,0.09777455554262332,-2.0,5851011,-353173.0,-802876.0,-940947.0,-963597.0
IC0000,573543,0.0980245978002776,-2.0,5851011,-353630.0,-803783.0,-942691.0,-965795.0
IC0000,575006,0.09827464005793186,-2.0,5851011,-354517.0,-805999.0,-945446.0,-968919.0
IC0000,576469,0.09852468231558614,-2.0,5851011,-354900.0,-808738.0,-949136.0,-973857.0
IC0000,577932,0.09877472457324042,-2.0,5851011,-355060.0,-810306.0,-951735.0,-976487.0
IC0000,579395,0.0990247668308947,-2.0,5851011,-356139.0,-813370.0,-955944.0,-981432.0
IC0000,580858,0.09927480908854897,-2.0,5851011,-356836.0,-816258.0,-959742.0,-984847.0
IC0000,582322,0.09952502225683732,-2.0,5851011,-357206.0,-817600.0,-961460.0,-986902.0
IC0000,583785,0.0997750645144916,-2.0,5851011,-357997.0,-819565.0,-963081.0,-988360.0
IC0000,585248,0.10002510677214588,-2.0,5851011,-358816.0,-822051.0,-965871.0,-991625.0
IC0000,586711,0.10027514902980014,-2.0,5851011,-359773.0,-824439.0,-968602.0,-994106.0
IC0000,588174,0.10052519128745442,-2.0,5851011,-360745.0,-826859.0,-971052.0,-996778.0
IC0000,589637,0.1007752335451087,-2.0,5851011,-361333.0,-829232.0,-973666.0,-1.000115e+06
IC0000,591100,0.10102527580276298,-2.0,5851011,-362608.0,-831662.0,-977106.0,-1.004472e+06
IC0000,592563,0.10127531806041726,-2.0,5851011,-363134.0,-834017.0,-980375.0,-1.007999e+06
IC0000,594027,0.1015255312287056,-2.0,5851011,-364069.0,-836382.0,-983143.0,-1.011821e+06
IC0000,595490,0.10177557348635988,-2.0,5851011,-365413.0,-840962.0,-988571.0,-1.019857e+06
IC0000,596953,0.10202561574401416,-2.0,5851011,-367012.0,-846189.0,-995728.0,-1.026608e+06
IC0000,598416,0.10227565800166843,-2.0,5851011,-368006.0,-850350.0,-1.000525e+06,-1.031207e+06
IC0000,599879,0.1025257002593227,-2.0,5851011,-368362.0,-851380.0,-1.001706e+06,-1.031612e+06
IC0000,601342,0.10277574251697698,-2.0,5851011,-369096.0,-853108.0,-1.002897e+06,-1.032553e+06
IC0000,602805,0.10302578477463126,-2.0,5851011,-369888.0,-855396.0,-1.005317e+06,-1.035566e+06
IC0000,604268,0.10327582703228554,-2.0,5851011,-370590.0,-858784.0,-1.009892e+06,-1.041713e+06
IC0000,605731,0.1035258692899398,-2.0,5851011,-371403.0,-861696.0,-1.012584e+06,-1.046052e+06
IC0000,607195,0.10377608245822816,-2.0,5851011,-372001.0,-863208.0,-1.013645e+06,-1.047584e+06
IC0000,608658,0.10402612471588243,-2.0,5851011,-372520.0,-864280.0,-1.014404e+06,-1.048265e+06
IC0000,610121,0.10427616697353671,-2.0,5851011,-373002.0,-865262.0,-1.014963e+06,-1.048537e+06
IC0000,611584,0.10452620923119099,-2.0,5851011,-373863.0,-866921.0,-1.016239e+06,-1.049088e+06
IC0000,613047,0.10477625148884526,-2.0,5851011,-374580.0,-868588.0,-1.018063e+06,-1.051826e+06
IC0000,614510,0.10502629374649954,-2.0,5851011,-375177.0,-870379.0,-1.019759e+06,-1.053135e+06
IC0000,615973,0.10527633600415381,-2.0,5851011,-375898.0,-871746.0,-1.021039e+06,-1.054654e+06
IC0000,617436,0.1055263782618081,-2.0,5851011,-376556.0,-872901.0,-1.022337e+06,-1.056112e+06
IC0000,618900,0.10577659143009643,-2.0,5851011,-377346.0,-874266.0,-1.023566e+06,-1.057064e+06
IC0000,620363,0.10602663368775071,-2.0,5851011,-378201.0,-875533.0,-1.024619e+06,-1.058296e+06
IC0000,621826,0.10627667594540499,-2.0,5851011,-378920.0,-876845.0,-1.025408e+06,-1.058503e+06
IC0000,623289,0.10652671820305927,-2.0,5851011,-379824.0,-878722.0,-1.027043e+06,-1.0599e+06
IC0000,624752,0.10677676046071354,-2.0,5851011,-380191.0,-880526.0,-1.029572e+06,-1.063122e+06
IC0000,626215,0.10702680271836781,-2.0,5851011,-380984.0,-882754.0,-1.032196e+06,-1.066105e+06
IC0000,627678,0.10727684497602209,-2.0,5851011,-381784.0,-884388.0,-1.033501e+06,-1.067159e+06
IC0000,629141,0.10752688723367637,-2.0,5851011,-382299.0,-885729.0,-1.034709e+06,-1.06832e+06
IC0000,630604,0.10777692949133065,-2.0,5851011,-383297.0,-887626.0,-1.03647e+06,-1.070546e+06
IC0000,632068,0.10802714265961899,-2.0,5851011,-384024.0,-889227.0,-1.038243e+06,-1.071927e+06
IC0000,633531,0.10827718491727327,-2.0,5851011,-384571.0,-890633.0,-1.03982e+06,-1.07406e+06
IC0000,634994,0.10852722717492755,-2.0,5851011,-385144.0,-891902.0,-1.04111e+06,-1.074659e+06
IC0000,636457,0.10877726943258183,-2.0,5851011,-385610.0,-893089.0,-1.042474e+06,-1.076231e+06
IC0000,637920,0.10902731169023609,-2.0,5851011,-386359.0,-894696.0,-1.044185e+06,-1.077683e+06
IC0000,639383,0.10927735394789037,-2.0,5851011,-387046.0,-896275.0,-1.045638e+06,-1.079405e+06
IC0000,640846,0.10952739620554465,-2.0,5851011,-387398.0,-897030.0,-1.046068e+06,-1.079331e+06
IC0000,642309,0.10977743846319893,-2.0,5851011,-388023.0,-898013.0,-1.046896e+06,-1.079782e+06
IC0000,643773,0.11002765163148728,-2.0,5851011,-388508.0,-898772.0,-1.047758e+06,-1.080656e+06
IC0000,645236,0.11027769388914155,-2.0,5851011,-388961.0,-899880.0,-1.048939e+06,-1.081366e+06
IC0000,646699,0.11052773614679583,-2.0,5851011,-389372.0,-900837.0,-1.04984e+06,-1.081812e+06
IC0000,648162,0.1107777784044501,-2.0,5851011,-390206.0,-902589.0,-1.0518e+06,-1.083715e+06
IC0000,649625,0.11102782066210438,-2.0,5851011,-390716.0,-904109.0,-1.05376e+06,-1.08619e+06
IC0000,651088,0.11127786291975865,-2.0,5851011,-391203.0,-905326.0,-1.054892e+06,-1.087559e+06
IC0000,652551,0.11152790517741293,-2.0,5851011,-391765.0,-906554.0,-1.056381e+06,-1.088071e+06
IC0000,654014,0.11177794743506721,-2.0,5851011,-392298.0,-907749.0,-1.057575e+06,-1.08888e+06
IC0000,655477,0.11202798969272149,-2.0,5851011,-392845.0,-908852.0,-1.058574e+06,-1.089738e+06
IC0000,656941,0.11227820286100983,-2.0,5851011,-393322.0,-909700.0,-1.059514e+06,-1.090543e+06
IC0000,658404,0.1125282451186641,-2.0,5851011,-393872.0,-910885.0,-1.060538e+06,-1.091195e+06
IC0000,659867,0.11277828737631838,-2.0,5851011,-394412.0,-912032.0,-1.062066e+06,-1.092907e+06
IC0000,661330,0.11302832963397266,-2.0,5851011,-395039.0,-913577.0,-1.064072e+06,-1.094913e+06
IC0000,662793,0.11327837189162693,-2.0,5851011,-395619.0,-914942.0,-1.065754e+06,-1.096927e+06
IC0000,664256,0.1135284141492812,-2.0,5851011,-396328.0,-916600.0,-1.067525e+06,-1.098573e+06
IC0000,665719,0.11377845640693549,-2.0,5851011,-396856.0,-917791.0,-1.068937e+06,-1.100634e+06
IC0000,667182,0.11402849866458976,-2.0,5851011,-397375.0,-919259.0,-1.070858e+06,-1.102819e+06
IC0000,668646,0.11427871183287812,-2.0,5851011,-397858.0,-920941.0,-1.073186e+06,-1.104964e+06
IC0000,670109,0.11452875409053238,-2.0,5851011,-398559.0,-922613.0,-1.075414e+06,-1.107904e+06
IC0000,671572,0.11477879634818666,-2.0,5851011,-399312.0,-924291.0,-1.077487e+06,-1.109247e+06
IC0000,673035,0.11502883860584094,-2.0,5851011,-400020.0,-926101.0,-1.079812e+06,-1.111351e+06
IC0000,674498,0.11527888086349522,-2.0,5851011,-400513.0,-927133.0,-1.081024e+06,-1.111931e+06
IC0000,675961,0.11552892312114948,-2.0,5851011,-401033.0,-928540.0,-1.082785e+06,-1.113241e+06
IC0000,677424,0.11577896537880376,-2.0,5851011,-401637.0,-929806.0,-1.08418e+06,-1.114661e+06
IC0000,678887,0.11602900763645804,-2.0,5851011,-402143.0,-931163.0,-1.085706e+06,-1.115897e+06
IC0000,680351,0.1162792208047464,-2.0,5851011,-402846.0,-932532.0,-1.087418e+06,-1.117346e+06
IC0000,681814,0.11652926306240066,-2.0,5851011,-403456.0,-934015.0,-1.089287e+06,-1.119471e+06
IC0000,683277,0.11677930532005494,-2.0,5851011,-403901.0,-934938.0,-1.090562e+06,-1.121035e+06
IC0000,684740,0.11702934757770922,-2.0,5851011,-404497.0,-936151.0,-1.092048e+06,-1.122686e+06
IC0000,686203,0.1172793898353635,-2.0,5851011,-405137.0,-937768.0,-1.093778e+06,-1.124408e+06
IC0000,687666,0.11752943209301778,-2.0,5851011,-405867.0,-938987.0,-1.094994e+06,-1.124874e+06
IC0000,689129,0.11777947435067204,-2.0,5851011,-406674.0,-940408.0,-1.096646e+06,-1.126347e+06
IC0000,690592,0.11802951660832632,-2.0,5851011,-407270.0,-941660.0,-1.098052e+06,-1.127316e+06
IC0000,692055,0.1182795588659806,-2.0,5851011,-407771.0,-943584.0,-1.100671e+06,-1.129875e+06
IC0000,693519,0.11852977203426895,-2.0,5851011,-408302.0,-945314.0,-1.103263e+06,-1.133343e+06
IC0000,694982,0.11877981429192322,-2.0,5851011,-408874.0,-947087.0,-1.105523e+06,-1.135443e+06
IC0000,696445,0.1190298565495775,-2.0,5851011,-409505.0,-948357.0,-1.107124e+06,-1.136795e+06
IC0000,697908,0.11927989880723178,-2.0,5851011,-410154.0,-949709.0,-1.108725e+06,-1.138291e+06
IC0000,699371,0.11952994106488606,-2.0,5851011,-410768.0,-951254.0,-1.110575e+06,-1.139707e+06
IC0000,700834,0.11977998332254032,-2.0,5851011,-411507.0,-952840.0,-1.112319e+06,-1.141136e+06
IC0000,702297,0.1200300255801946,-2.0,5851011,-412266.0,-954445.0,-1.114147e+06,-1.143014e+06
IC0000,703760,0.12028006783784888,-2.0,5851011,-412987.0,-956056.0,-1.11632e+06,-1.14529e+06
IC0000,705224,0.12053028100613723,-2.0,5851011,-413713.0,-957347.0,-1.118107e+06,-1.14714e+06
IC0000,706687,0.12078032326379151,-2.0,5851011,-414341.0,-958653.0,-1.119326e+06,-1.148132e+06
IC0000,708150,0.12103036552144578,-2.0,5851011,-414838.0,-959929.0,-1.120569e+06,-1.148814e+06
IC0000,709613,0.12128040777910006,-2.0,5851011,-415274.0,-960583.0,-1.121169e+06,-1.148776e+06
IC0000,711076,0.12153045003675433,-2.0,5851011,-415745.0,-961664.0,-1.122302e+06,-1.149183e+06
IC0000,712539,0.12178049229440861,-2.0,5851011,-416276.0,-962632.0,-1.123554e+06,-1.150192e+06
IC0000,714002,0.12203053455206288,-2.0,5851011,-416751.0,-963400.0,-1.124275e+06,-1.150267e+06
IC0000,715465,0.12228057680971716,-2.0,5851011,-417026.0,-963980.0,-1.124843e+06,-1.150631e+06
IC0000,716928,0.12253061906737144,-2.0,5851011,-417539.0,-965388.0,-1.126418e+06,-1.151973e+06
IC0000,718392,0.12278083223565979,-2.0,5851011,-417890.0,-966512.0,-1.127553e+06,-1.15332e+06
IC0000,719855,0.12303087449331405,-2.0,5851011,-418391.0,-967693.0,-1.128777e+06,-1.154394e+06
IC0000,721318,0.12328091675096833,-2.0,5851011,-418781.0,-968453.0,-1.129596e+06,-1.155107e+06
IC0000,722781,0.12353095900862261,-2.0,5851011,-419016.0,-969249.0,-1.130482e+06,-1.155776e+06
IC0000,724244,0.12378100126627689,-2.0,5851011,-419424.0,-969884.0,-1.131074e+06,-1.15603e+06
IC0000,725707,0.12403104352393117,-2.0,5851011,-419816.0,-971059.0,-1.132202e+06,-1.158371e+06
IC0000,727170,0.12428108578158543,-2.0,5851011,-420153.0,-971971.0,-1.133138e+06,-1.159111e+06
IC0000,728633,0.12453112803923971,-2.0,5851011,-420556.0,-972928.0,-1.134277e+06,-1.160028e+06
IC0000,730097,0.12478134120752807,-2.0,5851011,-420827.0,-973942.0,-1.135475e+06,-1.161662e+06
IC0000,731560,0.12503138346518233,-2.0,5851011,-421185.0,-974901.0,-1.136649e+06,-1.163033e+06
IC0000,733023,0.12528142572283663,-2.0,5851011,-421423.0,-975825.0,-1.137974e+06,-1.164299e+06
IC0000,734486,0.1255314679804909,-2.0,5851011,-421736.0,-976947.0,-1.139046e+06,-1.165234e+06
IC0000,735949,0.12578151023814516,-2.0,5851011,-422009.0,-977650.0,-1.140144e+06,-1.166772e+06
IC0000,737412,0.12603155249579945,-2.0,5851011,-422340.0,-978397.0,-1.141122e+06,-1.167585e+06
IC0000,738875,0.1262815947534537,-2.0,5851011,-422871.0,-979443.0,-1.142332e+06,-1.16923e+06
IC0000,740338,0.126531637011108,-2.0,5851011,-423232.0,-980218.0,-1.143258e+06,-1.169971e+06
IC0000,741801,0.12678167926876227,-2.0,5851011,-423746.0,-981037.0,-1.144107e+06,-1.170592e+06
IC0000,743265,0.12703189243705063,-2.0,5851011,-424200.0,-982005.0,-1.145251e+06,-1.172221e+06
IC0000,744728,0.1272819346947049,-2.0,5851011,-424462.0,-982776.0,-1.14625e+06,-1.173174e+06
