code,year,month,S,sum,sumsq,n
IH0000,2024,7,40,-111.29999999997835,4443.77000000009,5089
IH0000,2024,7,50,-147.09999999998263,4588.749999999951,5089
IM0000,2024,7,0,-573.8000000000293,86037.51999999824,5325
IM0000,2024,7,10,-438.29999999995744,81571.00999999784,5325
IM0000,2024,7,20,11.400000000005093,82236.2599999992,5325
IM0000,2024,7,30,336.8999999999969,84982.00999999809,5325
IM0000,2024,7,40,4.200000000093496,85856.0199999985,5325
IM0000,2024,7,50,85.10000000000036,86311.04999999888,5325
IC0000,2024,8,0,5.69999999988795,54728.42999999916,5078
IC0000,2024,8,10,124.30000000001655,57288.66999999918,5078
IC0000,2024,8,20,269.5999999999831,57504.639999998835,5078
IC0000,2024,8,30,240.10000000000855,52182.4899999986,5078
IC0000,2024,8,40,248.10000000003492,49823.92999999874,5078
IC0000,2024,8,50,89.79999999998017,51373.85999999863,5078
IF0000,2024,8,0,-57.80000000003474,12111.720000000072,4975
IF0000,2024,8,10,31.49999999994543,12542.310000000132,4975
IF0000,2024,8,20,-33.899999999992815,12727.4099999999,4975
IF0000,2024,8,30,-33.80000000005339,11893.680000000168,4975
IF0000,2024,8,40,-44.200000000039836,11368.019999999984,4975
IF0000,2024,8,50,-70.09999999999673,11548.730000000063,4975
IH0000,2024,8,0,98.49999999997362,4973.870000000028,4825
IH0000,2024,8,10,88.29999999997835,5066.450000000047,4825
IH0000,2024,8,20,35.19999999997572,5124.960000000011,4825
IH0000,2024,8,30,-9.200000000029831,4938.679999999983,4825
IH0000,2024,8,40,-32.800000000010186,4798.039999999946,4825
IH0000,2024,8,50,-21.600000000005366,4820.379999999923,4825
IM0000,2024,8,0,-423.79999999999745,67604.63999999884,5067
IM0000,2024,8,10,18.699999999946158,69543.90999999839,5067
IM0000,2024,8,20,363.40000000001965,68596.93999999872,5067
IM0000,2024,8,30,493.40000000002055,62223.119999998606,5067
IM0000,2024,8,40,386.69999999999527,61630.96999999846,5067
IM0000,2024,8,50,198.99999999997817,64021.999999998094,5067
IC0000,2024,9,0,-6808.200000000013,46546555.140000015,4308
IC0000,2024,9,10,-5811.899999999976,46426317.19000002,4308
IC0000,2024,9,20,-10497.000000000065,46421020.52000001,4308
IC0000,2024,9,30,275.19999999999527,32004440.480000004,4308
IC0000,2024,9,40,-3014.900000000037,24771621.69,4308
IC0000,2024,9,50,-5503.700000000021,30646406.890000004,4308
IF0000,2024,9,0,914.6000000000026,20605973.179999992,4308
IF0000,2024,9,10,-2516.8999999999746,13062778.189999998,4308
IF0000,2024,9,20,-2228.499999999998,13063030.99,4308
IF0000,2024,9,30,-2235.999999999971,13077971.259999998,4308
IF0000,2024,9,40,-8490.299999999956,26078008.26999999,4308
IF0000,2024,9,50,-4289.200000000003,17381544.32,4308
IH0000,2024,9,0,-771.3999999999774,59344.94000000011,4253
IH0000,2024,9,10,-373.29999999996926,43675.40999999994,4253
IH0000,2024,9,20,72.49999999999818,38176.409999999945,4253
IH0000,2024,9,30,-101.59999999997717,41918.22000000002,4253
IH0000,2024,9,40,-85.59999999999354,47220.44000000005,4253
IH0000,2024,9,50,-278.199999999998,56707.72000000012,4253
IM0000,2024,9,0,-15629.300000000005,55536811.16999997,4308
IM0000,2024,9,10,-11458.200000000003,47286286.61999999,4308
IM0000,2024,9,20,-10799.699999999964,47107565.88999999,4308
IM0000,2024,9,30,-4749.299999999945,30727640.869999997,4308
IM0000,2024,9,40,-10823.399999999932,47442731.56000001,4308
IM0000,2024,9,50,-2259.0999999999885,55605604.09,4308
IC0000,2024,10,0,-2503.20000000004,539026.6399999998,4190
IC0000,2024,10,10,-2041.9999999999645,487138.55999999936,4190
IC0000,2024,10,20,-900.6000000000258,496760.3200000001,4190
IC0000,2024,10,30,-881.5000000000509,489381.7699999996,4190
IC0000,2024,10,40,-1071.8999999999842,498492.21,4190
IC0000,2024,10,50,-844.5000000000027,507683.569999998,4190
IF0000,2024,10,0,-1718.6000000000276,201712.2399999991,4179
IF0000,2024,10,10,-1432.4000000000378,168050.09999999873,4179
IF0000,2024,10,20,-1114.9000000000024,176035.8099999994,4179
IF0000,2024,10,30,-924.6000000000131,179661.33999999944,4179
IF0000,2024,10,40,-753.0999999999826,186473.60999999905,4179
IF0000,2024,10,50,-835.000000000005,195006.97999999934,4179
IH0000,2024,10,0,-1121.700000000002,88653.12999999902,4147
IH0000,2024,10,10,-974.3000000000316,76432.94999999888,4147
IH0000,2024,10,20,-624.4999999999968,82036.7299999987,4147
IH0000,2024,10,30,-350.60000000001173,84664.41999999895,4147
IH0000,2024,10,40,-439.2000000000221,83749.09999999934,4147
IH0000,2024,10,50,-354.5999999999867,84454.39999999879,4147
IM0000,2024,10,0,-8975.100000000073,20487537.789999932,4159
IM0000,2024,10,10,-7931.099999999934,20540155.670000017,4159
IM0000,2024,10,20,-7092.600000000011,20570762.860000037,4159
IM0000,2024,10,30,-3794.8000000000684,10576646.80000002,4159
IM0000,2024,10,40,-3785.3999999999714,10639404.599999983,4159
IM0000,2024,10,50,2340.399999999973,10649212.02000004,4159
IC0000,2024,11,0,-72.59999999999582,161965.07999999836,4880
IC0000,2024,11,10,1114.4000000000442,160479.81999999945,4880
IC0000,2024,11,20,1757.0000000000173,166190.63999999923,4880
IC0000,2024,11,30,1311.999999999949,169318.3199999973,4880
IC0000,2024,11,40,689.8999999999669,167106.78999999858,4880
IC0000,2024,11,50,591.1999999999971,169341.7999999987,4880
IF0000,2024,11,0,-339.9999999999977,50800.01999999931,4852
IF0000,2024,11,10,364.6000000000563,49700.95999999893,4852
IF0000,2024,11,20,664.0999999999899,51997.04999999938,4852
IF0000,2024,11,30,460.3000000000129,52950.749999999,4852
IF0000,2024,11,40,266.9000000000078,52433.22999999954,4852
IF0000,2024,11,50,310.400000000016,52682.35999999918,4852
IH0000,2024,11,0,-289.5999999999849,19996.419999999584,4818
IH0000,2024,11,10,58.80000000000882,20551.03999999951,4818
IH0000,2024,11,20,269.5000000000073,21273.649999999616,4818
IH0000,2024,11,30,188.19999999997572,21277.919999999653,4818
IH0000,2024,11,40,51.400000000020555,20199.559999999532,4818
IH0000,2024,11,50,132.0000000000232,20520.639999999712,4818
IM0000,2024,11,0,-565.4000000000169,232103.1999999991,4884
IM0000,2024,11,10,1348.100000000004,225169.80999999866,4884
IM0000,2024,11,20,2054.199999999949,232501.55999999694,4884
IM0000,2024,11,30,1735.0000000000045,239041.93999999776,4884
IM0000,2024,11,40,1103.2999999999493,236903.0499999987,4884
IM0000,2024,11,50,892.8999999999933,240811.10999999777,4884
IC0000,2024,12,0,-8.100000000029468,61627.10999999901,3937
IC0000,2024,12,10,-608.2000000000926,65044.25999999973,3937
IC0000,2024,12,20,-450.2000000000071,63697.279999998966,3937
IC0000,2024,12,30,-655.300000000012,63273.72999999905,3937
IC0000,2024,12,40,-666.5000000000318,63864.12999999888,3937
IC0000,2024,12,50,-781.3999999999733,63019.17999999885,3937
IF0000,2024,12,0,-123.70000000003938,17218.88999999997,3910
IF0000,2024,12,10,-406.2000000000362,17324.699999999924,3910
IF0000,2024,12,20,-300.99999999999545,16743.97999999986,3910
IF0000,2024,12,30,-280.70000000000573,16652.309999999907,3910
IF0000,2024,12,40,-311.19999999997935,16889.399999999903,3910
IF0000,2024,12,50,-320.40000000000373,17035.91999999995,3910
IH0000,2024,12,0,-51.00000000000682,7657.960000000162,3855
IH0000,2024,12,10,-287.00000000001046,7981.540000000016,3855
IH0000,2024,12,20,-226.0000000000191,7593.48000000026,3855
IH0000,2024,12,30,-221.00000000002865,7455.720000000206,3855
IH0000,2024,12,40,-210.99999999997635,7509.260000000247,3855
IH0000,2024,12,50,-224.3999999999878,7433.560000000174,3855
IM0000,2024,12,0,-99.30000000004384,92294.48999999942,3942
IM0000,2024,12,10,-639.1000000000522,96762.84999999907,3942
IM0000,2024,12,20,-371.7999999999829,94333.5399999989,3942
IM0000,2024,12,30,-531.5000000000309,93897.44999999925,3942
IM0000,2024,12,40,-877.8000000000466,95692.29999999901,3942
IM0000,2024,12,50,-711.4999999999918,94201.9899999989,3942
IC0000,2025,1,0,252.00000000002274,90411.41999999873,4172
IC0000,2025,1,10,-174.2000000000835,92665.2199999997,4172
IC0000,2025,1,20,-365.0999999999776,96230.90999999846,4172
IC0000,2025,1,30,-455.89999999998145,97976.88999999888,4172
IC0000,2025,1,40,-487.0,94298.67999999873,4172
IC0000,2025,1,50,-571.300000000022,94642.82999999868,4172
IF0000,2025,1,0,-5.600000000039017,24537.899999999798,4125
IF0000,2025,1,10,134.6999999999839,24656.22999999951,4125
IF0000,2025,1,20,78.40000000002601,25359.879999999463,4125
IF0000,2025,1,30,67.29999999999654,25598.569999999825,4125
IF0000,2025,1,40,11.399999999999181,25357.239999999474,4125
IF0000,2025,1,50,-77.89999999998827,25280.629999999543,4125
IH0000,2025,1,0,-205.50000000003092,10404.730000000136,4096
IH0000,2025,1,10,-156.00000000000136,10597.800000000085,4096
IH0000,2025,1,20,-140.50000000002137,10479.410000000162,4096
IH0000,2025,1,30,-81.50000000003547,10148.390000000098,4096
IH0000,2025,1,40,-119.20000000000437,10090.480000000058,4096
IH0000,2025,1,50,-117.00000000000045,10549.359999999997,4096
IM0000,2025,1,0,430.29999999998927,128395.38999999863,4181
IM0000,2025,1,10,212.59999999997308,133711.279999999,4181
IM0000,2025,1,20,85.69999999994252,137999.92999999877,4181
IM0000,2025,1,30,-126.20000000006803,139586.61999999927,4181
IM0000,2025,1,40,-197.70000000001437,138817.84999999835,4181
IM0000,2025,1,50,-486.6000000000013,139968.71999999994,4181
IC0000,2025,2,0,-428.200000000008,66014.3199999989,3936
IC0000,2025,2,10,-543.3999999999533,61613.639999999265,3936
IC0000,2025,2,20,-448.6999999999907,63001.309999999394,3936
IC0000,2025,2,30,-476.1000000000313,62476.48999999946,3936
IC0000,2025,2,40,-481.10000000000764,64053.50999999951,3936
IC0000,2025,2,50,-379.4000000000415,66602.33999999896,3936
IF0000,2025,2,0,-214.90000000001282,16573.909999999854,3908
IF0000,2025,2,10,-201.2000000000112,15481.440000000008,3908
IF0000,2025,2,20,-115.80000000003838,15474.19999999991,3908
IF0000,2025,2,30,-111.90000000001737,15649.289999999955,3908
IF0000,2025,2,40,-26.800000000017917,15992.199999999999,3908
IF0000,2025,2,50,23.10000000000082,16528.789999999957,3908
IH0000,2025,2,0,-146.300000000002,7133.730000000149,3854
IH0000,2025,2,10,-124.20000000002756,6834.820000000136,3854
IH0000,2025,2,20,-16.40000000000964,6705.640000000091,3854
IH0000,2025,2,30,-12.500000000015461,6600.010000000088,3854
IH0000,2025,2,40,9.700000000013915,6810.830000000045,3854
IH0000,2025,2,50,6.70000000000482,7062.530000000059,3854
IM0000,2025,2,0,-612.49999999998,92427.12999999878,3947
IM0000,2025,2,10,-720.0000000000327,84580.77999999872,3947
IM0000,2025,2,20,-582.50000000007,85373.74999999875,3947
IM0000,2025,2,30,-594.00000000002,85855.9599999994,3947
IM0000,2025,2,40,-648.4999999999854,89592.00999999861,3947
IM0000,2025,2,50,-502.9999999999627,92619.49999999879,3947
IC0000,2025,3,0,93.0999999999467,66344.42999999918,4858
IC0000,2025,3,10,176.79999999999472,66696.07999999874,4858
IC0000,2025,3,20,116.00000000000364,69692.89999999868,4858
IC0000,2025,3,30,-52.60000000000218,68305.23999999878,4858
IC0000,2025,3,40,-178.99999999999454,68489.21999999885,4858
IC0000,2025,3,50,6.200000000035288,68661.83999999908,4858
IF0000,2025,3,0,-178.79999999996835,15738.319999999801,4816
IF0000,2025,3,10,142.00000000002956,15131.599999999982,4816
IF0000,2025,3,20,182.199999999988,15578.939999999997,4816
IF0000,2025,3,30,-0.5999999999935426,16310.099999999917,4816
IF0000,2025,3,40,10.300000000014734,16523.32999999984,4816
IF0000,2025,3,50,-9.899999999986449,16144.349999999933,4816
IH0000,2025,3,0,-141.79999999998654,7226.240000000066,4731
IH0000,2025,3,10,-4.89999999997417,7144.8100000001605,4731
IH0000,2025,3,20,2.399999999998272,7044.50000000012,4731
IH0000,2025,3,30,-20.999999999992724,7187.080000000155,4731
IH0000,2025,3,40,-18.399999999971442,7379.620000000153,4731
IH0000,2025,3,50,7.100000000004002,7254.99000000016,4731
IM0000,2025,3,0,-127.00000000001182,99797.33999999796,4875
IM0000,2025,3,10,-238.199999999988,100135.33999999854,4875
IM0000,2025,3,20,-172.100000000014,104523.90999999891,4875
IM0000,2025,3,30,-237.19999999997344,102397.3799999992,4875
IM0000,2025,3,40,-348.40000000003056,103280.37999999919,4875
IM0000,2025,3,50,-225.2999999999829,102992.1699999988,4875
IC0000,2025,4,0,3122.499999999982,19928990.21000001,4790
IC0000,2025,4,10,3045.6000000000267,19955938.299999908,4790
IC0000,2025,4,20,-7115.599999999996,19985718.46000002,4790
IC0000,2025,4,30,-7300.800000000026,19983397.43999997,4790
IC0000,2025,4,40,-7285.500000000013,19954582.870000076,4790
IC0000,2025,4,50,-7324.100000000043,19949367.29000003,4790
IF0000,2025,4,0,-4988.899999999941,15013048.629999898,4742
IF0000,2025,4,10,-1538.4000000000067,15001007.459999897,4742
IF0000,2025,4,20,-1327.4000000000062,14954791.239999827,4742
IF0000,2025,4,30,3705.4999999999923,23979041.550000016,4742
IF0000,2025,4,40,3551.0000000000023,11994122.119999921,4742
IF0000,2025,4,50,3478.4000000000046,12013888.739999942,4742
IH0000,2025,4,0,138.3000000000261,17421.84999999947,4690
IH0000,2025,4,10,136.20000000002074,18141.739999999558,4690
IH0000,2025,4,20,266.0000000000068,19600.079999999496,4690
IH0000,2025,4,30,126.00000000000546,19793.259999999344,4690
IH0000,2025,4,40,-43.79999999998745,19632.899999999256,4690
IH0000,2025,4,50,-39.4999999999809,18429.949999999495,4690
IM0000,2025,4,0,2599.0999999999785,7599805.369999995,4784
IM0000,2025,4,10,2430.399999999964,7628144.6400000015,4784
IM0000,2025,4,20,2557.699999999967,7614765.509999972,4784
IM0000,2025,4,30,2694.0000000000036,7580954.500000005,4784
IM0000,2025,4,40,2667.9999999999955,7552614.819999994,4784
IM0000,2025,4,50,3004.000000000028,7555754.679999994,4784
IC0000,2025,5,0,487.2000000000153,32676.959999999544,4383
IC0000,2025,5,10,667.6999999999462,31721.290000000048,4383
IC0000,2025,5,20,590.4000000000133,32787.239999999925,4383
IC0000,2025,5,30,88.69999999997071,31917.249999999563,4383
IC0000,2025,5,40,-155.8000000000011,32566.31999999963,4383
IC0000,2025,5,50,-181.40000000000964,32383.99999999975,4383
IF0000,2025,5,0,205.60000000002083,8634.940000000006,4304
IF0000,2025,5,10,310.3000000000138,8273.050000000056,4304
IF0000,2025,5,20,169.29999999998927,8895.710000000116,4304
IF0000,2025,5,30,-30.69999999994161,8941.070000000052,4304
IF0000,2025,5,40,-122.40000000001146,8921.100000000197,4304
IF0000,2025,5,50,-115.19999999996435,8722.280000000126,4304
IH0000,2025,5,0,80.49999999997408,4559.830000000043,4215
IH0000,2025,5,10,64.0999999999849,4409.489999999946,4215
IH0000,2025,5,20,5.899999999986903,4691.129999999976,4215
IH0000,2025,5,30,-66.599999999994,4685.719999999954,4215
IH0000,2025,5,40,-150.9000000000019,4690.250000000044,4215
IH0000,2025,5,50,-141.80000000003383,4639.279999999996,4215
IM0000,2025,5,0,175.69999999995161,53225.749999999396,4384
IM0000,2025,5,10,272.20000000000255,52214.53999999899,4384
IM0000,2025,5,20,416.69999999996435,52246.809999999256,4384
IM0000,2025,5,30,-141.49999999997453,51206.329999999376,4384
IM0000,2025,5,40,-332.8000000000302,50683.35999999875,4384
IM0000,2025,5,50,-363.7000000000744,51488.109999999324,4384
IC0000,2025,6,0,346.7999999999429,28079.599999999828,4603
IC0000,2025,6,10,69.99999999996089,27793.700000000154,4603
IC0000,2025,6,20,-197.19999999999163,30868.57999999986,4603
IC0000,2025,6,30,-305.7999999999802,29847.27999999999,4603
IC0000,2025,6,40,-243.299999999992,29223.86999999973,4603
IC0000,2025,6,50,-58.99999999995907,27635.000000000047,4603
IF0000,2025,6,0,-58.90000000000964,9033.190000000202,4515
IF0000,2025,6,10,-125.10000000000218,8995.730000000023,4515
IF0000,2025,6,20,-154.39999999998145,10034.980000000143,4515
IF0000,2025,6,30,-172.50000000002456,9591.070000000083,4515
IF0000,2025,6,40,-118.19999999999982,9466.200000000124,4515
IF0000,2025,6,50,-113.70000000000573,9072.170000000107,4515
IH0000,2025,6,0,-95.8000000000211,4493.959999999947,4416
IH0000,2025,6,10,-151.29999999999882,4605.08999999991,4416
IH0000,2025,6,20,-120.80000000002929,4926.700000000062,4416
IH0000,2025,6,30,-129.1999999999898,4714.000000000014,4416
IH0000,2025,6,40,-119.200000000008,4661.899999999975,4416
IH0000,2025,6,50,-87.10000000001628,4601.209999999976,4416
IM0000,2025,6,0,143.699999999988,37911.82999999994,4620
IM0000,2025,6,10,-176.69999999997617,37024.709999999184,4620
IM0000,2025,6,20,-575.9000000000142,40923.829999999456,4620
IM0000,2025,6,30,-664.8999999999978,39772.389999999556,4620
IM0000,2025,6,40,-581.8999999999742,39051.78999999959,4620
IM0000,2025,6,50,-467.49999999994816,37394.36999999932,4620
IC0000,2025,7,0,-50.50000000001819,44477.9899999997,4160
IC0000,2025,7,10,-189.49999999999454,42550.58999999952,4160
IC0000,2025,7,20,-199.1999999999889,45234.999999999854,4160
IC0000,2025,7,30,-224.2999999999829,43080.0299999996,4160
IC0000,2025,7,40,-233.90000000005148,43476.42999999936,4160
IC0000,2025,7,50,-200.40000000000964,44362.21999999927,4160
IF0000,2025,7,0,-61.80000000002474,14888.100000000139,4130
IF0000,2025,7,10,-136.19999999997071,14315.21999999998,4130
IF0000,2025,7,20,-157.80000000001746,14582.100000000111,4130
IF0000,2025,7,30,-221.299999999972,14208.70999999995,4130
IF0000,2025,7,40,-234.79999999996016,14653.53999999989,4130
IF0000,2025,7,50,-271.899999999971,14882.170000000124,4130
IH0000,2025,7,0,-60.599999999978536,6876.520000000085,4065
IH0000,2025,7,10,-87.49999999999318,6715.1900000000705,4065
IH0000,2025,7,20,-74.40000000002965,6572.400000000107,4065
IH0000,2025,7,30,-115.50000000000227,6453.729999999941,4065
IH0000,2025,7,40,-64.00000000000591,6604.100000000078,4065
IH0000,2025,7,50,-117.30000000001246,6731.830000000076,4065
IM0000,2025,7,0,-250.50000000002547,52577.769999999284,4151
IM0000,2025,7,10,-183.2000000000735,51315.839999999254,4151
IM0000,2025,7,20,-129.600000000004,54611.29999999941,4151
IM0000,2025,7,30,-98.50000000001728,50944.169999999634,4151
IM0000,2025,7,40,7.200000000036198,51560.77999999923,4151
IM0000,2025,7,50,-36.60000000002219,52118.67999999956,4151
IC0000,2025,8,0,78.09999999997308,99787.5899999991,4393
IC0000,2025,8,10,71.89999999999418,95655.8299999997,4393
IC0000,2025,8,20,36.29999999997926,100549.42999999909,4393
IC0000,2025,8,30,-344.30000000000655,101161.30999999898,4393
IC0000,2025,8,40,-344.0999999999822,103816.98999999979,4393
IC0000,2025,8,50,-342.50000000001364,104509.46999999901,4393
IF0000,2025,8,0,9.19999999997708,28271.139999999952,4353
IF0000,2025,8,10,77.70000000002892,26127.710000000297,4353
IF0000,2025,8,20,77.80000000001564,27619.999999999905,4353
IF0000,2025,8,30,-147.90000000002556,27759.33000000006,4353
IF0000,2025,8,40,-252.70000000005348,28265.369999999813,4353
IF0000,2025,8,50,-279.89999999996553,29363.870000000086,4353
IH0000,2025,8,0,-16.699999999987995,10784.91000000007,4304
IH0000,2025,8,10,21.100000000005366,9926.550000000143,4304
IH0000,2025,8,20,29.399999999987813,10262.800000000061,4304
IH0000,2025,8,30,-75.50000000000091,10245.730000000052,4304
IH0000,2025,8,40,-82.50000000000045,10744.11000000006,4304
IH0000,2025,8,50,-121.49999999997408,11043.550000000005,4304
IM0000,2025,8,0,-49.00000000003729,119470.07999999858,4420
IM0000,2025,8,10,-250.29999999998472,117294.86999999917,4420
IM0000,2025,8,20,-199.20000000002892,121846.69999999934,4420
IM0000,2025,8,30,-528.2999999999729,121366.34999999902,4420
IM0000,2025,8,40,-384.7999999999565,123655.61999999949,4420
IM0000,2025,8,50,-374.69999999997526,124029.38999999885,4420
IC0000,2025,9,0,-187.40000000001055,209376.93999999764,5111
IC0000,2025,9,10,-659.7000000000553,209889.64999999842,5111
IC0000,2025,9,20,-843.5000000000045,226233.1099999991,5111
IC0000,2025,9,30,-880.6999999999407,223493.06999999838,5111
IC0000,2025,9,40,-498.90000000002783,211097.42999999755,5111
IC0000,2025,9,50,-341.40000000002874,213469.6199999991,5111
IF0000,2025,9,0,-219.90000000006876,48311.36999999895,5091
IF0000,2025,9,10,-402.7000000000389,46402.0899999999,5091
IF0000,2025,9,20,-521.7999999999847,50859.399999998925,5091
IF0000,2025,9,30,-609.9999999999882,51407.49999999906,5091
IF0000,2025,9,40,-446.60000000001764,49222.69999999846,5091
IF0000,2025,9,50,-506.20000000009804,49603.75999999927,5091
IH0000,2025,9,0,-160.79999999998608,14499.979999999954,5001
IH0000,2025,9,10,-204.899999999996,14061.290000000086,5001
IH0000,2025,9,20,-193.1999999999739,14780.020000000022,5001
IH0000,2025,9,30,-182.5,14559.809999999949,5001
IH0000,2025,9,40,-157.30000000004475,14489.649999999974,5001
IH0000,2025,9,50,-153.59999999998172,14523.359999999797,5001
IM0000,2025,9,0,-37.10000000005584,212615.68999999878,5115
IM0000,2025,9,10,-238.99999999990814,217900.31999999928,5115
IM0000,2025,9,20,-705.0000000000118,237436.0399999988,5115
IM0000,2025,9,30,-539.3999999999669,231683.3399999981,5115
IM0000,2025,9,40,-606.8000000000347,219258.85999999844,5115
IM0000,2025,9,50,-544.7000000000053,217336.64999999807,5115
IC0000,2025,10,0,-348.30000000003656,142378.56999999867,3952
IC0000,2025,10,10,-411.70000000002256,142170.069999998,3952
IC0000,2025,10,20,117.09999999997672,138152.70999999894,3952
IC0000,2025,10,30,-120.79999999998927,136827.39999999802,3952
IC0000,2025,10,40,-101.89999999998963,133245.52999999913,3952
IC0000,2025,10,50,146.0000000000382,135972.65999999907,3952
IF0000,2025,10,0,-54.60000000002765,32757.299999999832,3937
IF0000,2025,10,10,-264.29999999998654,33089.8899999997,3937
IF0000,2025,10,20,-16.399999999986903,32457.539999999382,3937
IF0000,2025,10,30,-193.3999999999687,31662.959999999905,3937
IF0000,2025,10,40,-92.09999999999673,30545.589999999447,3937
IF0000,2025,10,50,-5.099999999978536,31013.589999999833,3937
IH0000,2025,10,0,-70.6000000000272,10330.940000000088,3876
IH0000,2025,10,10,-66.80000000000337,10567.680000000058,3876
IH0000,2025,10,20,59.900000000008276,10418.16999999996,3876
IH0000,2025,10,30,-38.90000000000873,10113.450000000026,3876
IH0000,2025,10,40,76.49999999999318,9587.130000000096,3876
IH0000,2025,10,50,41.00000000001455,9711.200000000075,3876
IM0000,2025,10,0,-278.7999999999756,133745.179999998,3951
IM0000,2025,10,10,-305.9999999999063,138037.75999999835,3951
IM0000,2025,10,20,167.70000000003802,134028.28999999925,3951
IM0000,2025,10,30,-47.299999999995634,132941.42999999813,3951
IM0000,2025,10,40,-54.30000000003656,125270.52999999876,3951
IM0000,2025,10,50,-55.99999999998818,125741.03999999887,3951
IC0000,2025,11,0,-159.19999999997344,114422.17999999861,4647
IC0000,2025,11,10,749.9000000000169,106452.74999999932,4647
IC0000,2025,11,20,863.2999999999956,105472.82999999868,4647
IC0000,2025,11,30,230.39999999998054,102926.69999999853,4647
IC0000,2025,11,40,347.5000000000264,103130.38999999853,4647
IC0000,2025,11,50,222.90000000003874,103523.64999999823,4647
IF0000,2025,11,0,-86.20000000003984,25797.479999999858,4610
IF0000,2025,11,10,130.7999999999829,24471.819999999683,4610
IF0000,2025,11,20,204.49999999997635,23985.329999999893,4610
IF0000,2025,11,30,8.79999999998654,24020.020000000073,4610
IF0000,2025,11,40,124.09999999998763,24316.149999999976,4610
IF0000,2025,11,50,51.199999999953434,23966.700000000183,4610
IH0000,2025,11,0,30.70000000003438,7391.490000000199,4547
IH0000,2025,11,10,72.49999999999591,7270.79000000008,4547
IH0000,2025,11,20,60.800000000021555,7087.220000000128,4547
IH0000,2025,11,30,-15.799999999993815,7147.7800000000825,4547
IH0000,2025,11,40,-13.499999999988631,7120.250000000166,4547
IH0000,2025,11,50,-53.49999999998499,6967.890000000131,4547
IM0000,2025,11,0,-191.39999999997417,109597.05999999902,4649
IM0000,2025,11,10,391.4000000000824,102181.21999999856,4649
IM0000,2025,11,20,472.90000000001237,103590.24999999919,4649
IM0000,2025,11,30,-190.1999999999798,100056.2999999987,4649
IM0000,2025,11,40,-38.19999999993706,99563.29999999824,4649
IM0000,2025,11,50,-310.6999999999971,100716.26999999903,4649
IC0000,2025,12,0,-601.8000000000111,90855.23999999854,5329
IC0000,2025,12,10,-180.70000000005984,84726.2699999985,5329
IC0000,2025,12,20,-298.0000000000173,87144.43999999852,5329
IC0000,2025,12,30,-561.2000000000244,88696.41999999947,5329
IC0000,2025,12,40,-494.00000000000273,87898.59999999889,5329
IC0000,2025,12,50,-592.7000000000044,91375.16999999901,5329
IF0000,2025,12,0,-324.29999999999745,21341.46999999997,5283
IF0000,2025,12,10,-170.9999999999627,20409.259999999984,5283
IF0000,2025,12,20,-146.8999999999478,21311.229999999807,5283
IF0000,2025,12,30,-223.2999999999729,21896.049999999588,5283
IF0000,2025,12,40,-221.30000000006294,21471.989999999998,5283
IF0000,2025,12,50,-183.7999999999738,21397.579999999973,5283
IH0000,2025,12,0,-104.40000000000236,6904.500000000162,5168
IH0000,2025,12,10,-26.399999999995998,6699.820000000108,5168
IH0000,2025,12,20,-9.600000000016735,6950.920000000126,5168
IH0000,2025,12,30,-109.00000000001774,6974.6000000001395,5168
IH0000,2025,12,40,-55.30000000001928,6858.810000000145,5168
IH0000,2025,12,50,-1.200000000019827,6757.0200000001605,5168
IM0000,2025,12,0,-486.20000000004165,91794.19999999911,5328
IM0000,2025,12,10,-93.70000000004711,84252.32999999855,5328
IM0000,2025,12,20,-91.39999999998872,85142.49999999838,5328
IM0000,2025,12,30,-188.79999999997472,85388.83999999895,5328
IM0000,2025,12,40,-235.49999999995725,86584.90999999912,5328
IM0000,2025,12,50,-394.0999999999631,89937.22999999857,5328
IC0000,2026,1,0,-1121.9999999999682,242455.65999999724,3954
IC0000,2026,1,10,-510.89999999988413,231170.02999999706,3954
IC0000,2026,1,20,-343.79999999993834,217628.2199999982,3954
IC0000,2026,1,30,-695.4999999999909,214859.96999999866,3954
IC0000,2026,1,40,-537.5999999999503,217303.2199999992,3954
IC0000,2026,1,50,-368.3000000000857,228812.18999999747,3954
IF0000,2026,1,0,-58.40000000004147,32557.7399999998,3925
IF0000,2026,1,10,-39.70000000008986,32993.949999999946,3925
IF0000,2026,1,20,-192.89999999999054,32234.369999999686,3925
IF0000,2026,1,30,-404.80000000003474,32017.139999999883,3925
IF0000,2026,1,40,-479.5999999999467,31640.479999999618,3925
IF0000,2026,1,50,-463.4000000000051,32373.779999999893,3925
IH0000,2026,1,0,-21.30000000003338,12445.98999999999,3884
IH0000,2026,1,10,2.2999999999628926,12452.449999999988,3884
IH0000,2026,1,20,-88.29999999995334,11956.950000000004,3884
IH0000,2026,1,30,-166.699999999988,12089.249999999984,3884
IH0000,2026,1,40,-188.90000000001828,12155.149999999978,3884
IH0000,2026,1,50,-189.0000000000373,12330.0800000001,3884
IM0000,2026,1,0,-1176.100000000044,233256.58999999793,3950
IM0000,2026,1,10,-366.00000000003456,224793.77999999723,3950
IM0000,2026,1,20,-578.5000000000518,212522.0299999997,3950
IM0000,2026,1,30,-650.3999999999751,207525.23999999775,3950
IM0000,2026,1,40,-588.2000000000016,211638.7399999989,3950
IM0000,2026,1,50,-506.7999999999629,223685.4799999984,3950
IC0000,2026,2,0,144.49999999997908,169727.1699999975,3247
