tod,avg_spread,n,code,year,month
576,0.8850270004909315,2037,IM0000,2024,12
577,0.8889655172413943,2030,IM0000,2024,12
578,0.8352188883423624,2033,IM0000,2024,12
579,0.8148768472906551,2030,IM0000,2024,12
580,0.8304818092428827,2034,IM0000,2024,12
581,0.8152173913043572,2024,IM0000,2024,12
582,0.8475247524752602,2020,IM0000,2024,12
583,0.7779535343549383,2023,IM0000,2024,12
584,0.8307616221562986,2022,IM0000,2024,12
585,0.8572271386430859,2034,IM0000,2024,12
570,1.289095127610218,2155,IC0000,2025,1
571,1.1724523033969318,2149,IC0000,2025,1
572,1.1453953488372115,2150,IC0000,2025,1
573,1.1450467289719883,2140,IC0000,2025,1
574,1.1621596244131565,2130,IC0000,2025,1
575,1.1921751280857142,2147,IC0000,2025,1
576,1.1817244611059228,2134,IC0000,2025,1
577,1.2097769340294369,2107,IC0000,2025,1
578,1.2840264650283781,2116,IC0000,2025,1
579,1.2117813383600464,2122,IC0000,2025,1
580,1.229531471841,2113,IC0000,2025,1
581,1.2124229492650649,2109,IC0000,2025,1
582,1.2315689981096607,2116,IC0000,2025,1
583,1.2327694538424598,2069,IC0000,2025,1
584,1.2621712099474065,2091,IC0000,2025,1
585,1.2181034482758755,2088,IC0000,2025,1
570,0.648263084761472,2159,IF0000,2025,1
571,0.5371057513914621,2156,IF0000,2025,1
572,0.4822438572090986,2157,IF0000,2025,1
573,0.49399161620867166,2147,IF0000,2025,1
574,0.48024287716022007,2141,IF0000,2025,1
575,0.4980885780885819,2145,IF0000,2025,1
576,0.49541198501873884,2136,IF0000,2025,1
577,0.4911819887429756,2132,IF0000,2025,1
578,0.504668534080316,2142,IF0000,2025,1
579,0.5031323048153465,2139,IF0000,2025,1
580,0.5122248243559913,2135,IF0000,2025,1
581,0.48349788434416086,2127,IF0000,2025,1
582,0.4986866791744912,2132,IF0000,2025,1
583,0.5050831353919345,2105,IF0000,2025,1
584,0.5074739829706911,2114,IF0000,2025,1
585,0.4921911973497522,2113,IF0000,2025,1
570,0.9894395553497102,2159,IM0000,2025,1
571,0.8925925925926023,2160,IM0000,2025,1
572,0.8731481481481603,2160,IM0000,2025,1
573,0.8427247451344003,2158,IM0000,2025,1
574,0.8611677479147521,2158,IM0000,2025,1
575,0.8412418906394905,2158,IM0000,2025,1
576,0.8327929597035681,2159,IM0000,2025,1
577,0.875475197032921,2157,IM0000,2025,1
578,0.894902687673777,2158,IM0000,2025,1
579,0.8600556070435698,2158,IM0000,2025,1
580,0.8701575532900949,2158,IM0000,2025,1
581,0.8402410755679423,2157,IM0000,2025,1
582,0.8553132250580227,2155,IM0000,2025,1
583,0.8450232558139785,2150,IM0000,2025,1
584,0.8667903525046556,2156,IM0000,2025,1
585,0.8224385720908847,2157,IM0000,2025,1
570,0.9865422396856776,2036,IC0000,2025,2
571,0.8778595974472352,2037,IC0000,2025,2
572,0.8352652259332303,2036,IC0000,2025,2
573,0.8508341511285753,2038,IC0000,2025,2
574,0.8663064833005998,2036,IC0000,2025,2
575,0.9019183472700525,2033,IC0000,2025,2
576,0.8869522402757485,2031,IC0000,2025,2
577,0.8606299212598484,2032,IC0000,2025,2
578,0.8898221343873473,2024,IC0000,2025,2
579,0.8998514115899213,2019,IC0000,2025,2
580,0.8867457962413479,2022,IC0000,2025,2
581,0.8764735017335339,2019,IC0000,2025,2
582,0.8500996015936436,2008,IC0000,2025,2
583,0.9071038251366369,2013,IC0000,2025,2
584,0.8236462990561518,2013,IC0000,2025,2
585,0.8474074074074236,2025,IC0000,2025,2
570,0.5277013752455872,2036,IF0000,2025,2
571,0.4485265225933284,2036,IF0000,2025,2
572,0.4105934281510635,2039,IF0000,2025,2
573,0.4114931237721105,2036,IF0000,2025,2
574,0.4129127649088403,2029,IF0000,2025,2
575,0.43052683407189185,2031,IF0000,2025,2
576,0.41192705766387505,2029,IF0000,2025,2
577,0.4233432245301756,2022,IF0000,2025,2
578,0.4103072348860316,2018,IF0000,2025,2
579,0.4188305252725634,2018,IF0000,2025,2
580,0.40307998012917723,2013,IF0000,2025,2
581,0.4173739390913788,2003,IF0000,2025,2
582,0.41419290354823396,2001,IF0000,2025,2
583,0.4169576059850399,2005,IF0000,2025,2
584,0.43361938414942314,1981,IF0000,2025,2
585,0.41345962113658913,2006,IF0000,2025,2
570,0.864212076583206,2037,IM0000,2025,2
571,0.8082352941176664,2040,IM0000,2025,2
572,0.7680392156862884,2040,IM0000,2025,2
573,0.7377450980392273,2040,IM0000,2025,2
574,0.7366666666666672,2040,IM0000,2025,2
575,0.7941176470588307,2040,IM0000,2025,2
576,0.7672549019607852,2040,IM0000,2025,2
577,0.7411187438665535,2038,IM0000,2025,2
578,0.7480863591756644,2038,IM0000,2025,2
579,0.7618440411966697,2039,IM0000,2025,2
580,0.7234543670265036,2038,IM0000,2025,2
581,0.7232957332025776,2039,IM0000,2025,2
582,0.7323846908734314,2038,IM0000,2025,2
583,0.7292096219931301,2037,IM0000,2025,2
584,0.7388316151202892,2037,IM0000,2025,2
585,0.7220255653884171,2034,IM0000,2025,2
570,1.1713261648745736,2511,IC0000,2025,3
571,1.037435284747121,2511,IC0000,2025,3
572,0.9983260263053061,2509,IC0000,2025,3
573,0.9747200000000176,2500,IC0000,2025,3
574,0.9862540192926236,2488,IC0000,2025,3
575,0.9575684380032398,2484,IC0000,2025,3
576,0.9681287726358296,2485,IC0000,2025,3
577,0.9662358642972678,2476,IC0000,2025,3
578,0.9141015310233895,2482,IC0000,2025,3
579,0.928964401294513,2472,IC0000,2025,3
580,0.9806918744972153,2486,IC0000,2025,3
581,1.005280259951263,2462,IC0000,2025,3
582,0.998366013071898,2448,IC0000,2025,3
583,0.9008617152236463,2437,IC0000,2025,3
584,0.9111020073740449,2441,IC0000,2025,3
585,0.9116680361544875,2434,IC0000,2025,3
570,0.5619275189167747,2511,IF0000,2025,3
571,0.4683937823834285,2509,IF0000,2025,3
572,0.436349079263418,2498,IF0000,2025,3
573,0.43584830339323105,2505,IF0000,2025,3
574,0.4307877813504857,2488,IF0000,2025,3
575,0.4297308155885905,2489,IF0000,2025,3
576,0.43843074459568154,2498,IF0000,2025,3
577,0.42355788624446183,2479,IF0000,2025,3
578,0.41839546191248006,2468,IF0000,2025,3
579,0.4407137064071495,2466,IF0000,2025,3
580,0.4208653457339311,2473,IF0000,2025,3
581,0.4421138211382219,2460,IF0000,2025,3
582,0.44004914004914913,2442,IF0000,2025,3
583,0.4247338247338321,2442,IF0000,2025,3
584,0.4252674897119385,2430,IF0000,2025,3
585,0.4170801138674326,2459,IF0000,2025,3
570,0.9810660302307235,2514,IM0000,2025,3
571,0.8842063492063611,2520,IM0000,2025,3
572,0.8253174603174821,2520,IM0000,2025,3
573,0.7788011115522102,2519,IM0000,2025,3
574,0.7698412698412864,2520,IM0000,2025,3
575,0.7426528991263034,2518,IM0000,2025,3
576,0.7413259229853241,2519,IM0000,2025,3
577,0.7286224692338467,2519,IM0000,2025,3
578,0.7130262112788048,2518,IM0000,2025,3
579,0.7145808502185287,2517,IM0000,2025,3
580,0.7593961064759807,2517,IM0000,2025,3
581,0.7472763419483411,2515,IM0000,2025,3
582,0.746974522292996,2512,IM0000,2025,3
583,0.7246515332537093,2511,IM0000,2025,3
584,0.7151732377538931,2511,IM0000,2025,3
585,0.7204146730462716,2508,IM0000,2025,3
570,1.4286168521462792,2516,IC0000,2025,4
571,1.2559840954274482,2515,IC0000,2025,4
572,1.2249800478850803,2506,IC0000,2025,4
573,1.22336934773911,2499,IC0000,2025,4
574,1.221339751303677,2493,IC0000,2025,4
575,1.1883293365307963,2502,IC0000,2025,4
576,1.1756767676767816,2475,IC0000,2025,4
577,1.1040513437625554,2493,IC0000,2025,4
578,1.1136748688987719,2479,IC0000,2025,4
579,1.149959709911375,2482,IC0000,2025,4
580,1.1167340339531175,2474,IC0000,2025,4
581,1.1725363489499254,2476,IC0000,2025,4
582,1.0989352989353207,2442,IC0000,2025,4
583,1.0832379394930598,2446,IC0000,2025,4
584,1.1357142857143123,2436,IC0000,2025,4
585,1.095930949445128,2433,IC0000,2025,4
570,0.7364106645443755,2513,IF0000,2025,4
571,0.5837385412515018,2509,IF0000,2025,4
572,0.5344551282051366,2496,IF0000,2025,4
573,0.5047196450181621,2479,IF0000,2025,4
574,0.5241851106639895,2485,IF0000,2025,4
575,0.5245585874799489,2492,IF0000,2025,4
576,0.5028985507246487,2484,IF0000,2025,4
577,0.5262175324675327,2464,IF0000,2025,4
578,0.4995522995522998,2457,IF0000,2025,4
579,0.4974796747967471,2460,IF0000,2025,4
580,0.4779041429731995,2462,IF0000,2025,4
581,0.4919249592169861,2452,IF0000,2025,4
582,0.5073450964300453,2437,IF0000,2025,4
583,0.46910736322502194,2431,IF0000,2025,4
584,0.47958506224067604,2410,IF0000,2025,4
585,0.47973695026716895,2433,IF0000,2025,4
570,1.2774244833068467,2516,IM0000,2025,4
571,1.079365079365088,2520,IM0000,2025,4
572,1.018650793650806,2520,IM0000,2025,4
573,0.9661111111111181,2520,IM0000,2025,4
574,0.929682539682552,2520,IM0000,2025,4
575,0.9594283445811986,2519,IM0000,2025,4
576,0.9201587301587508,2520,IM0000,2025,4
577,0.9662430500397433,2518,IM0000,2025,4
578,0.9001984914648704,2519,IM0000,2025,4
579,0.902786624203834,2512,IM0000,2025,4
580,0.8818578801111742,2519,IM0000,2025,4
581,0.8817315329626817,2518,IM0000,2025,4
582,0.8826052422557783,2518,IM0000,2025,4
583,0.8267885532591465,2516,IM0000,2025,4
584,0.7999201915403144,2506,IM0000,2025,4
585,0.828503184713384,2512,IM0000,2025,4
570,1.1069481090589366,2274,IC0000,2025,5
571,0.9532923617208222,2278,IC0000,2025,5
572,0.8155604395604522,2275,IC0000,2025,5
573,0.7935852372583575,2276,IC0000,2025,5
574,0.8044014084507056,2272,IC0000,2025,5
575,0.7604927408711012,2273,IC0000,2025,5
576,0.7771937639198272,2245,IC0000,2025,5
577,0.7208203299152889,2243,IC0000,2025,5
578,0.6939501779359495,2248,IC0000,2025,5
579,0.7436283185840935,2260,IC0000,2025,5
580,0.7079928952042659,2252,IC0000,2025,5
581,0.7027814569536577,2265,IC0000,2025,5
582,0.66987410071942,2224,IC0000,2025,5
583,0.6707513416815979,2236,IC0000,2025,5
584,0.6805020170327476,2231,IC0000,2025,5
585,0.686847971466793,2243,IC0000,2025,5
570,0.5863796133567738,2276,IF0000,2025,5
571,0.47611940298508854,2278,IF0000,2025,5
572,0.4255281690140888,2272,IF0000,2025,5
573,0.39920353982302104,2260,IF0000,2025,5
574,0.42035398230089077,2260,IF0000,2025,5
575,0.3976960567124594,2257,IF0000,2025,5
576,0.3950022311468183,2241,IF0000,2025,5
577,0.4006258381761402,2237,IF0000,2025,5
578,0.38097364895042857,2239,IF0000,2025,5
579,0.3914055505819165,2234,IF0000,2025,5
580,0.36302222222221925,2250,IF0000,2025,5
581,0.37363717605006186,2238,IF0000,2025,5
582,0.38426051560381413,2211,IF0000,2025,5
583,0.371389769126311,2209,IF0000,2025,5
584,0.377717636445659,2217,IF0000,2025,5
585,0.37571942446042916,2224,IF0000,2025,5
570,1.052021089630943,2276,IM0000,2025,5
571,0.8841228070175468,2280,IM0000,2025,5
572,0.7806140350877342,2280,IM0000,2025,5
573,0.7400614304519596,2279,IM0000,2025,5
574,0.675263157894747,2280,IM0000,2025,5
575,0.635278630978511,2279,IM0000,2025,5
576,0.6773825208607883,2277,IM0000,2025,5
577,0.6362439666520543,2279,IM0000,2025,5
578,0.6462280701754528,2280,IM0000,2025,5
579,0.6560246262093364,2274,IM0000,2025,5
580,0.6591487494515369,2279,IM0000,2025,5
581,0.6175515577007598,2279,IM0000,2025,5
582,0.6158102766798598,2277,IM0000,2025,5
583,0.6134387351778761,2277,IM0000,2025,5
584,0.6012296881862167,2277,IM0000,2025,5
585,0.6390673119225858,2273,IM0000,2025,5
570,1.0954526491447814,2397,IC0000,2025,6
571,1.0307175828787387,2383,IC0000,2025,6
572,0.9366120218579276,2379,IC0000,2025,6
573,0.9069415229280733,2377,IC0000,2025,6
574,0.8845959595959796,2376,IC0000,2025,6
575,0.8077867118070396,2363,IC0000,2025,6
576,0.8673233404711107,2335,IC0000,2025,6
577,0.8245161290322721,2325,IC0000,2025,6
578,0.7645036527718295,2327,IC0000,2025,6
579,0.8103951890034609,2328,IC0000,2025,6
580,0.7636363636363588,2321,IC0000,2025,6
581,0.7656383890317419,2334,IC0000,2025,6
582,0.7668828361435485,2313,IC0000,2025,6
583,0.7336787564767172,2316,IC0000,2025,6
584,0.7234503684438822,2307,IC0000,2025,6
585,0.7113793103448576,2320,IC0000,2025,6
570,0.5642140468227548,2392,IF0000,2025,6
571,0.454690117252943,2388,IF0000,2025,6
572,0.42173546756530494,2374,IF0000,2025,6
573,0.4012605042016818,2380,IF0000,2025,6
574,0.41682163989857174,2366,IF0000,2025,6
575,0.41756302521009364,2380,IF0000,2025,6
576,0.42599491955971514,2362,IF0000,2025,6
577,0.4155414012738975,2355,IF0000,2025,6
578,0.4091025095703889,2351,IF0000,2025,6
579,0.42133784928027357,2362,IF0000,2025,6
580,0.39471440750213477,2346,IF0000,2025,6
581,0.3858053548661342,2353,IF0000,2025,6
582,0.395483596080113,2347,IF0000,2025,6
583,0.3764154959557248,2349,IF0000,2025,6
584,0.3948851322063398,2307,IF0000,2025,6
585,0.36908462867011843,2316,IF0000,2025,6
570,0.9548790658882498,2398,IM0000,2025,6
571,0.7516666666666713,2400,IM0000,2025,6
572,0.713583333333346,2400,IM0000,2025,6
573,0.680000000000011,2400,IM0000,2025,6
574,0.6714762301918363,2398,IM0000,2025,6
575,0.6130108423686478,2398,IM0000,2025,6
576,0.6376146788990916,2398,IM0000,2025,6
577,0.6060025010421063,2399,IM0000,2025,6
578,0.5919099249374655,2398,IM0000,2025,6
579,0.5913188647746283,2396,IM0000,2025,6
580,0.6068504594820461,2394,IM0000,2025,6
581,0.6126254180602225,2392,IM0000,2025,6
582,0.5907988289418803,2391,IM0000,2025,6
583,0.5331100879029044,2389,IM0000,2025,6
584,0.5698538622129676,2395,IM0000,2025,6
585,0.5775365344467868,2395,IM0000,2025,6
570,1.0871627906976835,2150,IC0000,2025,7
571,0.9234418604651327,2150,IC0000,2025,7
572,0.9311307584923301,2149,IC0000,2025,7
573,0.8476013041453377,2147,IC0000,2025,7
574,0.9024321796071207,2138,IC0000,2025,7
575,0.826197183098601,2130,IC0000,2025,7
576,0.8364833098260532,2127,IC0000,2025,7
577,0.8370579915134458,2121,IC0000,2025,7
578,0.838185255198515,2116,IC0000,2025,7
579,0.8127599243856609,2116,IC0000,2025,7
580,0.8160226201696408,2122,IC0000,2025,7
581,0.7973472288015288,2111,IC0000,2025,7
582,0.8015414258189,2076,IC0000,2025,7
583,0.7808007718282811,2073,IC0000,2025,7
584,0.7784069097888723,2084,IC0000,2025,7
585,0.7656370656370637,2072,IC0000,2025,7
570,0.528007431490959,2153,IF0000,2025,7
571,0.4325127728750658,2153,IF0000,2025,7
572,0.4023266635644646,2149,IF0000,2025,7
573,0.39459459459460233,2146,IF0000,2025,7
574,0.414312441534151,2138,IF0000,2025,7
575,0.40598130841121655,2140,IF0000,2025,7
576,0.4274694261524,2126,IF0000,2025,7
577,0.4235737859500466,2121,IF0000,2025,7
578,0.4092365692742825,2122,IF0000,2025,7
579,0.4056899004267466,2109,IF0000,2025,7
580,0.38990089664935834,2119,IF0000,2025,7
581,0.39518186112424203,2117,IF0000,2025,7
582,0.3963601532567195,2088,IF0000,2025,7
583,0.38925855513310037,2104,IF0000,2025,7
584,0.3925323121110568,2089,IF0000,2025,7
585,0.3809749171793884,2113,IF0000,2025,7
570,0.9395176252319251,2156,IM0000,2025,7
571,0.7506481481481787,2160,IM0000,2025,7
572,0.7084259259259279,2160,IM0000,2025,7
573,0.6595646132468871,2159,IM0000,2025,7
574,0.6807603152526858,2157,IM0000,2025,7
575,0.6448979591836674,2156,IM0000,2025,7
576,0.6301484230055829,2156,IM0000,2025,7
577,0.6521779425393958,2158,IM0000,2025,7
578,0.6505800464037258,2155,IM0000,2025,7
579,0.6357407407407588,2160,IM0000,2025,7
580,0.6032467532467648,2156,IM0000,2025,7
581,0.6119014411901669,2151,IM0000,2025,7
582,0.5930200093066604,2149,IM0000,2025,7
583,0.6036448598130995,2140,IM0000,2025,7
584,0.5807172799254805,2147,IM0000,2025,7
585,0.5867906976744357,2150,IM0000,2025,7
570,1.0579225352112938,2272,IC0000,2025,8
571,0.9096972356296729,2279,IC0000,2025,8
572,0.8950834064969215,2278,IC0000,2025,8
573,0.847535211267613,2272,IC0000,2025,8
574,0.8493827160493942,2268,IC0000,2025,8
575,0.869427312775349,2270,IC0000,2025,8
576,0.8587819947043293,2266,IC0000,2025,8
577,0.8180524677634553,2249,IC0000,2025,8
578,0.8194003527336952,2268,IC0000,2025,8
579,0.8804434589800567,2255,IC0000,2025,8
580,0.8804780876494241,2259,IC0000,2025,8
581,0.8482332155477135,2264,IC0000,2025,8
582,0.7990256864481922,2258,IC0000,2025,8
583,0.8515728843597942,2257,IC0000,2025,8
584,0.8359680284191985,2252,IC0000,2025,8
585,0.8313028012450129,2249,IC0000,2025,8
570,0.6287224669603567,2270,IF0000,2025,8
571,0.4810359964881669,2278,IF0000,2025,8
572,0.45337450374946675,2267,IF0000,2025,8
573,0.42913907284769115,2265,IF0000,2025,8
574,0.4333920704845884,2270,IF0000,2025,8
575,0.4337317397078483,2259,IF0000,2025,8
576,0.4370141342756194,2264,IF0000,2025,8
577,0.42878720568637424,2251,IF0000,2025,8
578,0.4470744680851136,2256,IF0000,2025,8
579,0.46393588601959646,2246,IF0000,2025,8
580,0.4167850799289734,2252,IF0000,2025,8
581,0.42845709204090116,2249,IF0000,2025,8
582,0.44278074866310174,2244,IF0000,2025,8
583,0.41945945945946816,2220,IF0000,2025,8
584,0.42616147947677685,2217,IF0000,2025,8
585,0.40978456014363124,2228,IF0000,2025,8
570,0.9764188297404301,2273,IM0000,2025,8
571,0.848070175438611,2280,IM0000,2025,8
572,0.8670175438596631,2280,IM0000,2025,8
573,0.7641948222904864,2279,IM0000,2025,8
574,0.7411145239140061,2279,IM0000,2025,8
575,0.7909649122807207,2280,IM0000,2025,8
576,0.8017543859649151,2280,IM0000,2025,8
577,0.74995602462623,2274,IM0000,2025,8
578,0.7953467954346038,2278,IM0000,2025,8
579,0.7856014047410094,2278,IM0000,2025,8
580,0.7427316644708212,2277,IM0000,2025,8
581,0.7522597630539657,2279,IM0000,2025,8
582,0.6895915678524609,2277,IM0000,2025,8
583,0.6861781483106695,2279,IM0000,2025,8
584,0.6879401408450856,2272,IM0000,2025,8
585,0.6929701230228722,2276,IM0000,2025,8
570,1.3092290163311948,2633,IC0000,2025,9
571,1.1054986727341827,2637,IC0000,2025,9
572,1.055799848369987,2638,IC0000,2025,9
573,1.081745730550313,2635,IC0000,2025,9
574,1.172623574144504,2630,IC0000,2025,9
575,1.1191036840106516,2633,IC0000,2025,9
576,1.1510622154780086,2636,IC0000,2025,9
577,1.153290224419942,2629,IC0000,2025,9
578,1.1096307575181084,2627,IC0000,2025,9
579,1.1624094548227297,2623,IC0000,2025,9
580,1.1684290604792746,2629,IC0000,2025,9
581,1.1254185692542067,2628,IC0000,2025,9
582,1.1284515636918508,2622,IC0000,2025,9
583,1.106932209881283,2611,IC0000,2025,9
584,1.12968211413253,2611,IC0000,2025,9
585,1.1420068676077884,2621,IC0000,2025,9
570,0.7064944929738093,2633,IF0000,2025,9
571,0.5631939163498122,2630,IF0000,2025,9
572,0.5736622390891949,2635,IF0000,2025,9
573,0.5465904761905008,2625,IF0000,2025,9
574,0.5637262357414633,2630,IF0000,2025,9
575,0.561676190476207,2625,IF0000,2025,9
576,0.5661573720397406,2618,IF0000,2025,9
577,0.5624952162265627,2613,IF0000,2025,9
578,0.5590961317502995,2611,IF0000,2025,9
579,0.5831546707503922,2612,IF0000,2025,9
580,0.553017570664656,2618,IF0000,2025,9
581,0.554298815437548,2617,IF0000,2025,9
582,0.5307515337423518,2608,IF0000,2025,9
583,0.5120769230769328,2600,IF0000,2025,9
584,0.5376344086021456,2604,IF0000,2025,9
585,0.5486372360844739,2605,IF0000,2025,9
570,1.1392558845861924,2634,IM0000,2025,9
571,0.995528609321732,2639,IM0000,2025,9
572,1.0041666666666822,2640,IM0000,2025,9
573,0.9561363636363749,2640,IM0000,2025,9
574,0.9913603637741712,2639,IM0000,2025,9
575,1.0199242424242532,2640,IM0000,2025,9
576,0.9892342683851522,2638,IM0000,2025,9
577,0.9579386131110345,2639,IM0000,2025,9
578,0.9091116173120892,2634,IM0000,2025,9
579,0.9350018960940685,2637,IM0000,2025,9
580,0.9655669321198554,2637,IM0000,2025,9
581,0.9022779043280298,2634,IM0000,2025,9
582,0.9085388994307497,2635,IM0000,2025,9
583,0.9562974203338465,2636,IM0000,2025,9
584,0.9267552182163201,2635,IM0000,2025,9
585,0.9279908849221461,2633,IM0000,2025,9
570,1.2740412979351246,2034,IC0000,2025,10
571,1.0283333333333442,2040,IC0000,2025,10
572,0.9755642787046207,2038,IC0000,2025,10
573,0.9754299754299857,2035,IC0000,2025,10
574,1.0161179361179573,2035,IC0000,2025,10
575,1.0324483775811277,2034,IC0000,2025,10
576,1.0826535626535827,2035,IC0000,2025,10
577,0.9814250614250801,2035,IC0000,2025,10
578,1.0128746928747134,2035,IC0000,2025,10
579,0.9664370078740324,2032,IC0000,2025,10
580,0.9953831041257284,2036,IC0000,2025,10
581,1.040059055118128,2032,IC0000,2025,10
582,0.9682445759369022,2028,IC0000,2025,10
583,0.9737931034482903,2030,IC0000,2025,10
584,0.9779201577131569,2029,IC0000,2025,10
585,0.9895566502463122,2030,IC0000,2025,10
570,0.6804722085587782,2033,IF0000,2025,10
571,0.5452579852580015,2035,IF0000,2025,10
572,0.48720472440945284,2032,IF0000,2025,10
573,0.49179361179363423,2035,IF0000,2025,10
574,0.5459566074950838,2028,IF0000,2025,10
575,0.5249506903353324,2028,IF0000,2025,10
576,0.5237813884785969,2031,IF0000,2025,10
577,0.5332676195170196,2029,IF0000,2025,10
578,0.5040039545229881,2023,IF0000,2025,10
579,0.5372646184341205,2018,IF0000,2025,10
580,0.5171215880893454,2015,IF0000,2025,10
581,0.5260869565217657,2024,IF0000,2025,10
582,0.5322150962012824,2027,IF0000,2025,10
583,0.5078596144340307,2023,IF0000,2025,10
584,0.5197224975223151,2018,IF0000,2025,10
585,0.5167904903417648,2019,IF0000,2025,10
570,1.0874139626352248,2034,IM0000,2025,10
571,0.9927450980392214,2040,IM0000,2025,10
572,0.9072094163805788,2039,IM0000,2025,10
573,0.9066666666666753,2040,IM0000,2025,10
574,0.9290828837665805,2039,IM0000,2025,10
575,0.9284943599803873,2039,IM0000,2025,10
576,0.92500000000002,2040,IM0000,2025,10
577,0.9120706575073723,2038,IM0000,2025,10
578,0.879685966633979,2038,IM0000,2025,10
579,0.8270853778214138,2038,IM0000,2025,10
580,0.9057843137255023,2040,IM0000,2025,10
581,0.9067713444553515,2038,IM0000,2025,10
582,0.8784660766961769,2034,IM0000,2025,10
583,0.8562040215792293,2039,IM0000,2025,10
584,0.8438665358194456,2038,IM0000,2025,10
585,0.9044673539519059,2037,IM0000,2025,10
570,1.098538622129456,2395,IC0000,2025,11
571,0.8532110091743226,2398,IC0000,2025,11
572,0.9270000000000137,2400,IC0000,2025,11
573,0.9266583229036447,2397,IC0000,2025,11
574,0.9904006677796361,2396,IC0000,2025,11
575,0.9556946182728632,2397,IC0000,2025,11
576,0.8864774624373922,2396,IC0000,2025,11
577,0.8920767306088501,2398,IC0000,2025,11
578,0.8763058921855271,2393,IC0000,2025,11
579,0.9751983298538738,2395,IC0000,2025,11
580,0.9154199749268892,2393,IC0000,2025,11
581,0.9725752508361393,2392,IC0000,2025,11
582,0.9513174404015252,2391,IC0000,2025,11
583,0.8803354297693934,2385,IC0000,2025,11
584,0.9439764111204901,2374,IC0000,2025,11
585,0.9582039446076319,2383,IC0000,2025,11
570,0.6073486430062962,2395,IF0000,2025,11
571,0.5115561118064296,2397,IF0000,2025,11
572,0.5116123642439535,2394,IF0000,2025,11
573,0.46711241119935615,2393,IF0000,2025,11
574,0.4792626728110557,2387,IF0000,2025,11
575,0.5059907834101539,2387,IF0000,2025,11
576,0.4889449348465913,2379,IF0000,2025,11
577,0.46439966414779704,2382,IF0000,2025,11
578,0.4571188576228642,2381,IF0000,2025,11
579,0.5008403361344848,2380,IF0000,2025,11
580,0.47252100840337946,2380,IF0000,2025,11
581,0.45450680272109967,2352,IF0000,2025,11
582,0.4767608603964448,2371,IF0000,2025,11
583,0.4830364715860988,2358,IF0000,2025,11
584,0.4629961587708296,2343,IF0000,2025,11
585,0.4621212121212236,2376,IF0000,2025,11
570,1.0250521920668252,2395,IM0000,2025,11
571,0.8693333333333316,2400,IM0000,2025,11
572,0.8566666666666894,2400,IM0000,2025,11
573,0.8455000000000185,2400,IM0000,2025,11
574,0.8847853272197057,2399,IM0000,2025,11
575,0.8406666666666888,2400,IM0000,2025,11
576,0.8314166666666825,2400,IM0000,2025,11
577,0.7817423926636218,2399,IM0000,2025,11
578,0.7882451021258983,2399,IM0000,2025,11
579,0.8424697538590031,2397,IM0000,2025,11
580,0.8406836181742575,2399,IM0000,2025,11
581,0.8284522319566391,2397,IM0000,2025,11
582,0.8040050062578499,2397,IM0000,2025,11
583,0.759649122807026,2394,IM0000,2025,11
584,0.8078398665554711,2398,IM0000,2025,11
585,0.8471226021684944,2398,IM0000,2025,11
570,1.0253899165759983,2757,IC0000,2025,12
571,0.8686480608916424,2759,IC0000,2025,12
572,0.8419753086419915,2754,IC0000,2025,12
573,0.8598832968636155,2742,IC0000,2025,12
574,0.8905920813657977,2753,IC0000,2025,12
575,0.8978245105148895,2758,IC0000,2025,12
576,0.8947750362844897,2756,IC0000,2025,12
577,0.8955506929248784,2742,IC0000,2025,12
578,0.8840917364397715,2747,IC0000,2025,12
579,0.9151493080844998,2746,IC0000,2025,12
580,0.8709137240626266,2747,IC0000,2025,12
581,0.8960670065550207,2746,IC0000,2025,12
582,0.8725676664228378,2734,IC0000,2025,12
583,0.8463736263736422,2730,IC0000,2025,12
584,0.8259978030025762,2731,IC0000,2025,12
585,0.8643510054844736,2735,IC0000,2025,12
570,0.5862894450489625,2757,IF0000,2025,12
571,0.47296511627907517,2752,IF0000,2025,12
572,0.4761107064821809,2746,IF0000,2025,12
573,0.4793557833089463,2732,IF0000,2025,12
574,0.46439060205581867,2724,IF0000,2025,12
575,0.4678336980306628,2742,IF0000,2025,12
576,0.4660570592538684,2734,IF0000,2025,12
577,0.4492488090875952,2729,IF0000,2025,12
578,0.45154185022028737,2724,IF0000,2025,12
579,0.4807339449541418,2725,IF0000,2025,12
580,0.45129893889498973,2733,IF0000,2025,12
581,0.4420081210779005,2709,IF0000,2025,12
582,0.45323529411766184,2720,IF0000,2025,12
583,0.4237338262477247,2705,IF0000,2025,12
584,0.42828582006666294,2701,IF0000,2025,12
585,0.43734409391048684,2726,IF0000,2025,12
570,1.0260428001451054,2757,IM0000,2025,12
571,0.851776649746209,2758,IM0000,2025,12
572,0.8177536231884167,2760,IM0000,2025,12
573,0.8239855072463804,2760,IM0000,2025,12
574,0.8401740391588173,2758,IM0000,2025,12
575,0.8371739130434922,2760,IM0000,2025,12
576,0.8384475879579291,2757,IM0000,2025,12
577,0.8139433551198285,2754,IM0000,2025,12
578,0.8299818511796794,2755,IM0000,2025,12
579,0.8251270878721878,2754,IM0000,2025,12
580,0.7870289855072582,2760,IM0000,2025,12
581,0.7892636924193098,2757,IM0000,2025,12
582,0.7679417122040239,2745,IM0000,2025,12
583,0.7412149872681155,2749,IM0000,2025,12
584,0.7654896250455211,2747,IM0000,2025,12
