code,year,month,F,X,sum,sumsq,n
IF0000,2025,7,70,60,26.30000000008249,14466.350000000153,4158
IF0000,2025,7,70,80,33.30000000007067,11828.110000000039,4158
IF0000,2025,7,70,100,10.100000000075852,13922.210000000281,4157
IF0000,2025,7,70,110,-51.59999999995807,14977.420000000238,4151
IF0000,2025,7,70,120,-84.19999999991842,16520.32000000026,4124
IF0000,2025,7,70,140,-149.5999999999417,20318.000000000226,4014
IF0000,2025,7,70,160,-166.49999999994634,22745.170000000166,3831
IF0000,2025,7,70,180,-188.09999999992306,23497.770000000044,3432
IF0000,2025,7,70,200,-292.19999999992297,23077.700000000066,2754
IF0000,2025,7,70,220,-358.69999999997435,18479.97000000006,1655
IF0000,2025,7,70,240,0.0,0.0,0
IH0000,2025,7,30,60,65.49999999998681,4282.270000000099,4087
IH0000,2025,7,30,80,41.69999999997981,5531.510000000118,4068
IH0000,2025,7,30,100,2.4999999999704414,6791.690000000178,3982
IH0000,2025,7,30,110,-11.50000000000955,7424.530000000196,3884
IH0000,2025,7,30,120,-29.000000000014097,8190.4800000002115,3755
IH0000,2025,7,30,140,9.49999999996544,9017.510000000222,3381
IH0000,2025,7,30,160,-7.700000000006185,9508.150000000122,2853
IH0000,2025,7,30,180,-18.900000000026466,9197.09000000005,2262
IH0000,2025,7,30,200,0.9000000000173713,7736.75000000022,1492
IH0000,2025,7,30,220,-24.499999999986812,4990.470000000047,682
IH0000,2025,7,30,240,0.0,0.0,0
IH0000,2025,7,40,60,51.89999999998645,4476.150000000007,4087
IH0000,2025,7,40,80,24.099999999976717,5644.830000000012,4068
IH0000,2025,7,40,100,-14.500000000028649,6843.090000000113,3982
IH0000,2025,7,40,110,-31.30000000001428,7551.010000000113,3884
IH0000,2025,7,40,120,-51.200000000014825,8189.960000000125,3755
IH0000,2025,7,40,140,-8.900000000022374,9032.830000000069,3381
IH0000,2025,7,40,160,-12.299999999992906,9458.310000000065,2853
IH0000,2025,7,40,180,-22.30000000001064,9150.04999999997,2262
IH0000,2025,7,40,200,-29.499999999999545,7672.029999999963,1492
IH0000,2025,7,40,220,-11.699999999995725,5011.909999999879,682
IH0000,2025,7,40,240,0.0,0.0,0
IH0000,2025,7,50,60,1.4999999999859028,4280.429999999982,4087
IH0000,2025,7,50,80,-27.900000000018736,5303.10999999994,4068
IH0000,2025,7,50,100,-62.90000000002192,6490.850000000083,3982
IH0000,2025,7,50,110,-77.69999999999936,7271.9300000001485,3884
IH0000,2025,7,50,120,-99.200000000003,8013.040000000144,3755
IH0000,2025,7,50,140,-74.30000000002656,8929.63000000012,3381
IH0000,2025,7,50,160,-87.50000000000455,9300.630000000094,2853
IH0000,2025,7,50,180,-123.90000000001828,9036.290000000025,2262
IH0000,2025,7,50,200,-145.30000000000882,7722.0700000000525,1492
IH0000,2025,7,50,220,-70.49999999998045,5069.229999999909,682
IH0000,2025,7,50,240,0.0,0.0,0
IH0000,2025,7,60,60,-16.900000000024647,4483.109999999972,4087
IH0000,2025,7,60,80,-42.90000000003329,5393.149999999994,4068
IH0000,2025,7,60,100,-77.1000000000372,6584.170000000087,3982
IH0000,2025,7,60,110,-83.30000000001792,7349.650000000104,3884
IH0000,2025,7,60,120,-100.00000000002774,8046.360000000173,3755
IH0000,2025,7,60,140,-69.90000000003874,9145.870000000174,3381
IH0000,2025,7,60,160,-108.70000000001073,9574.990000000082,2853
IH0000,2025,7,60,180,-167.30000000003793,9273.890000000016,2262
IH0000,2025,7,60,200,-167.90000000000282,7927.749999999986,1492
IH0000,2025,7,60,220,-119.30000000000246,5181.989999999932,682
IH0000,2025,7,60,240,0.0,0.0,0
IH0000,2025,7,70,60,-13.199999999983902,6955.439999999992,4081
IH0000,2025,7,70,80,-40.699999999989814,5638.349999999997,4068
IH0000,2025,7,70,100,-80.09999999999991,6731.490000000068,3982
IH0000,2025,7,70,110,-93.69999999999209,7353.970000000064,3884
IH0000,2025,7,70,120,-110.800000000007,8020.960000000065,3755
IH0000,2025,7,70,140,-76.90000000002419,9231.430000000018,3381
IH0000,2025,7,70,160,-114.90000000000782,9593.149999999907,2853
IH0000,2025,7,70,180,-164.70000000001664,9376.209999999837,2262
IH0000,2025,7,70,200,-154.70000000000482,8089.709999999909,1492
IH0000,2025,7,70,220,-145.29999999999063,5279.669999999901,682
IH0000,2025,7,70,240,0.0,0.0,0
IM0000,2025,7,30,60,360.899999999966,31536.890000000305,4183
IM0000,2025,7,30,80,371.9999999998936,40748.90000000015,4183
IM0000,2025,7,30,100,386.8999999999214,48187.269999999866,4183
IM0000,2025,7,30,110,422.2999999999429,52409.63000000032,4180
IM0000,2025,7,30,120,337.1999999999689,59594.98000000066,4167
IM0000,2025,7,30,140,192.29999999995198,70800.3900000003,4151
IM0000,2025,7,30,160,232.99999999995725,82015.93999999964,4149
IM0000,2025,7,30,180,307.9000000000033,87558.01000000013,4109
IM0000,2025,7,30,200,293.59999999994216,92154.50000000017,3913
IM0000,2025,7,30,220,417.3999999999305,89636.47999999963,3095
IM0000,2025,7,30,240,0.0,0.0,0
IM0000,2025,7,40,60,444.70000000002165,35677.410000000455,4183
IM0000,2025,7,40,80,455.79999999994925,43784.340000000375,4183
IM0000,2025,7,40,100,470.6999999999771,51616.10999999989,4183
IM0000,2025,7,40,110,505.6999999999971,55473.47000000045,4180
IM0000,2025,7,40,120,414.6000000000304,62509.86000000064,4167
IM0000,2025,7,40,140,267.10000000000764,74934.1500000003,4151
IM0000,2025,7,40,160,308.60000000001037,85887.89999999969,4149
IM0000,2025,7,40,180,381.10000000004766,90499.37000000053,4109
IM0000,2025,7,40,200,349.19999999999345,95724.54000000008,3913
IM0000,2025,7,40,220,379.39999999992506,92866.64000000014,3095
IM0000,2025,7,40,240,0.0,0.0,0
IM0000,2025,7,50,60,253.10000000006676,33047.37000000051,4183
IM0000,2025,7,50,80,264.19999999999436,41188.22000000013,4183
IM0000,2025,7,50,100,279.1000000000222,49325.79000000004,4183
IM0000,2025,7,50,110,313.30000000004475,53469.6300000003,4180
IM0000,2025,7,50,120,221.20000000007258,60157.46000000057,4167
IM0000,2025,7,50,140,80.3000000000502,72331.15000000004,4151
IM0000,2025,7,50,160,118.80000000005475,83167.2999999997,4149
IM0000,2025,7,50,180,197.9000000000924,86966.65000000005,4109
IM0000,2025,7,50,200,137.00000000003274,92250.37999999964,3913
IM0000,2025,7,50,220,183.60000000002583,89101.24000000035,3095
IM0000,2025,7,50,240,0.0,0.0,0
IM0000,2025,7,60,60,253.0999999999849,32008.449999999637,4183
IM0000,2025,7,60,80,264.1999999999125,38318.21999999973,4183
IM0000,2025,7,60,100,279.09999999994034,46739.86999999971,4183
IM0000,2025,7,60,110,313.09999999996035,50717.10999999977,4180
IM0000,2025,7,60,120,214.79999999999654,56813.70000000057,4167
IM0000,2025,7,60,140,80.09999999997672,69126.14999999976,4151
IM0000,2025,7,60,160,118.79999999998017,79389.57999999943,4149
IM0000,2025,7,60,180,186.90000000002874,83744.25000000032,4109
IM0000,2025,7,60,200,97.19999999996799,89191.81999999951,3913
IM0000,2025,7,60,220,151.39999999997053,85907.67999999996,3095
IM0000,2025,7,60,240,0.0,0.0,0
IM0000,2025,7,70,60,196.5000000000573,49432.89000000015,4183
IM0000,2025,7,70,80,207.5999999999849,41555.49999999959,4183
IM0000,2025,7,70,100,222.50000000001273,49159.02999999939,4183
IM0000,2025,7,70,110,255.30000000003383,52759.54999999951,4180
IM0000,2025,7,70,120,163.60000000005766,57766.4599999999,4167
IM0000,2025,7,70,140,41.5000000000382,71162.38999999933,4151
IM0000,2025,7,70,160,77.60000000004129,81076.01999999858,4149
IM0000,2025,7,70,180,159.90000000008695,85446.44999999912,4109
IM0000,2025,7,70,200,56.60000000004038,90240.09999999881,3913
IM0000,2025,7,70,220,-2.599999999980355,86601.23999999896,3095
IM0000,2025,7,70,240,0.0,0.0,0
IC0000,2025,8,30,60,900.9000000000497,54546.1700000001,4429
IC0000,2025,8,30,80,918.8000000000475,70319.99999999953,4429
IC0000,2025,8,30,100,909.8000000000129,83605.53999999983,4427
IC0000,2025,8,30,110,821.9000000000906,90729.92999999954,4425
IC0000,2025,8,30,120,1051.700000000029,103181.8099999992,4401
IC0000,2025,8,30,140,649.6000000000768,127503.45999999988,4389
IC0000,2025,8,30,160,619.4000000000569,148713.58000000016,4358
IC0000,2025,8,30,180,493.60000000005584,163504.9800000004,4217
IC0000,2025,8,30,200,539.4000000000215,173956.84000000003,3809
IC0000,2025,8,30,220,483.7000000000198,168281.51000000045,2832
IC0000,2025,8,30,240,0.0,0.0,0
IC0000,2025,8,40,60,786.5000000000064,60439.13000000008,4429
IC0000,2025,8,40,80,804.4000000000042,74479.43999999926,4429
IC0000,2025,8,40,100,795.5999999999704,86981.89999999964,4427
IC0000,2025,8,40,110,709.700000000048,95345.56999999967,4425
IC0000,2025,8,40,120,947.2999999999784,108149.44999999972,4401
IC0000,2025,8,40,140,536.200000000028,132685.7399999998,4389
IC0000,2025,8,40,160,516.6000000000031,154498.58000000016,4358
IC0000,2025,8,40,180,401.00000000002456,167644.5400000006,4217
IC0000,2025,8,40,200,415.80000000000837,177894.75999999946,3809
IC0000,2025,8,40,220,241.09999999999945,170709.55000000086,2832
IC0000,2025,8,40,240,0.0,0.0,0
IC0000,2025,8,50,60,383.6999999999998,58777.65000000025,4429
IC0000,2025,8,50,80,401.59999999999764,70518.55999999966,4429
IC0000,2025,8,50,100,392.3999999999605,82412.77999999991,4427
IC0000,2025,8,50,110,307.90000000003783,91036.28999999989,4425
IC0000,2025,8,50,120,550.8999999999678,104390.48999999987,4401
IC0000,2025,8,50,140,148.80000000001746,130392.14000000007,4389
IC0000,2025,8,50,160,128.7999999999929,152823.2600000001,4358
IC0000,2025,8,50,180,13.399999999998727,165054.70000000118,4217
IC0000,2025,8,50,200,11.199999999964348,175182.08000000037,3809
IC0000,2025,8,50,220,-232.10000000003583,169605.11000000042,2832
IC0000,2025,8,50,240,0.0,0.0,0
IC0000,2025,8,60,60,42.90000000001692,62226.88999999961,4429
IC0000,2025,8,60,80,60.800000000014734,71151.91999999949,4429
IC0000,2025,8,60,100,51.19999999997981,84468.57999999991,4427
IC0000,2025,8,60,110,-33.49999999994179,93597.52999999965,4425
IC0000,2025,8,60,120,219.69999999999436,106631.04999999999,4401
IC0000,2025,8,60,140,-194.1999999999607,133797.26000000042,4389
IC0000,2025,8,60,160,-211.19999999998163,155887.1799999998,4358
IC0000,2025,8,60,180,-336.59999999999945,167400.06000000032,4217
IC0000,2025,8,60,200,-348.20000000003165,177939.76000000047,3809
IC0000,2025,8,60,220,-578.9000000000078,171885.66999999995,2832
IC0000,2025,8,60,240,0.0,0.0,0
IC0000,2025,8,70,60,124.10000000000855,91839.05000000028,4429
IC0000,2025,8,70,80,142.00000000000637,75394.4400000004,4429
IC0000,2025,8,70,100,131.99999999997,87835.46000000059,4427
IC0000,2025,8,70,110,50.50000000004911,96719.45000000027,4425
IC0000,2025,8,70,120,303.099999999974,109161.09000000083,4401
IC0000,2025,8,70,140,-104.19999999997526,136364.9800000009,4389
IC0000,2025,8,70,160,-131.199999999998,158610.34,4358
IC0000,2025,8,70,180,-261.99999999999727,170472.02000000104,4217
IC0000,2025,8,70,200,-295.8000000000411,181998.60000000102,3809
IC0000,2025,8,70,220,-556.7000000000126,173577.67000000016,2832
IC0000,2025,8,70,240,0.0,0.0,0
IF0000,2025,8,30,60,417.50000000001637,14485.73000000055,4384
IF0000,2025,8,30,80,407.19999999999345,18388.380000000423,4384
IF0000,2025,8,30,100,457.3000000000261,22480.93000000057,4383
IF0000,2025,8,30,110,413.50000000003047,24604.010000000555,4382
IF0000,2025,8,30,120,426.700000000013,28065.410000000298,4362
IF0000,2025,8,30,140,284.60000000001673,34487.76000000018,4345
IF0000,2025,8,30,160,316.800000000032,40106.54000000023,4292
IF0000,2025,8,30,180,219.20000000004347,44205.44000000038,4102
IF0000,2025,8,30,200,37.80000000002019,46887.4200000002,3668
IF0000,2025,8,30,220,60.80000000001883,44843.559999999845,2599
IF0000,2025,8,30,240,0.0,0.0,0
IF0000,2025,8,40,60,373.3000000000984,16452.330000000493,4384
IF0000,2025,8,40,80,363.0000000000755,19794.38000000037,4384
IF0000,2025,8,40,100,412.9000000001074,23660.850000000515,4383
IF0000,2025,8,40,110,370.3000000001107,25828.490000000722,4382
IF0000,2025,8,40,120,392.3000000000907,29490.29000000035,4362
IF0000,2025,8,40,140,245.40000000008968,35871.20000000032,4345
IF0000,2025,8,40,160,274.0000000000955,41653.94000000039,4292
IF0000,2025,8,40,180,181.0000000001064,45478.36000000075,4102
IF0000,2025,8,40,200,-30.599999999904867,48035.42000000065,3668
IF0000,2025,8,40,220,-32.99999999988768,45782.160000000076,2599
IF0000,2025,8,40,240,0.0,0.0,0
IF0000,2025,8,50,60,117.30000000006748,16013.930000000639,4384
IF0000,2025,8,50,80,107.00000000004457,18950.30000000047,4384
IF0000,2025,8,50,100,156.70000000007758,22423.25000000068,4383
IF0000,2025,8,50,110,113.5000000000814,24453.970000000674,4382
IF0000,2025,8,50,120,132.5000000000632,28018.41000000044,4362
IF0000,2025,8,50,140,-11.999999999933607,34566.1200000004,4345
IF0000,2025,8,50,160,17.600000000072214,40281.26000000029,4292
IF0000,2025,8,50,180,-69.39999999991414,43805.1200000005,4102
IF0000,2025,8,50,200,-277.9999999999345,46517.46000000076,3668
IF0000,2025,8,50,220,-303.19999999989295,44964.68000000016,2599
IF0000,2025,8,50,240,0.0,0.0,0
IF0000,2025,8,60,60,-18.49999999999727,17120.37000000008,4384
IF0000,2025,8,60,80,-28.80000000002019,19409.86000000001,4384
IF0000,2025,8,60,100,20.50000000001137,23202.290000000037,4383
IF0000,2025,8,60,110,-22.499999999984993,25090.45000000022,4382
IF0000,2025,8,60,120,-2.900000000009186,28518.810000000263,4362
IF0000,2025,8,60,140,-146.60000000000764,36089.23999999988,4345
IF0000,2025,8,60,160,-118.20000000000891,41636.50000000003,4292
IF0000,2025,8,60,180,-210.99999999999636,45030.16000000005,4102
IF0000,2025,8,60,200,-409.6000000000031,48016.620000000126,3668
IF0000,2025,8,60,220,-466.3999999999792,46372.63999999953,2599
IF0000,2025,8,60,240,0.0,0.0,0
IF0000,2025,8,70,60,-50.100000000000364,26020.530000000304,4384
IF0000,2025,8,70,80,-60.40000000002328,21156.34000000017,4384
IF0000,2025,8,70,100,-11.099999999991724,24346.650000000373,4383
IF0000,2025,8,70,110,-53.49999999998772,26200.690000000668,4382
IF0000,2025,8,70,120,-34.50000000000955,29571.33000000043,4362
IF0000,2025,8,70,140,-178.6000000000131,37094.80000000013,4345
IF0000,2025,8,70,160,-144.60000000000127,42517.660000000185,4292
IF0000,2025,8,70,180,-236.79999999998472,46123.48000000017,4102
IF0000,2025,8,70,200,-439.7999999999902,49155.06000000013,3668
IF0000,2025,8,70,220,-518.599999999999,47183.079999999674,2599
IF0000,2025,8,70,240,0.0,0.0,0
IH0000,2025,8,30,60,140.69999999999163,6012.6100000001525,4334
IH0000,2025,8,30,80,94.20000000000437,7784.980000000179,4334
IH0000,2025,8,30,100,88.09999999998763,9728.530000000128,4311
IH0000,2025,8,30,110,84.40000000002328,10821.820000000096,4283
IH0000,2025,8,30,120,101.29999999999245,12010.090000000211,4199
IH0000,2025,8,30,140,72.80000000001291,14046.82000000018,3995
IH0000,2025,8,30,160,-4.699999999999818,15732.910000000214,3652
IH0000,2025,8,30,180,-43.099999999998545,16142.890000000221,3059
IH0000,2025,8,30,200,-21.599999999990814,14005.720000000001,2068
IH0000,2025,8,30,220,9.300000000009277,9399.670000000035,992
IH0000,2025,8,30,240,0.0,0.0,0
IH0000,2025,8,40,60,116.30000000000928,6615.049999999959,4334
IH0000,2025,8,40,80,69.80000000002201,8332.420000000026,4334
IH0000,2025,8,40,100,63.70000000000073,10181.56999999996,4311
IH0000,2025,8,40,110,60.80000000003383,11259.420000000071,4283
IH0000,2025,8,40,120,78.70000000000391,12567.570000000083,4199
IH0000,2025,8,40,140,55.80000000001837,14371.619999999992,3995
IH0000,2025,8,40,160,-27.90000000001146,16123.629999999996,3652
IH0000,2025,8,40,180,-80.9000000000051,16612.890000000014,3059
IH0000,2025,8,40,200,-62.60000000001082,14690.360000000032,2068
IH0000,2025,8,40,220,-62.50000000000091,9979.989999999976,992
IH0000,2025,8,40,240,0.0,0.0,0
IH0000,2025,8,50,60,-38.500000000028194,6729.689999999992,4334
IH0000,2025,8,50,80,-85.00000000001546,8351.700000000059,4334
IH0000,2025,8,50,100,-92.9000000000351,10130.929999999993,4311
IH0000,2025,8,50,110,-94.60000000000036,11200.100000000159,4283
IH0000,2025,8,50,120,-79.10000000002992,12595.290000000166,4199
IH0000,2025,8,50,140,-94.20000000000528,14484.740000000043,3995
IH0000,2025,8,50,160,-161.50000000001637,16231.110000000037,3652
IH0000,2025,8,50,180,-224.30000000001837,16687.890000000018,3059
IH0000,2025,8,50,200,-177.00000000000682,14582.920000000002,2068
IH0000,2025,8,50,220,-153.89999999998327,10062.91000000001,992
IH0000,2025,8,50,240,0.0,0.0,0
IH0000,2025,8,60,60,-47.69999999999527,7182.410000000102,4334
IH0000,2025,8,60,80,-94.19999999998254,8517.940000000155,4334
IH0000,2025,8,60,100,-97.30000000000109,10225.250000000118,4311
IH0000,2025,8,60,110,-100.5999999999649,11320.260000000218,4283
IH0000,2025,8,60,120,-83.29999999999791,12721.450000000137,4199
IH0000,2025,8,60,140,-103.39999999997417,14899.100000000108,3995
IH0000,2025,8,60,160,-176.29999999999927,16575.110000000193,3652
IH0000,2025,8,60,180,-226.90000000001055,16976.090000000215,3059
IH0000,2025,8,60,200,-196.20000000000027,14787.279999999975,2068
IH0000,2025,8,60,220,-160.29999999999563,10081.26999999996,992
IH0000,2025,8,60,240,0.0,0.0,0
IH0000,2025,8,70,60,25.499999999955435,10808.730000000096,4334
IH0000,2025,8,70,80,-21.000000000031832,8853.820000000129,4334
IH0000,2025,8,70,100,-26.900000000050568,10437.290000000095,4311
IH0000,2025,8,70,110,-29.20000000001528,11531.300000000258,4283
IH0000,2025,8,70,120,-14.500000000042292,12929.450000000204,4199
IH0000,2025,8,70,140,-43.20000000001528,15226.540000000046,3995
IH0000,2025,8,70,160,-122.30000000002474,16784.5100000001,3652
IH0000,2025,8,70,180,-179.10000000001764,17197.4900000001,3059
IH0000,2025,8,70,200,-162.799999999997,15189.080000000027,2068
IH0000,2025,8,70,220,-173.6999999999889,10228.429999999942,992
IH0000,2025,8,70,240,0.0,0.0,0
IM0000,2025,8,30,60,908.4999999999882,68717.88999999927,4457
IM0000,2025,8,30,80,885.599999999974,88341.83999999867,4457
IM0000,2025,8,30,100,899.0000000000055,104807.0799999989,4457
IM0000,2025,8,30,110,799.5999999999922,110358.73999999814,4457
IM0000,2025,8,30,120,999.4000000000033,122803.73999999794,4448
IM0000,2025,8,30,140,390.700000000008,155704.50999999803,4420
IM0000,2025,8,30,160,398.0999999999958,180692.74999999852,4420
IM0000,2025,8,30,180,330.49999999992906,196040.08999999758,4417
IM0000,2025,8,30,200,471.3000000000284,212131.5099999987,4368
IM0000,2025,8,30,220,426.80000000001564,224081.79999999798,4047
IM0000,2025,8,30,240,0.0,0.0,0
IM0000,2025,8,40,60,683.8999999999041,73907.32999999991,4457
