date,c1115,c1119,c1120,c1129,o1121,code,ym
2024-12-25,5736.799999999999,5740.4,5738.0,5752.1,5737.7,IC0000,2024-12
2024-12-26,5827.3,5834.7,5834.299999999999,5831.700000000001,5833.9,IC0000,2024-12
2024-12-27,5926.4,5917.2,5912.2,5904.700000000001,5911.9,IC0000,2024-12
2024-12-30,5850.6,5873.700000000001,5867.4,5831.9,5867.5,IC0000,2024-12
2024-12-31,5739.7,5724.6,5730.799999999999,5732.1,5731.1,IC0000,2024-12
2024-12-09,3971.8,3971.1,3971.7,3941.8,3971.8,IF0000,2024-12
2024-12-10,4036.3999999999996,4029.0,4034.6,4044.0,4034.4,IF0000,2024-12
2024-12-11,4003.5,4008.8999999999996,4007.3,3999.8999999999996,4007.2,IF0000,2024-12
2024-12-12,4014.0,4021.8,4024.9,4034.0,4024.5,IF0000,2024-12
2024-12-13,3958.6000000000004,3957.0,3957.2,3952.9,3957.1000000000004,IF0000,2024-12
2024-12-16,3912.1000000000004,3912.7,3912.3,3914.1,3911.6,IF0000,2024-12
2024-12-17,3927.6000000000004,3930.9,3932.0,3926.5,3931.8999999999996,IF0000,2024-12
2024-12-18,3935.9,3937.3999999999996,3938.7,3939.4,3938.7,IF0000,2024-12
2024-12-19,3924.5,3924.7,3924.1000000000004,3925.3999999999996,3923.9,IF0000,2024-12
2024-12-20,3952.3999999999996,3950.9,3950.5,3965.7,3950.3,IF0000,2024-12
2024-12-23,3956.2,3963.3999999999996,3959.5,3961.7,3959.6000000000004,IF0000,2024-12
2024-12-24,3979.9,3975.1000000000004,3975.1,3970.8,3975.1,IF0000,2024-12
2024-12-25,3969.1,3975.3,3974.3,3980.1000000000004,3974.2,IF0000,2024-12
2024-12-26,3991.9,3995.0,3994.5,3993.3,3994.4,IF0000,2024-12
2024-12-27,4020.1,4012.6,4006.1,3999.3999999999996,4005.7,IF0000,2024-12
2024-12-30,4005.3,4012.3999999999996,4010.7,3998.3,4010.8,IF0000,2024-12
2024-12-31,3961.8999999999996,3959.4,3962.6000000000004,3968.3,3962.9,IF0000,2024-12
2024-12-09,2676.3999999999996,2675.3,2675.8,2657.8999999999996,2676.1,IH0000,2024-12
2024-12-10,2711.4,2706.8,2711.2,2719.1000000000004,2711.3999999999996,IH0000,2024-12
2024-12-11,2689.8,2691.5,2690.5,2685.5,2690.6000000000004,IH0000,2024-12
2024-12-12,2694.3999999999996,2698.7,2697.8999999999996,2703.7,2697.8,IH0000,2024-12
2024-12-13,2649.7,2648.3999999999996,2648.3999999999996,2648.3,2648.3999999999996,IH0000,2024-12
2024-12-16,2637.8,2638.3,2637.6000000000004,2639.5,2637.5,IH0000,2024-12
2024-12-17,2651.3,2653.7,2655.5,2651.2,2655.3,IH0000,2024-12
2024-12-18,2668.9,2670.3999999999996,2670.4,2671.3,2670.4,IH0000,2024-12
2024-12-19,2665.3999999999996,2664.7,2664.0,2665.0,2663.8,IH0000,2024-12
2024-12-20,2671.1,2669.6,2669.3999999999996,2681.1,2669.3,IH0000,2024-12
2024-12-23,2688.7,2695.0,2692.4,2693.8999999999996,2692.3,IH0000,2024-12
2024-12-24,2707.5,2704.2,2703.8,2700.6000000000004,2703.7,IH0000,2024-12
2024-12-25,2705.8999999999996,2709.6000000000004,2709.1000000000004,2712.3999999999996,2709.0,IH0000,2024-12
2024-12-26,2711.8,2712.5,2712.3999999999996,2711.3,2712.3,IH0000,2024-12
2024-12-27,2723.8,2718.5,2715.6000000000004,2709.1,2715.1,IH0000,2024-12
2024-12-30,2726.1,2729.3,2728.9,2722.5,2729.1000000000004,IH0000,2024-12
2024-12-31,2707.0,2707.5,2709.3,2714.2,2709.7,IH0000,2024-12
2024-12-09,6292.7,6294.4,6293.5,6236.8,6293.6,IM0000,2024-12
2024-12-10,6428.7,6410.0,6420.2,6421.4,6420.5,IM0000,2024-12
2024-12-11,6427.4,6447.4,6444.700000000001,6439.4,6444.700000000001,IM0000,2024-12
2024-12-12,6415.4,6436.4,6455.4,6466.4,6454.5,IM0000,2024-12
2024-12-13,6378.4,6377.5,6378.4,6354.0,6378.4,IM0000,2024-12
2024-12-16,6296.200000000001,6301.4,6298.700000000001,6299.9,6298.6,IM0000,2024-12
2024-12-17,6055.5,6061.0,6059.200000000001,6041.6,6059.0,IM0000,2024-12
2024-12-18,6075.5,6079.8,6081.799999999999,6085.5,6081.799999999999,IM0000,2024-12
2024-12-19,5983.0,5989.5,5988.7,5999.7,5988.7,IM0000,2024-12
2024-12-20,6166.3,6158.4,6157.6,6180.2,6158.0,IM0000,2024-12
2024-12-23,6035.5,6040.3,6032.1,6048.1,6033.0,IM0000,2024-12
2024-12-24,6030.4,6023.5,6028.6,6022.799999999999,6028.4,IM0000,2024-12
2024-12-25,5946.2,5954.8,5953.1,5968.1,5953.7,IM0000,2024-12
2024-12-26,6062.2,6074.6,6073.700000000001,6071.0,6074.6,IM0000,2024-12
2024-12-27,6153.700000000001,6144.6,6142.200000000001,6134.3,6141.700000000001,IM0000,2024-12
2024-12-30,6051.8,6081.799999999999,6073.1,6024.7,6074.6,IM0000,2024-12
2024-12-31,5965.0,5937.8,5943.299999999999,5940.700000000001,5943.5,IM0000,2024-12
2025-01-02,5610.6,5605.799999999999,5610.0,5601.799999999999,5610.0,IC0000,2025-01
2025-01-03,5494.8,5488.4,5482.6,5464.1,5482.1,IC0000,2025-01
2025-01-06,5379.9,5361.9,5360.1,5384.4,5361.5,IC0000,2025-01
2025-01-07,5373.7,5365.9,5368.5,5369.1,5368.9,IC0000,2025-01
2025-01-08,5310.299999999999,5309.7,5298.3,5276.6,5298.299999999999,IC0000,2025-01
2025-01-09,5426.2,5405.1,5413.2,5404.7,5412.299999999999,IC0000,2025-01
2025-01-10,5380.299999999999,5387.5,5392.799999999999,5385.6,5392.799999999999,IC0000,2025-01
2025-01-13,5336.200000000001,5333.799999999999,5337.0,5317.9,5336.8,IC0000,2025-01
2025-01-14,5495.5,5487.5,5488.6,5475.2,5488.5,IC0000,2025-01
2025-01-15,5487.200000000001,5486.0,5489.799999999999,5479.5,5490.1,IC0000,2025-01
2025-01-16,5492.5,5483.6,5491.4,5488.799999999999,5491.299999999999,IC0000,2025-01
2025-01-17,5512.799999999999,5518.6,5523.799999999999,5569.700000000001,5524.0,IC0000,2025-01
2025-01-20,5599.1,5601.799999999999,5603.200000000001,5603.1,5603.1,IC0000,2025-01
2025-01-21,5575.5,5577.5,5584.9,5589.5,5585.299999999999,IC0000,2025-01
2025-01-22,5551.5,5545.7,5548.4,5551.5,5548.4,IC0000,2025-01
2025-01-23,5589.4,5592.4,5588.799999999999,5601.3,5589.3,IC0000,2025-01
2025-01-24,5626.1,5640.4,5646.1,5631.1,5645.6,IC0000,2025-01
2025-01-27,5574.3,5553.700000000001,5562.1,5568.6,5561.8,IC0000,2025-01
2025-01-02,3882.8999999999996,3880.1,3881.3,3878.1,3881.1000000000004,IF0000,2025-01
2025-01-03,3819.1,3819.8999999999996,3817.8,3812.6000000000004,3817.6000000000004,IF0000,2025-01
2025-01-06,3774.1000000000004,3764.7,3763.7,3769.1,3763.4,IF0000,2025-01
2025-01-07,3759.9,3760.3999999999996,3761.5,3763.8999999999996,3761.6,IF0000,2025-01
2025-01-08,3738.5,3744.3,3740.9,3730.6000000000004,3741.2,IF0000,2025-01
2025-01-09,3786.6000000000004,3778.8,3781.6,3778.3,3781.3,IF0000,2025-01
2025-01-10,3758.7,3760.2,3761.8999999999996,3755.1,3762.0,IF0000,2025-01
2025-01-13,3722.7,3721.5,3722.7,3712.7,3722.6000000000004,IF0000,2025-01
2025-01-14,3806.6000000000004,3798.2,3799.3,3791.7,3799.2,IF0000,2025-01
2025-01-15,3805.6000000000004,3803.8,3805.7,3801.5,3805.8,IF0000,2025-01
2025-01-16,3795.1000000000004,3788.8999999999996,3793.8,3793.5,3793.5,IF0000,2025-01
2025-01-17,3803.5,3805.3999999999996,3809.3,3816.9,3809.5,IF0000,2025-01
2025-01-20,3843.7,3845.2,3845.5,3847.3,3845.3999999999996,IF0000,2025-01
2025-01-21,3834.3,3837.7,3839.7,3842.3,3839.0,IF0000,2025-01
2025-01-22,3790.6000000000004,3786.7,3786.9,3790.8,3787.0,IF0000,2025-01
2025-01-23,3806.7,3804.5,3802.7,3811.6,3802.8,IF0000,2025-01
2025-01-24,3844.9,3850.8999999999996,3856.2,3849.1000000000004,3856.5,IF0000,2025-01
2025-01-27,3828.6000000000004,3819.5,3822.7,3828.5,3822.7,IF0000,2025-01
2025-01-02,2653.8,2652.2,2652.5,2649.9,2652.4,IH0000,2025-01
2025-01-03,2612.3,2612.2,2611.8999999999996,2608.8,2611.8,IH0000,2025-01
2025-01-06,2586.8,2579.9,2579.0,2582.3,2578.8,IH0000,2025-01
2025-01-07,2575.8999999999996,2577.3,2577.5,2581.8,2577.7,IH0000,2025-01
2025-01-08,2574.1000000000004,2579.3999999999996,2578.7,2571.9,2578.8999999999996,IH0000,2025-01
2025-01-09,2595.0,2591.3999999999996,2592.2,2591.3,2592.1,IH0000,2025-01
2025-01-10,2579.3999999999996,2581.0,2582.3999999999996,2578.1,2582.6000000000004,IH0000,2025-01
2025-01-13,2551.7,2551.5,2552.2,2546.5,2552.1,IH0000,2025-01
2025-01-14,2603.5,2598.1,2599.0,2593.8,2598.9,IH0000,2025-01
2025-01-15,2600.6000000000004,2599.7,2600.5,2597.6,2600.6000000000004,IH0000,2025-01
2025-01-16,2590.0,2585.5,2589.1,2588.1000000000004,2588.8,IH0000,2025-01
2025-01-17,2586.7,2587.0,2589.9,2594.1,2590.3,IH0000,2025-01
2025-01-20,2604.7,2605.1,2605.6000000000004,2606.7,2605.6000000000004,IH0000,2025-01
2025-01-21,2593.8999999999996,2596.5,2597.7,2599.3999999999996,2597.7,IH0000,2025-01
2025-01-22,2555.1000000000004,2551.8,2551.3,2553.6,2551.3999999999996,IH0000,2025-01
2025-01-23,2569.2,2566.9,2565.2,2573.0,2565.2,IH0000,2025-01
2025-01-24,2595.5,2600.9,2604.7,2600.8,2604.3999999999996,IH0000,2025-01
2025-01-27,2588.1,2583.1000000000004,2584.8,2588.7,2584.7,IH0000,2025-01
2025-01-02,5843.9,5835.8,5843.0,5827.0,5842.5,IM0000,2025-01
2025-01-03,5680.3,5671.200000000001,5663.7,5636.6,5663.2,IM0000,2025-01
2025-01-06,5536.200000000001,5519.4,5521.9,5548.9,5521.7,IM0000,2025-01
2025-01-07,5529.0,5520.4,5524.200000000001,5516.299999999999,5525.6,IM0000,2025-01
2025-01-08,5469.7,5465.7,5453.6,5425.5,5453.1,IM0000,2025-01
2025-01-09,5600.5,5576.6,5584.9,5575.5,5584.7,IM0000,2025-01
2025-01-10,5535.9,5548.5,5554.700000000001,5546.6,5554.9,IM0000,2025-01
2025-01-13,5473.6,5476.700000000001,5481.200000000001,5452.4,5481.6,IM0000,2025-01
2025-01-14,5689.4,5686.200000000001,5688.200000000001,5674.5,5688.3,IM0000,2025-01
2025-01-15,5706.6,5704.9,5706.5,5690.9,5706.5,IM0000,2025-01
2025-01-16,5722.299999999999,5709.4,5717.6,5715.799999999999,5717.5,IM0000,2025-01
2025-01-17,5727.7,5737.9,5742.9,5811.200000000001,5742.5,IM0000,2025-01
2025-01-20,5840.4,5846.0,5846.4,5851.200000000001,5846.7,IM0000,2025-01
2025-01-21,5808.3,5811.1,5819.700000000001,5831.2,5820.8,IM0000,2025-01
2025-01-22,5788.8,5783.5,5786.6,5789.7,5787.2,IM0000,2025-01
2025-01-23,5846.9,5845.8,5839.9,5857.200000000001,5839.9,IM0000,2025-01
2025-01-24,5882.1,5892.5,5898.9,5881.9,5898.0,IM0000,2025-01
2025-01-27,5826.1,5809.200000000001,5816.1,5824.0,5817.0,IM0000,2025-01
2025-02-05,5595.200000000001,5595.9,5598.7,5592.9,5598.3,IC0000,2025-02
2025-02-06,5696.1,5702.2,5700.9,5686.0,5701.1,IC0000,2025-02
2025-02-10,5816.2,5826.5,5825.3,5822.7,5825.200000000001,IC0000,2025-02
2025-02-11,5803.6,5801.3,5809.5,5816.799999999999,5809.5,IC0000,2025-02
2025-02-12,5856.6,5856.1,5855.0,5823.4,5855.1,IC0000,2025-02
2025-02-13,5868.5,5874.7,5873.799999999999,5868.3,5874.1,IC0000,2025-02
2025-02-14,5925.200000000001,5921.8,5919.1,5917.2,5917.700000000001,IC0000,2025-02
2025-02-17,5925.4,5914.6,5909.4,5909.0,5908.9,IC0000,2025-02
2025-02-18,5902.9,5900.7,5904.9,5907.6,5905.1,IC0000,2025-02
2025-02-19,5889.9,5880.9,5882.5,5882.5,5881.7,IC0000,2025-02
2025-02-20,5888.0,5884.4,5889.7,5898.6,5890.4,IC0000,2025-02
2025-02-21,5989.3,5997.3,6003.4,6019.7,6003.9,IC0000,2025-02
2025-02-24,6017.799999999999,6022.2,6012.8,6001.2,6012.200000000001,IC0000,2025-02
2025-02-25,5987.9,5989.200000000001,5989.3,5994.1,5989.1,IC0000,2025-02
2025-02-26,6006.8,5989.9,5992.7,5970.7,5992.8,IC0000,2025-02
2025-02-27,5919.9,5911.9,5912.2,5928.0,5911.5,IC0000,2025-02
2025-02-28,5885.9,5884.9,5882.7,5880.3,5882.799999999999,IC0000,2025-02
2025-02-05,3804.1,3805.3,3805.5,3800.3,3805.3,IF0000,2025-02
2025-02-06,3830.6000000000004,3833.9,3830.1,3824.8999999999996,3830.1,IF0000,2025-02
2025-02-10,3886.9,3890.2,3888.5,3890.0,3887.9,IF0000,2025-02
2025-02-11,3874.8999999999996,3874.7,3877.3,3884.1000000000004,3876.9,IF0000,2025-02
2025-02-12,3885.8,3886.3,3884.9,3875.5,3885.2,IF0000,2025-02
2025-02-13,3914.8999999999996,3918.2,3919.2,3910.1,3919.1,IF0000,2025-02
2025-02-14,3939.7,3937.9,3937.6000000000004,3938.2,3937.6000000000004,IF0000,2025-02
2025-02-17,3942.5,3937.6000000000004,3935.3,3937.4,3935.2,IF0000,2025-02
2025-02-18,3960.3,3956.6000000000004,3957.9,3960.5,3958.4,IF0000,2025-02
2025-02-19,3934.2,3931.9,3931.7,3931.1000000000004,3931.7,IF0000,2025-02
2025-02-20,3918.0,3916.5,3918.6000000000004,3919.5,3918.5,IF0000,2025-02
2025-02-21,3968.3,3971.9,3974.5,3981.7,3974.7,IF0000,2025-02
2025-02-24,3977.5,3982.0,3977.7,3972.1,3977.6000000000004,IF0000,2025-02
2025-02-25,3946.9,3950.6000000000004,3950.8,3952.3,3950.8,IF0000,2025-02
2025-02-26,3946.2,3939.8999999999996,3939.6000000000004,3925.5,3939.7,IF0000,2025-02
2025-02-27,3939.3,3934.2,3936.1,3945.0,3936.1,IF0000,2025-02
2025-02-28,3933.3,3931.0,3929.7,3932.2,3929.8,IF0000,2025-02
2025-02-05,2567.1000000000004,2568.5,2568.8,2567.3,2568.7,IH0000,2025-02
2025-02-06,2579.8,2581.3999999999996,2578.9,2576.5,2578.9,IH0000,2025-02
2025-02-10,2621.0,2621.7,2620.6000000000004,2622.3,2620.6000000000004,IH0000,2025-02
2025-02-11,2611.3,2611.6000000000004,2612.3,2616.3,2612.3,IH0000,2025-02
2025-02-12,2621.7,2622.2,2621.9,2615.9,2622.1000000000004,IH0000,2025-02
2025-02-13,2651.2,2653.1000000000004,2654.3,2648.8,2654.2,IH0000,2025-02
2025-02-14,2657.5,2657.6000000000004,2657.6000000000004,2657.2,2657.6000000000004,IH0000,2025-02
2025-02-17,2661.2,2659.1,2658.1,2659.5,2658.1,IH0000,2025-02
2025-02-18,2679.7,2677.0,2678.3999999999996,2679.4,2678.3,IH0000,2025-02
2025-02-19,2669.3999999999996,2667.9,2667.3,2667.2,2667.2,IH0000,2025-02
2025-02-20,2648.3999999999996,2648.8,2649.8,2648.8999999999996,2649.9,IH0000,2025-02
2025-02-21,2682.1,2683.5,2685.9,2690.8999999999996,2685.5,IH0000,2025-02
2025-02-24,2681.3,2685.3999999999996,2683.0,2679.6,2682.9,IH0000,2025-02
2025-02-25,2660.5,2663.3,2663.5,2663.0,2663.5,IH0000,2025-02
2025-02-26,2658.3,2655.5,2655.3,2646.8,2655.3999999999996,IH0000,2025-02
2025-02-27,2661.6,2658.2,2659.5,2665.6000000000004,2659.7,IH0000,2025-02
2025-02-28,2666.8,2665.6000000000004,2663.9,2666.5,2663.7,IH0000,2025-02
2025-02-05,5876.1,5878.1,5882.5,5876.1,5882.1,IM0000,2025-02
2025-02-06,5966.299999999999,5972.4,5969.4,5953.200000000001,5970.1,IM0000,2025-02
2025-02-10,6108.6,6122.5,6119.4,6118.2,6119.3,IM0000,2025-02
2025-02-11,6115.3,6115.6,6126.3,6131.0,6126.700000000001,IM0000,2025-02
2025-02-12,6195.700000000001,6193.8,6191.9,6155.700000000001,6192.4,IM0000,2025-02
2025-02-13,6176.4,6182.3,6181.3,6177.799999999999,6181.1,IM0000,2025-02
2025-02-14,6202.299999999999,6197.1,6194.5,6191.6,6194.5,IM0000,2025-02
2025-02-17,6240.299999999999,6227.6,6222.299999999999,6223.6,6222.1,IM0000,2025-02
2025-02-18,6195.2,6192.6,6197.4,6200.5,6197.4,IM0000,2025-02
2025-02-19,6198.4,6190.200000000001,6190.9,6189.3,6190.5,IM0000,2025-02
2025-02-20,6216.2,6209.1,6215.9,6227.2,6215.9,IM0000,2025-02
2025-02-21,6345.200000000001,6358.1,6363.3,6385.5,6363.3,IM0000,2025-02
2025-02-24,6386.1,6394.0,6377.1,6367.8,6377.1,IM0000,2025-02
2025-02-25,6395.5,6397.8,6396.8,6397.8,6397.4,IM0000,2025-02
2025-02-26,6439.700000000001,6421.6,6421.700000000001,6394.4,6421.5,IM0000,2025-02
2025-02-27,6350.9,6343.299999999999,6343.0,6357.2,6343.0,IM0000,2025-02
2025-02-28,6279.6,6278.299999999999,6276.700000000001,6283.5,6277.3,IM0000,2025-02
2025-03-03,5901.0,5891.2,5893.4,5889.8,5893.700000000001,IC0000,2025-03
2025-03-04,5867.799999999999,5879.4,5876.4,5875.1,5876.4,IC0000,2025-03
2025-03-05,5861.9,5851.0,5858.5,5861.799999999999,5858.299999999999,IC0000,2025-03
2025-03-06,6011.0,6016.4,6021.9,6032.4,6021.4,IC0000,2025-03
2025-03-07,6022.0,6015.4,6015.4,6016.6,6014.1,IC0000,2025-03
2025-03-10,5940.4,5942.7,5936.9,5934.8,5935.7,IC0000,2025-03
2025-03-11,5955.799999999999,5958.6,5955.3,5951.6,5955.3,IC0000,2025-03
2025-03-12,6023.799999999999,6016.1,6015.200000000001,6019.4,6016.200000000001,IC0000,2025-03
2025-03-13,5955.799999999999,5947.1,5941.5,5938.4,5941.299999999999,IC0000,2025-03
2025-03-14,6079.799999999999,6085.6,6078.299999999999,6078.6,6079.0,IC0000,2025-03
2025-03-17,6087.9,6085.7,6083.4,6086.9,6083.8,IC0000,2025-03
2025-03-18,5979.9,5987.1,5986.7,5972.8,5986.9,IC0000,2025-03
2025-03-19,5950.6,5952.9,5950.6,5945.8,5950.0,IC0000,2025-03
2025-03-20,5941.3,5936.4,5931.6,5935.6,5931.799999999999,IC0000,2025-03
2025-03-21,5844.8,5831.9,5833.7,5812.1,5833.3,IC0000,2025-03
2025-03-24,5796.0,5798.5,5798.5,5787.7,5798.2,IC0000,2025-03
2025-03-25,5793.200000000001,5774.799999999999,5769.4,5776.3,5769.3,IC0000,2025-03
2025-03-26,5823.6,5818.9,5821.0,5830.0,5821.2,IC0000,2025-03
2025-03-27,5826.1,5824.7,5827.4,5819.0,5826.4,IC0000,2025-03
2025-03-28,5770.7,5761.3,5761.1,5769.0,5761.1,IC0000,2025-03
2025-03-31,5688.6,5683.4,5680.7,5649.799999999999,5680.6,IC0000,2025-03
2025-03-03,3917.7,3914.5,3914.7,3913.1000000000004,3914.5,IF0000,2025-03
2025-03-04,3875.0,3877.5,3875.6000000000004,3877.8,3875.7,IF0000,2025-03
2025-03-05,3884.3,3882.2,3887.3999999999996,3888.2,3887.5,IF0000,2025-03
2025-03-06,3943.7,3943.2,3946.9,3956.3,3946.9,IF0000,2025-03
2025-03-07,3947.1,3944.5,3944.5,3947.6,3944.2,IF0000,2025-03
2025-03-10,3900.5,3902.9,3900.0,3900.7,3899.6000000000004,IF0000,2025-03
2025-03-11,3900.6000000000004,3902.5,3900.5,3900.9,3900.5,IF0000,2025-03
2025-03-12,3922.3,3918.5,3918.0,3919.5,3918.0,IF0000,2025-03
2025-03-13,3917.7,3916.6000000000004,3912.3,3911.2,3912.3,IF0000,2025-03
2025-03-14,4010.2,4015.6000000000004,4010.3,4009.1,4010.0,IF0000,2025-03
2025-03-17,4004.4,4002.6,4001.3,4002.8,4001.1,IF0000,2025-03
2025-03-18,3982.5,3985.5,3984.8999999999996,3982.9,3984.8999999999996,IF0000,2025-03
2025-03-19,3989.2,3990.3999999999996,3988.4,3986.9,3988.3,IF0000,2025-03
2025-03-20,3971.2,3969.3,3966.9,3968.9,3966.8,IF0000,2025-03
2025-03-21,3909.8,3904.6000000000004,3907.3,3898.4,3907.5,IF0000,2025-03
2025-03-24,3894.5,3897.3999999999996,3897.3999999999996,3892.5,3897.5,IF0000,2025-03
2025-03-25,3903.0,3896.5,3894.1,3895.1000000000004,3893.9,IF0000,2025-03
2025-03-26,3904.3,3902.0,3902.6000000000004,3904.7,3902.6000000000004,IF0000,2025-03
2025-03-27,3912.2,3910.7,3912.2,3907.1,3912.0,IF0000,2025-03
2025-03-28,3885.8999999999996,3879.5,3878.0,3879.3,3878.1,IF0000,2025-03
2025-03-31,3854.1000000000004,3859.2,3857.9,3837.8,3857.4,IF0000,2025-03
2025-03-03,2650.7,2649.1000000000004,2649.3999999999996,2647.4,2649.3,IH0000,2025-03
2025-03-04,2618.8,2620.5,2618.7,2621.1000000000004,2618.5,IH0000,2025-03
2025-03-05,2632.3,2630.3999999999996,2634.1,2637.8,2634.3999999999996,IH0000,2025-03
2025-03-06,2673.1000000000004,2671.6000000000004,2674.7,2680.6000000000004,2674.6000000000004,IH0000,2025-03
2025-03-07,2681.0,2679.5,2679.7,2682.9,2679.6000000000004,IH0000,2025-03
2025-03-10,2649.0,2652.0,2650.2,2650.0,2650.1,IH0000,2025-03
2025-03-11,2654.8,2656.8,2655.8,2657.6,2655.8,IH0000,2025-03
2025-03-12,2668.7,2666.1,2666.3,2665.3,2666.3,IH0000,2025-03
2025-03-13,2674.7,2674.7,2672.3,2670.5,2672.3,IH0000,2025-03
2025-03-14,2747.3,2751.3999999999996,2747.0,2747.2,2747.0,IH0000,2025-03
2025-03-17,2745.7,2744.9,2744.2,2743.9,2744.2,IH0000,2025-03
2025-03-18,2742.6000000000004,2743.3999999999996,2743.3,2742.7,2743.2,IH0000,2025-03
2025-03-19,2747.1,2747.5,2746.3,2745.7,2746.3,IH0000,2025-03
2025-03-20,2727.1,2725.5,2724.3999999999996,2727.1000000000004,2724.3,IH0000,2025-03
2025-03-21,2689.2,2685.5,2687.9,2682.3,2688.0,IH0000,2025-03
2025-03-24,2681.6000000000004,2684.0,2684.1000000000004,2681.7,2684.1000000000004,IH0000,2025-03
2025-03-25,2688.6000000000004,2685.8,2684.8,2684.7,2684.6000000000004,IH0000,2025-03
2025-03-26,2683.9,2682.6,2682.6000000000004,2684.3999999999996,2682.7,IH0000,2025-03
2025-03-27,2694.4,2694.0,2694.8999999999996,2692.7,2694.8,IH0000,2025-03
2025-03-28,2678.6000000000004,2673.9,2672.4,2670.6000000000004,2672.5,IH0000,2025-03
2025-03-31,2661.5,2667.3,2666.3,2655.3999999999996,2666.3,IH0000,2025-03
2025-03-03,6292.4,6282.8,6284.7,6276.0,6284.5,IM0000,2025-03
2025-03-04,6250.1,6263.3,6260.2,6261.0,6260.2,IM0000,2025-03
2025-03-05,6259.5,6248.7,6254.9,6260.4,6255.5,IM0000,2025-03
2025-03-06,6457.6,6459.4,6467.6,6486.6,6467.1,IM0000,2025-03
2025-03-07,6480.700000000001,6474.5,6473.7,6475.2,6472.6,IM0000,2025-03
2025-03-10,6404.9,6410.1,6400.4,6399.5,6399.3,IM0000,2025-03
2025-03-11,6420.8,6422.0,6418.299999999999,6411.799999999999,6418.9,IM0000,2025-03
2025-03-12,6526.2,6517.9,6517.200000000001,6527.9,6517.3,IM0000,2025-03
2025-03-13,6403.6,6396.4,6391.5,6391.700000000001,6391.4,IM0000,2025-03
2025-03-14,6530.3,6533.6,6527.299999999999,6528.9,6526.6,IM0000,2025-03
2025-03-17,6544.1,6544.4,6540.5,6547.8,6540.4,IM0000,2025-03
2025-03-18,6577.0,6587.9,6589.1,6579.0,6589.1,IM0000,2025-03
2025-03-19,6564.9,6563.9,6562.0,6559.799999999999,6562.4,IM0000,2025-03
2025-03-20,6356.8,6350.0,6347.2,6353.299999999999,6347.5,IM0000,2025-03
2025-03-21,6212.8,6192.200000000001,6193.5,6175.3,6193.4,IM0000,2025-03
2025-03-24,6129.7,6128.3,6127.6,6118.6,6127.7,IM0000,2025-03
2025-03-25,6106.0,6081.2,6078.0,6085.5,6078.1,IM0000,2025-03
2025-03-26,6161.4,6154.4,6157.6,6168.3,6157.7,IM0000,2025-03
2025-03-27,6162.9,6160.4,6162.4,6151.5,6162.1,IM0000,2025-03
2025-03-28,6090.5,6076.4,6080.6,6088.799999999999,6079.5,IM0000,2025-03
2025-03-31,6017.2,6014.200000000001,6007.6,5981.9,6007.6,IM0000,2025-03
2025-04-01,5765.3,5771.5,5774.5,5769.700000000001,5774.4,IC0000,2025-04
2025-04-02,5774.7,5769.9,5770.4,5767.9,5770.5,IC0000,2025-04
2025-04-03,5706.799999999999,5705.200000000001,5709.4,5701.4,5709.4,IC0000,2025-04
2025-04-07,5220.2,5206.200000000001,5202.200000000001,5209.799999999999,5202.1,IC0000,2025-04
2025-04-08,5160.5,5181.799999999999,5167.6,5168.2,5166.799999999999,IC0000,2025-04
2025-04-09,5166.0,5165.200000000001,5161.3,5216.3,5162.5,IC0000,2025-04
2025-04-10,5392.4,5399.1,5397.4,5380.9,5397.5,IC0000,2025-04
2025-04-11,5397.9,5384.4,5388.3,5391.9,5389.0,IC0000,2025-04
2025-04-14,5471.6,5475.0,5474.1,5469.4,5473.0,IC0000,2025-04
2025-04-15,5400.6,5393.6,5389.5,5398.9,5389.5,IC0000,2025-04
2025-04-16,5338.5,5334.7,5332.5,5322.1,5332.5,IC0000,2025-04
2025-04-17,5447.6,5447.4,5449.0,5449.6,5449.1,IC0000,2025-04
2025-04-18,5380.1,5382.6,5381.299999999999,5381.1,5381.4,IC0000,2025-04
2025-04-21,5476.799999999999,5476.6,5476.7,5476.799999999999,5476.7,IC0000,2025-04
2025-04-22,5477.200000000001,5478.0,5477.1,5479.6,5477.5,IC0000,2025-04
2025-04-23,5486.6,5495.1,5500.0,5501.4,5499.9,IC0000,2025-04
2025-04-24,5447.1,5446.4,5449.3,5452.5,5449.200000000001,IC0000,2025-04
2025-04-25,5539.4,5526.4,5524.5,5533.6,5524.4,IC0000,2025-04
2025-04-28,5469.4,5474.1,5474.9,5473.200000000001,5474.3,IC0000,2025-04
2025-04-29,5484.9,5483.9,5483.799999999999,5486.5,5483.6,IC0000,2025-04
2025-04-30,5517.4,5520.6,5521.9,5518.3,5521.8,IC0000,2025-04
2025-04-01,3870.9,3872.8999999999996,3873.8999999999996,3870.2,3873.8,IF0000,2025-04
2025-04-02,3867.2,3866.2,3866.8999999999996,3864.3,3867.3,IF0000,2025-04
2025-04-03,3836.5,3834.3,3836.7,3830.1,3836.5,IF0000,2025-04
2025-04-07,3570.3999999999996,3558.8,3554.1,3564.4,3554.0,IF0000,2025-04
2025-04-08,3544.3,3551.7,3547.1000000000004,3557.6000000000004,3546.8999999999996,IF0000,2025-04
2025-04-09,3577.2,3575.6,3574.5,3602.3,3574.5,IF0000,2025-04
