win,avg_spread,n,code,year,month
645,0.3993478338768234,27907,IF0000,2025,2
660,0.4008830022075265,28086,IF0000,2025,2
675,0.40822346857019537,27458,IF0000,2025,2
690,0.6705882352940963,17,IF0000,2025,2
780,0.4074837886680318,28221,IF0000,2025,2
795,0.40085476438235007,26908,IF0000,2025,2
810,0.4033989007810341,27656,IF0000,2025,2
825,0.40271607613683935,27687,IF0000,2025,2
840,0.40814112236834693,27834,IF0000,2025,2
855,0.3947958337838495,27747,IF0000,2025,2
870,0.38665916918537296,28454,IF0000,2025,2
885,0.3614420062696236,29348,IF0000,2025,2
900,0.8666666666666364,12,IF0000,2025,2
570,0.39800886464373364,29330,IH0000,2025,2
585,0.37233774190062424,27749,IH0000,2025,2
600,0.3511804663117458,27235,IH0000,2025,2
615,0.3660196086151971,25397,IH0000,2025,2
630,0.3433604440504244,25943,IH0000,2025,2
645,0.35112741216186927,23993,IH0000,2025,2
660,0.3572504171584361,24571,IH0000,2025,2
675,0.37174711661683935,23410,IH0000,2025,2
690,0.5000000000000455,10,IH0000,2025,2
780,0.3701638542430921,24534,IH0000,2025,2
795,0.33852000894254214,22365,IH0000,2025,2
810,0.3408641202254198,23955,IH0000,2025,2
825,0.3449900629347373,24152,IH0000,2025,2
840,0.343120442343129,24958,IH0000,2025,2
855,0.33542907107464953,24017,IH0000,2025,2
870,0.3361308116627234,25380,IH0000,2025,2
885,0.3255715367146219,26420,IH0000,2025,2
900,0.5777777777777575,9,IH0000,2025,2
570,0.7583009057912425,30581,IM0000,2025,2
585,0.6941839879352892,30502,IM0000,2025,2
600,0.6833750164539407,30388,IM0000,2025,2
615,0.6921294446664821,30036,IM0000,2025,2
630,0.6790688367129742,29984,IM0000,2025,2
645,0.6690477785968764,29846,IM0000,2025,2
660,0.6824981552291458,29814,IM0000,2025,2
675,0.6606693855540208,29669,IM0000,2025,2
690,1.1750000000000682,16,IM0000,2025,2
780,0.6485980683755553,29923,IM0000,2025,2
795,0.6311502140091577,29438,IM0000,2025,2
810,0.6146931662031087,29837,IM0000,2025,2
825,0.5984334728034097,29875,IM0000,2025,2
840,0.6069590213250285,29918,IM0000,2025,2
855,0.5846915894106871,29879,IM0000,2025,2
870,0.5785082596363114,29965,IM0000,2025,2
885,0.4739136160127342,30376,IM0000,2025,2
900,0.9124999999997954,16,IM0000,2025,2
570,0.980318348031869,37192,IC0000,2025,3
585,0.8806934507430225,36340,IC0000,2025,3
600,0.8455620482428458,36109,IC0000,2025,3
615,0.8509915014164705,35300,IC0000,2025,3
630,0.8769738730979401,34830,IC0000,2025,3
645,0.8686538461538912,34320,IC0000,2025,3
660,0.902058762365976,33661,IC0000,2025,3
675,0.9117562619013119,34135,IC0000,2025,3
690,1.6000000000000287,19,IC0000,2025,3
780,0.9212752415668829,34566,IC0000,2025,3
795,0.8681978479067148,33177,IC0000,2025,3
810,0.842894475984522,33291,IC0000,2025,3
825,0.8444862942038353,33453,IC0000,2025,3
840,0.8079628981449347,34284,IC0000,2025,3
855,0.8267880441229022,33724,IC0000,2025,3
870,0.7935521826097496,33996,IC0000,2025,3
885,0.6351250392084611,35069,IC0000,2025,3
900,0.8615384615385175,13,IC0000,2025,3
570,0.44263953926478633,37158,IF0000,2025,3
585,0.41035074131447646,36152,IF0000,2025,3
600,0.3998477929984994,35478,IF0000,2025,3
615,0.413767670559337,34167,IF0000,2025,3
630,0.4049796688078471,33938,IF0000,2025,3
645,0.4074952817471286,33381,IF0000,2025,3
660,0.4047991372337731,33381,IF0000,2025,3
675,0.41342031686861935,33263,IF0000,2025,3
690,0.5066666666666909,15,IF0000,2025,3
780,0.4113418108132165,34051,IF0000,2025,3
795,0.3986348122867129,32816,IF0000,2025,3
810,0.3896215043394521,33184,IF0000,2025,3
825,0.39197487575084417,32797,IF0000,2025,3
840,0.40171561327219013,33574,IF0000,2025,3
855,0.40480024397683656,32790,IF0000,2025,3
870,0.38787640109059396,33010,IF0000,2025,3
885,0.35560227272730943,35200,IF0000,2025,3
900,0.5058823529411444,17,IF0000,2025,3
570,0.3977869373980116,36149,IH0000,2025,3
585,0.3618154293686499,33689,IH0000,2025,3
600,0.36798437354666447,32253,IH0000,2025,3
615,0.3626881249789647,29701,IH0000,2025,3
630,0.35399009731944564,29285,IH0000,2025,3
645,0.34874357611199863,28215,IH0000,2025,3
660,0.3523008547008589,29250,IH0000,2025,3
675,0.3720551507064898,29229,IH0000,2025,3
690,0.4933333333333091,15,IH0000,2025,3
780,0.3613095830430844,30147,IH0000,2025,3
795,0.34013329056629593,28059,IH0000,2025,3
810,0.34239709959478637,28134,IH0000,2025,3
825,0.33808137419024076,27478,IH0000,2025,3
840,0.3483937967321981,28888,IH0000,2025,3
855,0.3513948157291347,28355,IH0000,2025,3
870,0.3459987032044484,29303,IH0000,2025,3
885,0.3338752196836623,31864,IH0000,2025,3
900,0.5846153846154476,13,IH0000,2025,3
570,0.7715390728477494,37750,IM0000,2025,3
585,0.6811042487488639,37564,IM0000,2025,3
600,0.6467629548549706,37457,IM0000,2025,3
615,0.6650446416530098,37073,IM0000,2025,3
630,0.6541358676522893,36933,IM0000,2025,3
645,0.6365481400438144,36560,IM0000,2025,3
660,0.6543073213503467,36496,IM0000,2025,3
675,0.6836387578185689,36452,IM0000,2025,3
690,1.1666666666668182,18,IM0000,2025,3
780,0.6699603337437323,36555,IM0000,2025,3
795,0.6136209860795855,36062,IM0000,2025,3
810,0.6280414078675465,36225,IM0000,2025,3
825,0.6164744827586784,36250,IM0000,2025,3
840,0.6011588815700187,36587,IM0000,2025,3
855,0.6220137413427409,36241,IM0000,2025,3
870,0.5903784372448193,36730,IM0000,2025,3
885,0.4781000802783851,37370,IM0000,2025,3
900,0.658823529411861,17,IM0000,2025,3
570,1.1801364344416612,37234,IC0000,2025,4
585,1.083494448433981,36206,IC0000,2025,4
600,1.0134060313088729,35581,IC0000,2025,4
615,0.9969198823325937,34674,IC0000,2025,4
630,1.0078876411152975,33749,IC0000,2025,4
645,0.9531766005769974,32582,IC0000,2025,4
660,0.9957745185094451,32659,IC0000,2025,4
675,1.0126818420483692,32377,IC0000,2025,4
690,1.933333333333394,18,IC0000,2025,4
780,0.9862251344283519,34033,IC0000,2025,4
795,0.9131454808478386,31798,IC0000,2025,4
810,0.8858741347156682,31637,IC0000,2025,4
825,0.9019760498795787,30313,IC0000,2025,4
840,0.8900745840504865,31374,IC0000,2025,4
855,0.9051576123406998,29820,IC0000,2025,4
870,0.8791079736884313,31165,IC0000,2025,4
885,0.6997068896362801,32411,IC0000,2025,4
900,0.6727272727272396,11,IC0000,2025,4
570,0.5244956927980154,37031,IF0000,2025,4
585,0.49226418792179455,35717,IF0000,2025,4
600,0.4716484907778086,34753,IF0000,2025,4
615,0.44499129704102247,33322,IF0000,2025,4
630,0.4408479363440563,32927,IF0000,2025,4
645,0.42300219766222497,31397,IF0000,2025,4
660,0.42955258902243637,31537,IF0000,2025,4
675,0.44689351507109815,30887,IF0000,2025,4
780,0.4340273574627926,33044,IF0000,2025,4
795,0.42383143777530635,30422,IF0000,2025,4
810,0.432110327132793,31180,IF0000,2025,4
825,0.4324109625314573,30212,IF0000,2025,4
840,0.42495147228164903,30395,IF0000,2025,4
855,0.4154830632260011,28754,IF0000,2025,4
870,0.40400454324195106,30815,IF0000,2025,4
885,0.3614503701465881,33095,IF0000,2025,4
900,0.7578947368421579,19,IF0000,2025,4
690,0.5999999999999697,15,IF0000,2025,4
570,0.466776215011886,35905,IH0000,2025,4
585,0.41423295198633037,33303,IH0000,2025,4
600,0.3985387607932754,31617,IH0000,2025,4
615,0.39170304175976756,29095,IH0000,2025,4
630,0.3749331295376485,28787,IH0000,2025,4
645,0.37366817742776093,26918,IH0000,2025,4
660,0.3752383693735943,27793,IH0000,2025,4
675,0.3799977441064813,26597,IH0000,2025,4
690,0.42352941176469516,17,IH0000,2025,4
780,0.37089300758215643,28488,IH0000,2025,4
795,0.35099651120824665,24937,IH0000,2025,4
810,0.3582318025617069,25608,IH0000,2025,4
825,0.3779743268628671,25552,IH0000,2025,4
840,0.38313844800411856,27281,IH0000,2025,4
855,0.37070128250108464,25653,IH0000,2025,4
870,0.37386920091408726,27569,IH0000,2025,4
885,0.3401521178754838,31423,IH0000,2025,4
900,0.4714285714285649,14,IH0000,2025,4
570,0.9462461269564336,37761,IM0000,2025,4
585,0.8100053191490232,37600,IM0000,2025,4
600,0.7823442811639183,37359,IM0000,2025,4
615,0.7426379784022812,36763,IM0000,2025,4
630,0.7519275620799221,36445,IM0000,2025,4
645,0.7283971251881033,35898,IM0000,2025,4
660,0.7224773061655664,36023,IM0000,2025,4
675,0.7351955932109343,35763,IM0000,2025,4
690,1.3300000000000183,20,IM0000,2025,4
780,0.7158121993879027,36592,IM0000,2025,4
795,0.6698173399961153,35421,IM0000,2025,4
810,0.6681069184211894,34531,IM0000,2025,4
825,0.6641771627935021,33822,IM0000,2025,4
840,0.650925253464334,34423,IM0000,2025,4
855,0.6580546748819308,33434,IM0000,2025,4
870,0.6103178312690547,34232,IM0000,2025,4
885,0.48913683733585417,35312,IM0000,2025,4
900,0.7999999999999425,19,IM0000,2025,4
570,0.7740399385561182,33852,IC0000,2025,5
585,0.6792299283372049,32932,IC0000,2025,5
600,0.6554356135898332,32701,IC0000,2025,5
615,0.6466725708502319,31616,IC0000,2025,5
630,0.6566584383526155,30788,IC0000,2025,5
645,0.6357919952091263,30057,IC0000,2025,5
660,0.6461604917760712,30095,IC0000,2025,5
675,0.6659840425532071,30080,IC0000,2025,5
690,0.9888888888887979,18,IC0000,2025,5
780,0.7013768382968607,29851,IC0000,2025,5
795,0.6602939591044688,27827,IC0000,2025,5
810,0.6615167548500749,28350,IC0000,2025,5
825,0.6439695970170691,27892,IC0000,2025,5
840,0.6246464783478723,29489,IC0000,2025,5
855,0.62058572647143,28136,IC0000,2025,5
870,0.6112457519481117,29131,IC0000,2025,5
885,0.5199832290524974,31006,IC0000,2025,5
900,0.9444444444445961,18,IC0000,2025,5
570,0.4098993438047723,33679,IF0000,2025,5
585,0.3617748704023909,32408,IF0000,2025,5
600,0.3554713910104235,31948,IF0000,2025,5
615,0.3597898355658082,30833,IF0000,2025,5
630,0.3537237986115958,29674,IF0000,2025,5
645,0.3456189780514209,28749,IF0000,2025,5
660,0.35091952025031403,28765,IF0000,2025,5
675,0.35858008658010193,28875,IF0000,2025,5
690,0.42666666666658176,15,IF0000,2025,5
780,0.3629845162631342,28869,IF0000,2025,5
795,0.3496875235298547,26562,IF0000,2025,5
810,0.34418024365184857,27252,IF0000,2025,5
825,0.34033057851240367,26620,IF0000,2025,5
840,0.35483642793988196,28275,IF0000,2025,5
855,0.34086430232129855,27097,IF0000,2025,5
870,0.3346112141033409,28589,IF0000,2025,5
885,0.3206800127105525,31470,IF0000,2025,5
900,0.4250000000000398,16,IF0000,2025,5
570,0.37791832975132716,32570,IH0000,2025,5
585,0.3277777777777968,29556,IH0000,2025,5
600,0.3235236495941989,28584,IH0000,2025,5
615,0.31958261650086633,26738,IH0000,2025,5
630,0.31112414467253036,25575,IH0000,2025,5
645,0.30899132046852884,23734,IH0000,2025,5
660,0.31708816079066093,24081,IH0000,2025,5
675,0.332010813058848,24045,IH0000,2025,5
690,0.4823529411764599,17,IH0000,2025,5
780,0.3222428398547804,24790,IH0000,2025,5
795,0.30166812993855047,20502,IH0000,2025,5
810,0.301121704991591,21396,IH0000,2025,5
825,0.30614772224679576,20349,IH0000,2025,5
840,0.30948402101817907,23218,IH0000,2025,5
855,0.3054247406073783,21107,IH0000,2025,5
870,0.3060141560641008,23029,IH0000,2025,5
885,0.29151392218329936,27115,IH0000,2025,5
900,0.28000000000006364,10,IH0000,2025,5
570,0.6993591431832906,34173,IM0000,2025,5
585,0.5885236736015937,33983,IM0000,2025,5
600,0.5711947530135545,33848,IM0000,2025,5
615,0.570465623972075,33439,IM0000,2025,5
630,0.5719975750228047,32990,IM0000,2025,5
645,0.5717900569494248,32485,IM0000,2025,5
660,0.5701483350773033,32494,IM0000,2025,5
675,0.5847825417834344,32489,IM0000,2025,5
690,0.8117647058822567,17,IM0000,2025,5
780,0.5860347900916412,32538,IM0000,2025,5
795,0.5595164054071589,31514,IM0000,2025,5
810,0.554806902218621,31642,IM0000,2025,5
825,0.5291556061181205,31644,IM0000,2025,5
840,0.5481841844323735,32272,IM0000,2025,5
855,0.5392195431472657,31520,IM0000,2025,5
870,0.5092472720548096,32442,IM0000,2025,5
885,0.4154203796978799,33553,IM0000,2025,5
900,0.5684210526314449,19,IM0000,2025,5
570,0.8466444956084613,35181,IC0000,2025,6
585,0.7168074174688623,33866,IC0000,2025,6
600,0.6968537827352194,32992,IC0000,2025,6
615,0.6751429297420941,31484,IC0000,2025,6
630,0.6880865484880009,30688,IC0000,2025,6
645,0.6731857488758073,28910,IC0000,2025,6
660,0.6914359983138809,28468,IC0000,2025,6
675,0.7022334293947988,27760,IC0000,2025,6
690,1.0142857142857662,14,IC0000,2025,6
780,0.7031672992308292,29773,IC0000,2025,6
795,0.6740915161312843,28454,IC0000,2025,6
810,0.635022781054618,28313,IC0000,2025,6
825,0.6659831297265777,27504,IC0000,2025,6
840,0.6504537589604111,28319,IC0000,2025,6
855,0.6484832557440974,26636,IC0000,2025,6
870,0.6203346734013698,29103,IC0000,2025,6
885,0.5274477412796533,31478,IC0000,2025,6
900,0.8285714285713895,14,IC0000,2025,6
570,0.41993109680336155,35412,IF0000,2025,6
585,0.37546135251460494,33922,IF0000,2025,6
600,0.37825253355246996,32859,IF0000,2025,6
615,0.36787564766841097,30880,IF0000,2025,6
630,0.3588648254851474,30198,IF0000,2025,6
645,0.36067532108825634,28964,IF0000,2025,6
660,0.35628415300546307,28365,IF0000,2025,6
675,0.3640500247297477,28306,IF0000,2025,6
780,0.35996695307337134,30260,IF0000,2025,6
795,0.3500395256917003,29095,IF0000,2025,6
810,0.3414105137143132,28401,IF0000,2025,6
825,0.3448353077145401,27688,IF0000,2025,6
840,0.3489946288390131,29044,IF0000,2025,6
855,0.3543611295436218,27126,IF0000,2025,6
870,0.3390949605759413,29170,IF0000,2025,6
885,0.3350874487183713,32419,IF0000,2025,6
900,0.7466666666666849,15,IF0000,2025,6
690,0.6285714285714741,14,IF0000,2025,6
570,0.38290027580201547,34445,IH0000,2025,6
585,0.33652517895266326,31852,IH0000,2025,6
600,0.330416278760478,30076,IH0000,2025,6
615,0.33308834337791754,27212,IH0000,2025,6
630,0.3122652694381705,26147,IH0000,2025,6
645,0.308578494073502,23454,IH0000,2025,6
660,0.31113862480653887,22615,IH0000,2025,6
675,0.31923059515727703,22095,IH0000,2025,6
690,0.36363636363636365,11,IH0000,2025,6
780,0.31326729584274104,25642,IH0000,2025,6
795,0.29881848379094417,23783,IH0000,2025,6
810,0.2934344755427714,22938,IH0000,2025,6
825,0.29667338709678337,21824,IH0000,2025,6
840,0.30603346290349476,23668,IH0000,2025,6
855,0.30499882435927406,21265,IH0000,2025,6
870,0.3047381974248878,23300,IH0000,2025,6
885,0.2924962047278201,27666,IH0000,2025,6
900,0.5538461538462098,13,IH0000,2025,6
570,0.6483836866411375,35946,IM0000,2025,6
585,0.5585284468497309,35663,IM0000,2025,6
600,0.5506195944988513,35265,IM0000,2025,6
615,0.5504971735034626,34495,IM0000,2025,6
630,0.5556407255705561,34180,IM0000,2025,6
645,0.560541156707514,33336,IM0000,2025,6
660,0.5532302645567563,32923,IM0000,2025,6
675,0.5679136514166949,32612,IM0000,2025,6
690,0.8111111111111818,18,IM0000,2025,6
780,0.5470581243314445,33652,IM0000,2025,6
795,0.5278735457148754,32834,IM0000,2025,6
810,0.519608204372434,32568,IM0000,2025,6
825,0.5151597384976565,32428,IM0000,2025,6
840,0.507392759355102,32870,IM0000,2025,6
855,0.5155349826416429,31973,IM0000,2025,6
870,0.4761649066285348,33522,IM0000,2025,6
885,0.39750256001828954,35156,IM0000,2025,6
900,0.484210526315732,19,IM0000,2025,6
570,0.8550895944671753,31810,IC0000,2025,7
585,0.7693495325885288,30701,IC0000,2025,7
600,0.7856568319307804,29589,IC0000,2025,7
615,0.7531220184458871,28299,IC0000,2025,7
630,0.767269570250329,27644,IC0000,2025,7
645,0.7796262035114305,26485,IC0000,2025,7
660,0.7945451843044061,26912,IC0000,2025,7
675,0.7932567929582997,26130,IC0000,2025,7
690,1.275000000000034,16,IC0000,2025,7
780,0.7613020906412392,28508,IC0000,2025,7
795,0.7584084480482775,26515,IC0000,2025,7
810,0.7557630979498979,26340,IC0000,2025,7
825,0.7198606001936202,25825,IC0000,2025,7
840,0.731831263253577,26408,IC0000,2025,7
855,0.7263040381876396,25977,IC0000,2025,7
870,0.6999925261584673,26760,IC0000,2025,7
885,0.5663082690811956,28274,IC0000,2025,7
900,0.653333333333406,15,IC0000,2025,7
570,0.41396122231291643,31874,IF0000,2025,7
585,0.3832476741917163,30742,IF0000,2025,7
600,0.375119293377144,29549,IF0000,2025,7
615,0.37991735245297414,28313,IF0000,2025,7
630,0.37921985309851663,28046,IF0000,2025,7
645,0.37308031774054023,27192,IF0000,2025,7
660,0.376723346432144,27229,IF0000,2025,7
675,0.3904048537508358,26701,IF0000,2025,7
780,0.3788016470254576,28172,IF0000,2025,7
795,0.37273201251306864,26852,IF0000,2025,7
810,0.36467913458016293,27270,IF0000,2025,7
825,0.3728186144897185,26474,IF0000,2025,7
840,0.3789993368211933,27142,IF0000,2025,7
855,0.37327523602035867,26163,IF0000,2025,7
870,0.3748605185428598,27423,IF0000,2025,7
885,0.3469241379310837,29000,IF0000,2025,7
900,0.7111111111110202,18,IF0000,2025,7
690,0.6363636363635536,11,IF0000,2025,7
570,0.36376551858973677,30689,IH0000,2025,7
585,0.32171358629131996,28595,IH0000,2025,7
600,0.31654530440658046,26642,IH0000,2025,7
615,0.32716179085178376,24748,IH0000,2025,7
630,0.31631158455393,24032,IH0000,2025,7
645,0.3194020823432735,23147,IH0000,2025,7
660,0.3249242679232548,23768,IH0000,2025,7
675,0.3377860934644437,22982,IH0000,2025,7
780,0.33027896396217044,25057,IH0000,2025,7
795,0.31730625522001144,22749,IH0000,2025,7
810,0.31842635891715126,23309,IH0000,2025,7
825,0.31337164577583076,22099,IH0000,2025,7
840,0.32663831264646825,23042,IH0000,2025,7
855,0.33372452692867055,21984,IH0000,2025,7
870,0.31967142239515456,23130,IH0000,2025,7
885,0.3095103390573434,25099,IH0000,2025,7
900,0.528571428571435,14,IH0000,2025,7
690,0.45000000000000756,12,IH0000,2025,7
570,0.6630878712871998,32320,IM0000,2025,7
585,0.5810923845194131,32040,IM0000,2025,7
600,0.5813555562597552,31559,IM0000,2025,7
615,0.574858875520194,31001,IM0000,2025,7
630,0.5815448824546422,30669,IM0000,2025,7
645,0.5694644337589633,30155,IM0000,2025,7
660,0.584707656223862,29845,IM0000,2025,7
675,0.5842643005982816,29754,IM0000,2025,7
690,1.133333333333394,15,IM0000,2025,7
780,0.5707988980716796,30855,IM0000,2025,7
795,0.5577673614574362,30081,IM0000,2025,7
810,0.5489469306272227,30055,IM0000,2025,7
825,0.5365079365079856,29799,IM0000,2025,7
840,0.5523939172588265,30118,IM0000,2025,7
855,0.5449395719398128,29622,IM0000,2025,7
870,0.5199921471108359,30562,IM0000,2025,7
885,0.43333121625919846,31490,IM0000,2025,7
900,0.6705882352940963,17,IM0000,2025,7
570,0.8681720493420368,33967,IC0000,2025,8
585,0.8219180538537736,33461,IC0000,2025,8
600,0.8063184140112174,32888,IC0000,2025,8
615,0.8263795843330644,32093,IC0000,2025,8
630,0.8065553143971882,31791,IC0000,2025,8
645,0.7833805777622375,31397,IC0000,2025,8
660,0.81856437231385,31178,IC0000,2025,8
675,0.8468032159265334,31344,IC0000,2025,8
690,1.1000000000000607,18,IC0000,2025,8
780,0.813757518201989,31590,IC0000,2025,8
795,0.7843114393056484,30876,IC0000,2025,8
810,0.8144068071839424,30791,IC0000,2025,8
825,0.7930743691899312,30120,IC0000,2025,8
840,0.7827731360418777,31358,IC0000,2025,8
855,0.795784724460238,31030,IC0000,2025,8
870,0.7783943329398338,30492,IC0000,2025,8
885,0.611475972183311,32067,IC0000,2025,8
900,0.966666666666596,18,IC0000,2025,8
570,0.4514730241363449,33808,IF0000,2025,8
585,0.4181331246991321,33232,IF0000,2025,8
600,0.4108470221162332,32691,IF0000,2025,8
615,0.41814067508961783,31818,IF0000,2025,8
630,0.41260509554145186,31400,IF0000,2025,8
645,0.407301332477174,31145,IF0000,2025,8
660,0.4197792237221613,30891,IF0000,2025,8
675,0.4398110399275786,30906,IF0000,2025,8
690,0.6999999999999886,16,IF0000,2025,8
780,0.4221571000828715,31394,IF0000,2025,8
795,0.4133645260140722,30349,IF0000,2025,8
810,0.41569620253169054,30020,IF0000,2025,8
825,0.4124082012428556,30093,IF0000,2025,8
840,0.4239759658870972,30956,IF0000,2025,8
855,0.4328744727463277,30583,IF0000,2025,8
870,0.4268712350651036,30047,IF0000,2025,8
885,0.3759073647513565,32126,IF0000,2025,8
900,0.6399999999999333,15,IF0000,2025,8
570,0.36485923780213475,33141,IH0000,2025,8
585,0.32841189081950073,31251,IH0000,2025,8
600,0.33085670962851677,30337,IH0000,2025,8
615,0.3406725865696735,28041,IH0000,2025,8
630,0.3329402285379457,27304,IH0000,2025,8
645,0.3291298102366344,26454,IH0000,2025,8
660,0.346403013182676,26550,IH0000,2025,8
675,0.36560017491436636,27442,IH0000,2025,8
690,0.5,14,IH0000,2025,8
780,0.34626712954504196,27365,IH0000,2025,8
795,0.3310146262812425,26049,IH0000,2025,8
810,0.34188092529390185,26370,IH0000,2025,8
825,0.3351490356516764,25665,IH0000,2025,8
840,0.34817684085068823,26849,IH0000,2025,8
855,0.3446218648286512,26115,IH0000,2025,8
870,0.3466492705491673,25293,IH0000,2025,8
885,0.3219184652278475,29190,IH0000,2025,8
900,0.5375000000000227,16,IH0000,2025,8
570,0.7786096882775271,34165,IM0000,2025,8
585,0.6877443631126154,34017,IM0000,2025,8
600,0.6391322314050177,33880,IM0000,2025,8
615,0.6654101138627596,33637,IM0000,2025,8
630,0.6292974231883673,33491,IM0000,2025,8
645,0.6237197252681621,33196,IM0000,2025,8
660,0.6507140705032262,33190,IM0000,2025,8
675,0.6622195488722352,33250,IM0000,2025,8
690,0.884210526315847,19,IM0000,2025,8
780,0.6550529355149631,33248,IM0000,2025,8
795,0.621946245396211,32853,IM0000,2025,8
810,0.6558840615159386,32707,IM0000,2025,8
825,0.6478598263226597,32474,IM0000,2025,8
840,0.6288313336759096,33089,IM0000,2025,8
855,0.6454608875004388,32969,IM0000,2025,8
870,0.6138277774392773,32818,IM0000,2025,8
885,0.48511684388242265,33763,IM0000,2025,8
900,0.9333333333334445,18,IM0000,2025,8
570,1.138623103850646,39422,IC0000,2025,9
585,1.0974227727586767,39073,IC0000,2025,9
600,1.0648458013695339,38846,IC0000,2025,9
615,1.047971578589921,38281,IC0000,2025,9
630,1.0401778242678035,38240,IC0000,2025,9
645,1.0573007609131158,37455,IC0000,2025,9
660,1.0745234060580575,37768,IC0000,2025,9
675,1.0822816246962468,37447,IC0000,2025,9
690,1.155555555555414,18,IC0000,2025,9
780,1.027330207071005,37958,IC0000,2025,9
795,0.9899981169128549,37173,IC0000,2025,9
810,0.9736808271281203,37334,IC0000,2025,9
825,0.9699489072573407,37383,IC0000,2025,9
840,1.0283366573594215,37605,IC0000,2025,9
855,1.0539092848936094,36554,IC0000,2025,9
870,1.013076737257478,37257,IC0000,2025,9
885,0.7037378692546643,37508,IC0000,2025,9
900,0.9444444444444444,18,IC0000,2025,9
570,0.5650296596146331,39279,IF0000,2025,9
585,0.5250779900482898,38787,IF0000,2025,9
600,0.5092348147570193,38409,IF0000,2025,9
615,0.5134011941398452,38019,IF0000,2025,9
630,0.48880946707974204,37773,IF0000,2025,9
645,0.48851114030625237,37297,IF0000,2025,9
660,0.5171488832405627,36982,IF0000,2025,9
675,0.5304871433221817,36868,IF0000,2025,9
690,0.6736842105263253,19,IF0000,2025,9
780,0.5142918431920099,37294,IF0000,2025,9
795,0.509647637257647,36610,IF0000,2025,9
810,0.4820547907715741,36539,IF0000,2025,9
825,0.4908489766921628,36597,IF0000,2025,9
840,0.5145743301642909,37024,IF0000,2025,9
855,0.5427044686860457,36118,IF0000,2025,9
870,0.5301451241015388,36865,IF0000,2025,9
885,0.4427801753023386,37307,IF0000,2025,9
900,0.8000000000000607,15,IF0000,2025,9
570,0.4647310529494067,38093,IH0000,2025,9
585,0.4234756350943403,36097,IH0000,2025,9
600,0.4120761434436996,34829,IH0000,2025,9
615,0.4118368798530168,33742,IH0000,2025,9
630,0.40551919654976254,33157,IH0000,2025,9
645,0.4019769972023741,32170,IH0000,2025,9
660,0.42857142857143415,31808,IH0000,2025,9
675,0.4254315789473833,30875,IH0000,2025,9
690,0.7875000000000227,16,IH0000,2025,9
780,0.40684009459706827,32982,IH0000,2025,9
795,0.3981902727158591,31828,IH0000,2025,9
810,0.3954350567465487,31720,IH0000,2025,9
825,0.3941804693995227,31274,IH0000,2025,9
840,0.4229984080906631,32037,IH0000,2025,9
855,0.42045529528210046,30310,IH0000,2025,9
870,0.40714829379680123,31532,IH0000,2025,9
885,0.3507663186176119,32754,IH0000,2025,9
900,0.6000000000000303,15,IH0000,2025,9
570,0.9704831003362505,39557,IM0000,2025,9
585,0.9043956601095597,39448,IM0000,2025,9
600,0.842360229523236,39386,IM0000,2025,9
615,0.8350398121683044,39184,IM0000,2025,9
630,0.8316171212586158,39156,IM0000,2025,9
645,0.8421033656941932,38833,IM0000,2025,9
660,0.8542186051303786,38828,IM0000,2025,9
675,0.8747944004744144,38789,IM0000,2025,9
690,1.1399999999999637,20,IM0000,2025,9
780,0.855375666006076,38851,IM0000,2025,9
795,0.8252098220086393,38485,IM0000,2025,9
810,0.8061815640289531,38631,IM0000,2025,9
825,0.7915160629554472,38567,IM0000,2025,9
840,0.8320846779399176,38735,IM0000,2025,9
855,0.8666631867415602,38315,IM0000,2025,9
870,0.797118512780867,38730,IM0000,2025,9
885,0.5760882360469145,39077,IM0000,2025,9
900,0.9800000000001546,20,IM0000,2025,9
570,1.0200668677068951,30508,IC0000,2025,10
585,0.982342461233967,30310,IC0000,2025,10
600,0.9563468315712947,30078,IC0000,2025,10
615,0.9554080596004638,29530,IC0000,2025,10
630,0.9289312457454488,29380,IC0000,2025,10
645,0.9724037561939567,28859,IC0000,2025,10
660,0.97653047091418,28880,IC0000,2025,10
675,1.0016716541121085,29073,IC0000,2025,10
780,0.9586359912616542,29296,IC0000,2025,10
795,0.9223265719373418,28643,IC0000,2025,10
810,0.8676501942983397,29079,IC0000,2025,10
825,0.8810457516340385,28611,IC0000,2025,10
840,0.9431437188749844,28514,IC0000,2025,10
855,0.9703687713617852,27795,IC0000,2025,10
870,0.8441266527488431,28740,IC0000,2025,10
885,0.6565193559439102,29190,IC0000,2025,10
900,0.7499999999999432,16,IC0000,2025,10
690,1.7625000000000455,16,IC0000,2025,10
570,0.5318267048258728,30399,IF0000,2025,10
585,0.4985350297313239,30103,IF0000,2025,10
600,0.4865515052290922,29929,IF0000,2025,10
615,0.478918183364569,29395,IF0000,2025,10
630,0.46883282277221905,29053,IF0000,2025,10
645,0.46840064848105273,28374,IF0000,2025,10
660,0.48341897303239995,28219,IF0000,2025,10
675,0.4999788479165672,28366,IF0000,2025,10
690,0.8133333333333213,15,IF0000,2025,10
780,0.47883739526481084,28763,IF0000,2025,10
795,0.47161709109070815,28038,IF0000,2025,10
810,0.4547651570873888,28551,IF0000,2025,10
825,0.4562983109075892,27944,IF0000,2025,10
840,0.4801865131230882,28309,IF0000,2025,10
855,0.4847004709232874,27393,IF0000,2025,10
870,0.48629129235345175,28274,IF0000,2025,10
