win,mean,n,code,year,month
810,-0.020816326530617442,245,IH0000,2024,12
825,-0.036144578313254835,249,IH0000,2024,12
840,-0.12926829268288875,246,IH0000,2024,12
855,-0.011740890688281571,247,IH0000,2024,12
870,-0.0028225806451532224,248,IH0000,2024,12
885,0.03927125506075194,247,IH0000,2024,12
570,-0.16422018348627693,218,IM0000,2024,12
585,0.019762845849762827,253,IM0000,2024,12
600,0.22834645669293488,254,IM0000,2024,12
615,-0.0638888888888759,252,IM0000,2024,12
630,-0.4928853754940884,253,IM0000,2024,12
645,-0.011111111111064914,252,IM0000,2024,12
660,0.05533596837945742,253,IM0000,2024,12
675,0.011857707509892207,253,IM0000,2024,12
780,0.4972477064220125,218,IM0000,2024,12
795,-0.2936758893280963,253,IM0000,2024,12
810,-0.19842519685041018,254,IM0000,2024,12
825,-0.009200000000029832,250,IM0000,2024,12
840,0.0794466403161818,253,IM0000,2024,12
855,-0.20671936758890835,253,IM0000,2024,12
870,-0.14545454545456774,253,IM0000,2024,12
885,0.19762845849798058,253,IM0000,2024,12
570,0.2482905982905221,234,IC0000,2025,1
585,0.37052238805976667,268,IC0000,2025,1
600,-0.10601503759395009,266,IC0000,2025,1
615,0.26741573033711136,267,IC0000,2025,1
630,0.16766917293231168,266,IC0000,2025,1
645,0.04703703703701615,270,IC0000,2025,1
660,-0.34307116104869734,267,IC0000,2025,1
675,0.33828996282522134,269,IC0000,2025,1
780,-0.32164502164508935,231,IC0000,2025,1
795,-0.15962264150943123,265,IC0000,2025,1
810,-0.5996254681647818,267,IC0000,2025,1
825,-0.1067164179104118,268,IC0000,2025,1
840,0.4773234200743346,269,IC0000,2025,1
855,0.13207547169810976,265,IC0000,2025,1
870,0.495505617977539,267,IC0000,2025,1
885,0.088104089219364,269,IC0000,2025,1
570,-0.18232758620689735,232,IF0000,2025,1
585,0.07992277992278449,259,IF0000,2025,1
600,0.34210526315786227,266,IF0000,2025,1
615,-0.10374531835205414,267,IF0000,2025,1
630,-0.18314176245212888,261,IF0000,2025,1
645,0.04999999999999385,266,IF0000,2025,1
660,-0.044486692015189414,263,IF0000,2025,1
675,0.1298113207547362,265,IF0000,2025,1
780,0.1439130434782565,230,IF0000,2025,1
795,-0.010305343511451423,262,IF0000,2025,1
810,-0.46226415094338763,265,IF0000,2025,1
825,-0.07583643122675937,269,IF0000,2025,1
840,0.2808270676691449,266,IF0000,2025,1
855,-0.10725190839696531,262,IF0000,2025,1
870,0.08188679245282779,265,IF0000,2025,1
885,0.06045627376424161,263,IF0000,2025,1
570,-0.22478260869563557,230,IH0000,2025,1
585,-0.0037453183520650348,267,IH0000,2025,1
600,0.11401515151515117,264,IH0000,2025,1
615,-0.21621621621625134,259,IH0000,2025,1
630,-0.13511450381681506,262,IH0000,2025,1
645,-0.06807692307689614,260,IH0000,2025,1
660,-0.10301886792454615,265,IH0000,2025,1
675,0.0011320754716953676,265,IH0000,2025,1
780,0.08893805309731857,226,IH0000,2025,1
795,0.037404580152658566,262,IH0000,2025,1
810,-0.3109848484848154,264,IH0000,2025,1
825,-0.07777777777779242,261,IH0000,2025,1
840,0.16342412451358507,257,IH0000,2025,1
855,-0.09386973180076977,261,IH0000,2025,1
870,0.039393939393929406,264,IH0000,2025,1
885,0.04962121212119627,264,IH0000,2025,1
570,0.5620689655172711,232,IM0000,2025,1
585,0.3810408921933322,269,IM0000,2025,1
600,-0.4854477611940312,268,IM0000,2025,1
615,0.4475836431226617,269,IM0000,2025,1
630,0.20297397769515174,269,IM0000,2025,1
645,0.3404494382022356,267,IM0000,2025,1
660,-0.3955390334572917,269,IM0000,2025,1
675,0.30149812734081716,267,IM0000,2025,1
780,-0.24849785407721653,233,IM0000,2025,1
795,-0.11828358208953799,268,IM0000,2025,1
810,-0.43851851851857443,270,IM0000,2025,1
825,0.05075187969923786,266,IM0000,2025,1
840,0.44216417910449796,268,IM0000,2025,1
855,0.36104868913859245,267,IM0000,2025,1
870,0.2513108614232632,267,IM0000,2025,1
885,0.08239700374534902,267,IM0000,2025,1
570,-0.02420091324198089,219,IC0000,2025,2
585,0.0806324110671563,253,IC0000,2025,2
600,0.024701195219137276,251,IC0000,2025,2
615,-0.4768000000000211,250,IC0000,2025,2
630,-0.014285714285722947,252,IC0000,2025,2
645,-0.008235294117619953,255,IC0000,2025,2
660,-0.7200787401574753,254,IC0000,2025,2
675,0.04023904382472801,251,IC0000,2025,2
780,0.038636363636318165,220,IC0000,2025,2
795,-0.44960317460314647,252,IC0000,2025,2
810,0.24365079365073808,252,IC0000,2025,2
825,0.041732283464550456,254,IC0000,2025,2
840,-0.1427419354838585,248,IC0000,2025,2
855,-0.32270916334660993,251,IC0000,2025,2
870,0.17952755905517684,254,IC0000,2025,2
885,-0.2913385826771761,254,IC0000,2025,2
570,-0.1587155963302623,218,IF0000,2025,2
585,-0.24308300395255658,253,IF0000,2025,2
600,-0.07500000000000216,252,IF0000,2025,2
615,-0.2908366533864614,251,IF0000,2025,2
630,0.19367588932806323,253,IF0000,2025,2
645,-0.00481927710844031,249,IF0000,2025,2
660,-0.22411067193677794,253,IF0000,2025,2
675,0.056746031746039684,252,IF0000,2025,2
780,-0.08669724770643496,218,IF0000,2025,2
795,-0.20159362549798043,251,IF0000,2025,2
810,0.03130081300807943,246,IF0000,2025,2
825,0.09319999999999891,250,IF0000,2025,2
840,-0.028915662650623595,249,IF0000,2025,2
855,-0.26984126984127166,252,IF0000,2025,2
870,0.16359999999999492,250,IF0000,2025,2
885,0.03073770491802906,244,IF0000,2025,2
570,0.04434389140272398,221,IH0000,2025,2
585,-0.13055555555555773,252,IH0000,2025,2
600,-0.10000000000000252,253,IH0000,2025,2
615,-0.2185483870967918,248,IH0000,2025,2
630,0.11376518218624734,247,IH0000,2025,2
645,-0.015261044176723994,249,IH0000,2025,2
660,-0.08884462151396488,251,IH0000,2025,2
675,0.0534693877551258,245,IH0000,2025,2
780,-0.09904761904761125,210,IH0000,2025,2
795,-0.1491735537190342,242,IH0000,2025,2
810,-0.0277108433735053,249,IH0000,2025,2
825,-0.013692946058107136,241,IH0000,2025,2
840,-0.004032258064547301,248,IH0000,2025,2
855,-0.13524590163934053,244,IH0000,2025,2
870,0.05901639344265128,244,IH0000,2025,2
885,-0.018257261410803853,241,IH0000,2025,2
570,0.23818181818175038,220,IM0000,2025,2
585,0.30157480314956475,254,IM0000,2025,2
600,0.15119047619048123,252,IM0000,2025,2
615,-0.820472440944884,254,IM0000,2025,2
630,-0.22213438735186422,253,IM0000,2025,2
645,-0.027777777777817477,252,IM0000,2025,2
660,-0.710980392156867,255,IM0000,2025,2
675,-0.47047244094490337,254,IM0000,2025,2
780,0.005022831050259042,219,IM0000,2025,2
795,-0.551984126984179,252,IM0000,2025,2
810,0.17058823529409625,255,IM0000,2025,2
825,-0.053999999999974534,250,IM0000,2025,2
840,-0.007509881422901894,253,IM0000,2025,2
855,-0.5968253968254026,252,IM0000,2025,2
870,0.24861660079059866,253,IM0000,2025,2
885,-0.27588932806322025,253,IM0000,2025,2
570,0.11282051282043687,273,IC0000,2025,3
585,0.4564102564102669,312,IC0000,2025,3
600,-0.2666666666666194,312,IC0000,2025,3
615,0.1288461538461562,312,IC0000,2025,3
630,0.13967741935481875,310,IC0000,2025,3
645,0.1653846153846457,312,IC0000,2025,3
660,-0.4176282051282232,312,IC0000,2025,3
675,-0.037540453074470154,309,IC0000,2025,3
780,0.18376383763839718,271,IC0000,2025,3
795,-0.16205787781352413,311,IC0000,2025,3
810,-0.22611464968153447,314,IC0000,2025,3
825,0.15562700964628354,311,IC0000,2025,3
840,0.002555910543189686,313,IC0000,2025,3
855,-0.059223300970859656,309,IC0000,2025,3
870,0.19709677419354368,310,IC0000,2025,3
885,-0.24285714285716706,308,IC0000,2025,3
570,0.004395604395593735,273,IF0000,2025,3
585,0.28424437299033645,311,IF0000,2025,3
600,-0.3231511254019263,311,IF0000,2025,3
615,0.017096774193535773,310,IF0000,2025,3
630,-0.13689320388345746,309,IF0000,2025,3
645,0.014006514658009192,307,IF0000,2025,3
660,-0.10323624595469433,309,IF0000,2025,3
675,-0.10844155844156464,308,IF0000,2025,3
780,0.04059040590406743,271,IF0000,2025,3
795,-0.09967105263156459,304,IF0000,2025,3
810,-0.09609120521171009,307,IF0000,2025,3
825,0.0915309446254513,307,IF0000,2025,3
840,-0.06818181818181375,308,IF0000,2025,3
855,1.48126172927187e-14,307,IF0000,2025,3
870,-0.10909090909091027,308,IF0000,2025,3
885,-0.021311475409824136,305,IF0000,2025,3
570,-0.11037037037036093,270,IH0000,2025,3
585,0.05540983606559196,305,IH0000,2025,3
600,-0.11993464052287374,306,IH0000,2025,3
615,-0.01986754966886514,302,IH0000,2025,3
630,-0.08466666666668213,300,IH0000,2025,3
645,0.027814569536415108,302,IH0000,2025,3
660,0.008333333333346975,300,IH0000,2025,3
675,-0.12605863192180722,307,IH0000,2025,3
780,0.05606060606061536,264,IH0000,2025,3
795,-0.03232323232320752,297,IH0000,2025,3
810,-0.0745874587458803,303,IH0000,2025,3
825,0.06456953642387117,302,IH0000,2025,3
840,-0.08590163934425872,305,IH0000,2025,3
855,0.01753246753246192,308,IH0000,2025,3
870,-0.05427631578945424,304,IH0000,2025,3
885,-0.04141414141415274,297,IH0000,2025,3
570,-0.38676470588236567,272,IM0000,2025,3
585,0.11496815286618817,314,IM0000,2025,3
600,-0.491401273885348,314,IM0000,2025,3
615,-0.15428571428573565,315,IM0000,2025,3
630,-0.07955271565492766,313,IM0000,2025,3
645,0.10032051282056297,312,IM0000,2025,3
660,-0.17051282051284034,312,IM0000,2025,3
675,0.2050793650793287,315,IM0000,2025,3
780,0.2808118081180557,271,IM0000,2025,3
795,-0.044585987261230496,314,IM0000,2025,3
810,-0.14709677419352316,310,IM0000,2025,3
825,0.2703225806451384,310,IM0000,2025,3
840,0.12993630573246148,314,IM0000,2025,3
855,0.05519480519476386,308,IM0000,2025,3
870,0.18451612903224573,310,IM0000,2025,3
885,-0.37092651757186873,313,IM0000,2025,3
570,0.5080882352940902,272,IC0000,2025,4
585,1.1239616613418653,313,IC0000,2025,4
600,-0.02165605095542618,314,IC0000,2025,4
615,0.16472491909379403,309,IC0000,2025,4
630,-0.018849840255589893,313,IC0000,2025,4
645,-0.13161290322574837,310,IC0000,2025,4
660,-0.3200636942675391,314,IC0000,2025,4
675,0.06237942122181699,311,IC0000,2025,4
780,0.1538745387453633,271,IC0000,2025,4
795,-0.06516129032253898,310,IC0000,2025,4
810,8.558709677419406,310,IC0000,2025,4
825,0.13900000000003881,300,IC0000,2025,4
840,-0.14677966101695286,295,IC0000,2025,4
855,-0.26633333333327147,300,IC0000,2025,4
870,-0.05802047781568414,293,IC0000,2025,4
885,0.18445945945946376,296,IC0000,2025,4
570,-0.05551470588232418,272,IF0000,2025,4
585,0.41948881789138454,313,IF0000,2025,4
600,-0.001273885350318761,314,IF0000,2025,4
615,-0.06537216828480377,309,IF0000,2025,4
630,0.14869281045753419,306,IF0000,2025,4
645,-0.05487012987012869,308,IF0000,2025,4
660,-0.11973684210527392,304,IF0000,2025,4
675,0.20000000000000182,302,IF0000,2025,4
780,0.07378277153556963,267,IF0000,2025,4
795,0.0608552631579067,304,IF0000,2025,4
810,0.29451612903221613,310,IF0000,2025,4
825,5.9399999999999915,300,IF0000,2025,4
840,-5.955555555555545,297,IF0000,2025,4
855,-0.10381944444446528,288,IF0000,2025,4
870,-17.587542087542083,297,IF0000,2025,4
885,0.09723183391004216,289,IF0000,2025,4
570,-0.11132075471697941,265,IH0000,2025,4
585,0.29379084967316726,306,IH0000,2025,4
600,-0.026537216828479846,309,IH0000,2025,4
615,-0.0660066006600585,303,IH0000,2025,4
630,0.057333333333349404,300,IH0000,2025,4
645,-0.08378378378376289,296,IH0000,2025,4
660,-0.06557377049179583,305,IH0000,2025,4
675,0.10231788079472337,302,IH0000,2025,4
780,0.10270270270271113,259,IH0000,2025,4
795,0.07114093959731635,298,IH0000,2025,4
810,0.13233333333335243,300,IH0000,2025,4
825,-0.07081967213115171,305,IH0000,2025,4
840,-0.05733333333331909,300,IH0000,2025,4
855,0.013468013468036435,297,IH0000,2025,4
870,0.1654362416107358,298,IH0000,2025,4
885,0.013494809688570615,289,IH0000,2025,4
570,0.35494505494503364,273,IM0000,2025,4
585,0.524999999999954,312,IM0000,2025,4
600,-0.4492012779552989,313,IM0000,2025,4
615,-0.030670926517561425,313,IM0000,2025,4
630,0.016720257234661765,311,IM0000,2025,4
645,-0.13301282051280885,312,IM0000,2025,4
660,-0.32012779552719084,313,IM0000,2025,4
675,0.4647435897436043,312,IM0000,2025,4
780,0.050746268656727954,268,IM0000,2025,4
795,-0.1561290322580604,310,IM0000,2025,4
810,9.18026315789472,304,IM0000,2025,4
825,0.1793918918918624,296,IM0000,2025,4
840,-0.419063545150481,299,IM0000,2025,4
855,-0.382550335570482,298,IM0000,2025,4
870,-0.2881355932203513,295,IM0000,2025,4
885,0.11418918918914679,296,IM0000,2025,4
570,0.271951219512201,246,IC0000,2025,5
585,0.36797153024910256,281,IC0000,2025,5
600,0.337323943661934,284,IC0000,2025,5
615,0.030496453900700833,282,IC0000,2025,5
630,-0.006785714285719483,280,IC0000,2025,5
645,0.1871428571428786,280,IC0000,2025,5
660,0.06821428571432923,280,IC0000,2025,5
675,0.2063380281690282,284,IC0000,2025,5
780,0.11399176954735804,243,IC0000,2025,5
795,-0.22720848056538773,283,IC0000,2025,5
810,0.25142857142855063,280,IC0000,2025,5
825,0.2124113475177679,282,IC0000,2025,5
840,-0.06985815602837782,282,IC0000,2025,5
855,-0.2514492753623274,276,IC0000,2025,5
870,0.2575000000000435,280,IC0000,2025,5
885,-0.04136690647485613,278,IC0000,2025,5
570,0.13950617283950092,243,IF0000,2025,5
585,0.1584837545126636,277,IF0000,2025,5
600,0.1272401433692115,279,IF0000,2025,5
615,0.0036231884058119303,276,IF0000,2025,5
630,-0.0043795620437717215,274,IF0000,2025,5
645,-0.009191176470591578,272,IF0000,2025,5
660,-0.08000000000000032,280,IF0000,2025,5
675,0.08138686131385932,274,IF0000,2025,5
780,0.062240663900411164,241,IF0000,2025,5
795,-0.05384615384615318,273,IF0000,2025,5
810,0.1496402877697953,278,IF0000,2025,5
825,0.18168498168497968,273,IF0000,2025,5
840,-0.050541516245451244,277,IF0000,2025,5
855,-0.07890909090907702,275,IF0000,2025,5
870,0.11691176470587299,272,IF0000,2025,5
885,-0.016304347826088604,276,IF0000,2025,5
570,0.08271604938271755,243,IH0000,2025,5
585,0.045519713261643203,279,IH0000,2025,5
600,0.07446043165468051,278,IH0000,2025,5
615,0.021033210332107685,271,IH0000,2025,5
630,-0.03531598513009293,269,IH0000,2025,5
645,-0.01925925925928385,270,IH0000,2025,5
660,-0.09778597785981719,271,IH0000,2025,5
675,0.06156716417910787,268,IH0000,2025,5
780,0.021610169491523112,236,IH0000,2025,5
795,-0.03122529644268631,253,IH0000,2025,5
810,0.11459854014600067,274,IH0000,2025,5
825,0.12575757575759403,264,IH0000,2025,5
840,0.0033962264150963987,265,IH0000,2025,5
855,-0.11845018450184301,271,IH0000,2025,5
870,0.04291044776116179,268,IH0000,2025,5
885,-0.014393939393948696,264,IH0000,2025,5
570,0.08971193415637187,243,IM0000,2025,5
585,0.12385964912276617,285,IM0000,2025,5
600,-0.021052631578960132,285,IM0000,2025,5
615,-0.30000000000002924,280,IM0000,2025,5
630,0.007773851590105364,283,IM0000,2025,5
645,0.055871886120986085,281,IM0000,2025,5
660,0.06877192982457864,285,IM0000,2025,5
675,0.44042553191491557,282,IM0000,2025,5
780,0.09045643153524782,241,IM0000,2025,5
795,-0.1985765124555199,281,IM0000,2025,5
810,0.2693950177936131,281,IM0000,2025,5
825,0.17921146953399475,279,IM0000,2025,5
840,-0.06595744680848935,282,IM0000,2025,5
855,-0.3755395683453519,278,IM0000,2025,5
870,0.18664259927804336,277,IM0000,2025,5
885,0.047670250896093856,279,IM0000,2025,5
570,0.03243243243240645,259,IC0000,2025,6
585,0.4195286195286391,297,IC0000,2025,6
600,0.2107382550335363,298,IC0000,2025,6
615,-0.2564625850341052,294,IC0000,2025,6
630,0.021501706484623635,293,IC0000,2025,6
645,0.14203389830510818,295,IC0000,2025,6
660,-0.08390410958901307,292,IC0000,2025,6
675,-0.004778156996613726,293,IC0000,2025,6
780,0.30311284046688924,257,IC0000,2025,6
795,0.194557823129248,294,IC0000,2025,6
810,0.059726962457300636,293,IC0000,2025,6
825,-0.10580204778158238,293,IC0000,2025,6
840,0.13535353535353167,297,IC0000,2025,6
855,-0.0989726027396874,292,IC0000,2025,6
870,0.033333333333356606,297,IC0000,2025,6
885,0.04087837837836117,296,IC0000,2025,6
570,-0.10784313725491623,255,IF0000,2025,6
585,0.10237288135596397,295,IF0000,2025,6
600,-0.027645051194538937,293,IF0000,2025,6
615,-0.13586206896552225,290,IF0000,2025,6
630,0.016838487972538594,291,IF0000,2025,6
645,-0.058947368421046885,285,IF0000,2025,6
660,-0.022222222222227275,288,IF0000,2025,6
675,-0.0871972318339094,289,IF0000,2025,6
780,0.24071146245060224,253,IF0000,2025,6
795,-0.04310344827589343,290,IF0000,2025,6
810,0.036933797909426365,287,IF0000,2025,6
825,0.039236111111122796,288,IF0000,2025,6
840,-0.03240418118465061,287,IF0000,2025,6
855,-0.03754385964913972,285,IF0000,2025,6
870,-0.06517241379310533,290,IF0000,2025,6
885,-0.06503496503498697,286,IF0000,2025,6
570,-0.02165354330706513,254,IH0000,2025,6
585,-0.030612244897976197,294,IH0000,2025,6
600,-0.0332179930795939,289,IH0000,2025,6
615,-0.050344827586206585,290,IH0000,2025,6
630,-0.017182130584201816,291,IH0000,2025,6
645,-0.06847826086955401,276,IH0000,2025,6
660,0.02129963898916672,277,IH0000,2025,6
675,-0.031010452961685468,287,IH0000,2025,6
780,0.14979423868309988,243,IH0000,2025,6
795,-0.010676156583637984,281,IH0000,2025,6
810,-0.015162454873665254,277,IH0000,2025,6
825,-0.018245614035118995,285,IH0000,2025,6
840,-0.02544169611305428,283,IH0000,2025,6
855,-0.00441176470590509,272,IH0000,2025,6
870,-0.079003558718846,281,IH0000,2025,6
885,-0.048175182481734566,274,IH0000,2025,6
570,-0.27568627450983674,255,IM0000,2025,6
585,0.20033444816050958,299,IM0000,2025,6
600,0.2468227424749383,299,IM0000,2025,6
615,-0.23221476510075598,298,IM0000,2025,6
630,-0.0016778523490024446,298,IM0000,2025,6
645,-0.03412969283274588,293,IM0000,2025,6
660,-0.038926174496642464,298,IM0000,2025,6
675,0.05050847457629153,295,IM0000,2025,6
780,0.1559055118110179,254,IM0000,2025,6
795,0.22281879194632276,298,IM0000,2025,6
810,-0.06237288135591555,295,IM0000,2025,6
825,0.0435374149659932,294,IM0000,2025,6
840,0.15777027027023585,296,IM0000,2025,6
855,-0.13670033670032566,297,IM0000,2025,6
870,0.13412162162158414,296,IM0000,2025,6
885,0.04402730375425255,293,IM0000,2025,6
570,0.01939655172411049,232,IC0000,2025,7
585,0.07798507462685414,268,IC0000,2025,7
600,0.2312267657992457,269,IC0000,2025,7
615,0.12706766917300483,266,IC0000,2025,7
630,-0.4224719101123398,267,IC0000,2025,7
645,0.030827067669151734,266,IC0000,2025,7
660,-0.002621722846499174,267,IC0000,2025,7
675,0.11970260223050964,269,IC0000,2025,7
780,0.10043290043289965,231,IC0000,2025,7
795,-0.15320754716989507,265,IC0000,2025,7
810,0.11931818181814392,264,IC0000,2025,7
825,-0.20895522388061058,268,IC0000,2025,7
840,0.08768656716414516,268,IC0000,2025,7
855,0.05093632958800953,267,IC0000,2025,7
870,-0.18365019011398614,263,IC0000,2025,7
885,-0.037969924811986994,266,IC0000,2025,7
570,-0.18376068376066432,234,IF0000,2025,7
585,0.011985018726601298,267,IF0000,2025,7
600,0.07121212121214601,264,IF0000,2025,7
615,-0.02209737827715049,267,IF0000,2025,7
630,-0.1999999999999754,266,IF0000,2025,7
645,0.007224334600746969,263,IF0000,2025,7
660,0.04182509505703249,263,IF0000,2025,7
675,0.01773584905658078,265,IF0000,2025,7
780,0.13449781659384755,229,IF0000,2025,7
795,-0.08499999999997167,260,IF0000,2025,7
810,0.13712121212120454,264,IF0000,2025,7
825,0.009737827715345246,267,IF0000,2025,7
840,0.04296577946766401,263,IF0000,2025,7
855,0.04924242424240357,264,IF0000,2025,7
870,-0.10722433460077706,263,IF0000,2025,7
885,-0.08270676691729666,266,IF0000,2025,7
570,-0.2580086580086655,231,IH0000,2025,7
585,1.7225278442669096e-15,264,IH0000,2025,7
600,0.0126436781609516,261,IH0000,2025,7
615,-0.1079545454545489,264,IH0000,2025,7
630,-0.09239543726236156,263,IH0000,2025,7
645,-0.0007751937984806339,258,IH0000,2025,7
660,0.07624521072799584,261,IH0000,2025,7
675,0.0721374045801617,262,IH0000,2025,7
780,0.1355555555555495,225,IH0000,2025,7
795,-0.06062992125983572,254,IH0000,2025,7
810,0.08404669260703716,257,IH0000,2025,7
825,0.02167300380225474,263,IH0000,2025,7
840,0.04307692307695736,260,IH0000,2025,7
855,-0.0061538461538073255,260,IH0000,2025,7
870,-0.058301158301184285,259,IH0000,2025,7
885,-0.02480620155038795,258,IH0000,2025,7
570,-0.10515021459228639,233,IM0000,2025,7
585,-0.015730337078705504,267,IM0000,2025,7
600,0.13496240601503282,266,IM0000,2025,7
615,0.048134328358248324,268,IM0000,2025,7
630,-0.4906015037594156,266,IM0000,2025,7
645,-0.0537313432835468,268,IM0000,2025,7
660,0.0611320754716734,265,IM0000,2025,7
675,0.2045283018867952,265,IM0000,2025,7
780,0.25434782608696443,230,IM0000,2025,7
795,-0.09736842105262337,266,IM0000,2025,7
810,0.15132075471693446,265,IM0000,2025,7
825,-0.3776515151514731,264,IM0000,2025,7
840,0.14641509433963362,265,IM0000,2025,7
855,-0.11679104477605899,268,IM0000,2025,7
870,-0.2695488721804197,266,IM0000,2025,7
885,-0.33735849056601236,265,IM0000,2025,7
570,-0.7069105691057007,246,IC0000,2025,8
585,0.13498233215553102,283,IC0000,2025,8
600,0.3475352112675762,284,IC0000,2025,8
615,-0.20177935943060757,281,IC0000,2025,8
630,-0.07730496453904967,282,IC0000,2025,8
645,0.04539007092201549,282,IC0000,2025,8
660,-0.04839857651249565,281,IC0000,2025,8
675,0.7744680851064494,282,IC0000,2025,8
780,0.07601626016262307,246,IC0000,2025,8
795,0.07266187050361282,278,IC0000,2025,8
810,0.010954063604180506,283,IC0000,2025,8
825,-0.18428571428570908,280,IC0000,2025,8
840,0.13225806451615055,279,IC0000,2025,8
855,-0.1271126760563393,284,IC0000,2025,8
870,-0.15229681978794538,283,IC0000,2025,8
885,0.14311594202895256,276,IC0000,2025,8
570,-0.16016597510378122,241,IF0000,2025,8
585,0.18586572438163637,283,IF0000,2025,8
600,0.15658362989324168,281,IF0000,2025,8
615,-0.08928571428575977,280,IF0000,2025,8
630,-0.12999999999999381,280,IF0000,2025,8
645,-0.12893772893771493,273,IF0000,2025,8
660,0.04657039711191861,277,IF0000,2025,8
675,0.32877697841724035,278,IF0000,2025,8
780,-0.11625000000004396,240,IF0000,2025,8
795,-0.16254416961130422,283,IF0000,2025,8
810,0.039208633093466616,278,IF0000,2025,8
825,0.07096774193545355,279,IF0000,2025,8
840,-0.003191489361710513,282,IF0000,2025,8
855,-0.01326164874555655,279,IF0000,2025,8
870,-0.10036101083032885,277,IF0000,2025,8
885,0.14178571428568115,280,IF0000,2025,8
570,-0.09917012448132441,241,IH0000,2025,8
585,-0.0967153284671898,274,IH0000,2025,8
600,0.009252669039176332,281,IH0000,2025,8
615,-0.07158273381296469,278,IH0000,2025,8
630,-0.04255319148936493,282,IH0000,2025,8
645,-0.04349442379181074,269,IH0000,2025,8
660,-0.01636363636364794,275,IH0000,2025,8
675,0.15678571428571786,280,IH0000,2025,8
780,-0.05313807531380106,239,IH0000,2025,8
795,-0.025539568345329958,278,IH0000,2025,8
810,0.1451851851851845,270,IH0000,2025,8
825,0.12490974729239053,277,IH0000,2025,8
840,-0.04311594202897925,276,IH0000,2025,8
855,0.0029304029303786104,273,IH0000,2025,8
870,-0.15272727272724956,275,IH0000,2025,8
885,0.13321167883212676,274,IH0000,2025,8
570,-0.45894308943090023,246,IM0000,2025,8
585,0.1968197879859165,283,IM0000,2025,8
600,0.1757894736842501,285,IM0000,2025,8
615,-0.3559859154929814,284,IM0000,2025,8
630,-0.31773049645393747,282,IM0000,2025,8
645,-0.009219858156029659,282,IM0000,2025,8
660,0.24753521126757105,284,IM0000,2025,8
675,0.9767605633802484,284,IM0000,2025,8
780,0.013061224489776615,245,IM0000,2025,8
795,-0.057394366197209355,284,IM0000,2025,8
810,-0.09003558718856096,281,IM0000,2025,8
825,-0.021985815602884613,282,IM0000,2025,8
840,0.25578947368416777,285,IM0000,2025,8
855,-0.23591549295780093,284,IM0000,2025,8
870,-0.4397887323943169,284,IM0000,2025,8
885,0.06855123674911211,283,IM0000,2025,8
570,-0.962937062937068,286,IC0000,2025,9
585,-0.048328267477205304,329,IC0000,2025,9
600,-0.3565349544072484,329,IC0000,2025,9
615,0.09115853658539247,328,IC0000,2025,9
630,-0.02769230769231329,325,IC0000,2025,9
645,-0.34400000000001457,325,IC0000,2025,9
660,0.26869300911855926,329,IC0000,2025,9
675,0.4222560975610089,328,IC0000,2025,9
780,0.23838028169012418,284,IC0000,2025,9
795,-0.31280487804884816,328,IC0000,2025,9
810,0.1629629629629523,324,IC0000,2025,9
825,0.8224924012158066,329,IC0000,2025,9
840,0.4666666666666789,327,IC0000,2025,9
855,-0.7266055045870875,327,IC0000,2025,9
870,-0.09300911854107324,329,IC0000,2025,9
885,-0.025609756097590367,328,IC0000,2025,9
570,-0.6478873239436748,284,IF0000,2025,9
585,0.04984709480120433,327,IF0000,2025,9
600,0.00489296636083235,327,IF0000,2025,9
615,0.1225308641975247,324,IF0000,2025,9
630,0.02691131498469613,327,IF0000,2025,9
645,-0.34861538461543273,325,IF0000,2025,9
660,0.0277439024390255,328,IF0000,2025,9
675,0.09542682926828769,328,IF0000,2025,9
780,0.046808510638284326,282,IF0000,2025,9
795,-0.01223241590215458,327,IF0000,2025,9
810,-0.11257668711658618,326,IF0000,2025,9
825,0.2675840978593022,327,IF0000,2025,9
840,0.0048780487804750495,328,IF0000,2025,9
855,-0.42085889570550417,326,IF0000,2025,9
870,0.06411042944787955,326,IF0000,2025,9
885,0.20495356037152773,323,IF0000,2025,9
570,-0.34558303886924413,283,IH0000,2025,9
585,0.00524691358022951,324,IH0000,2025,9
600,-0.01999999999998321,325,IH0000,2025,9
615,-0.019626168224306715,321,IH0000,2025,9
630,0.08664596273291954,322,IH0000,2025,9
645,-0.19192546583851552,322,IH0000,2025,9
660,-0.06063492063490302,315,IH0000,2025,9
675,0.14528301886792397,318,IH0000,2025,9
780,-0.006049822064049819,281,IH0000,2025,9
795,-0.03993710691820696,318,IH0000,2025,9
810,0.04025157232706176,318,IH0000,2025,9
825,0.00031347962382701736,319,IH0000,2025,9
840,0.12843750000002813,320,IH0000,2025,9
855,-0.19968553459120356,318,IH0000,2025,9
870,-0.0523219814241517,323,IH0000,2025,9
885,0.08291139240502962,316,IH0000,2025,9
570,-0.21494661921708702,281,IM0000,2025,9
585,0.19300911854099473,329,IM0000,2025,9
600,-0.01063829787239295,329,IM0000,2025,9
615,0.06920731707318681,328,IM0000,2025,9
630,0.2749235474006411,327,IM0000,2025,9
645,-0.3874233128834668,326,IM0000,2025,9
660,0.0036363636363741093,330,IM0000,2025,9
675,0.2896969696969653,330,IM0000,2025,9
780,0.3489436619718195,284,IM0000,2025,9
795,0.0051515151515173566,330,IM0000,2025,9
810,-0.006686930091190387,329,IM0000,2025,9
825,0.6667682926829873,328,IM0000,2025,9
840,-0.496319018404942,326,IM0000,2025,9
